row_id,political_leaning,text,hashtags,post_type,like_count,date
284,democrat,"The ex-President is having a very hard time pivoting to Kamala Harris. There is no one, with the possible exception of the President himself, who has mourned the end of Joe Biden's reëlection campaign more than Donald Trump.23 hours ago

https://t.co/7FyJ4A1WeX.",[],tweet,0,2024-08-09
285,democrat,@JaneGeorgeTN Are you kind of like a real doctor or like Jill Biden?,[],reply,0,2024-08-18
286,democrat,@RoeGraceM Do you think my donation to Biden paid for their lube or something? I’m not seeing the connection.,[],reply,5,2024-08-09
287,democrat,"@clanonn @MontesanoD48242 @DrLoupis @DmodosCutter @Peter_Dickerson @MichelleKalehz1 @Indieafterbern @TurboKitty @raywilton4 @ZainAbbadi11 @myhiddenvalue @NancySinatra @SecBlinken Exactly! 
There is no Biden-Harris administration, the Zionist Blinken is in charge and his partner in Netanyahu",[],reply,0,2024-08-18
288,democrat,@Leonardo_Frank1 @BrianBuckWargo @MJTruthUltra I'm an Iraq vet and am fully behind Trump and Vance and could never back a crook like Biden. Then you have Harris and how she got her start in the whole thing. It's not pretty.,[],reply,3,2024-08-18
289,democrat,"@DeezyDevs The Biden-Harris administration is the one sending the bombs, providing cover for the genocide, and who have killed 200k-500k people in ten months.

She deserves the criticism.",[],reply,4,2024-08-18
290,democrat,"@adoptapet_77 @nanavand @marcynorsk @Mollyploofkins This from Biden/Harris website.  

You already have freedom and Trump won’t take them away.  
The books parents want to ban are pornography in nature.  Children should not be indoctrinated in this.  No one stands for oppression.",[],reply,0,2024-08-18
291,democrat,"Donald Trump is struggling - MSNBC News: Donald Trump at his press conference showed how much he is struggling against Kamala Harris, or Kamabla, and Tim Walz now that Joe Biden has ... https://t.co/aQt7jzGSEt",[],tweet,0,2024-08-09
292,democrat,"@Domingo_Roel @TheLeoTerrell Domingo, keep believing the bs the @&amp;%$#=÷×+s are forcing down your throat.   Your and my taxes are paying for the Healthcare, food, housing, and other things that your great leaders, Biden and Cacklebeak are giving the illegals.",[],reply,0,2024-08-18
293,democrat,@Liberacrat @GrantCardone You realize that she’s not the president right Joe Biden is a president wake up already,[],reply,2,2024-08-18
294,democrat,"J.D. Vance must have forgotten that Donald Trump was using Jeffrey Epstein's plane this week while his own was under repair: 🙄
""Giving Kamala Harris control over inflation policy, it's like giving Jeffrey Epstein control over human trafficking policy."" https://t.co/rVcH4RQiX2",[],tweet,0,2024-08-18
295,democrat,"@TTimePosts @RedTRaccoon Two notable recipients of the Presidential Medal of Freedom over the last 8 years: Joe Biden and Rush Limbaugh.

Tell me again how that medal is the same as the CMH or why the CMH is somehow not as good, as Trump claimed.",[],reply,0,2024-08-18
296,democrat,"@melierax_eco His own fault. Started his own campaign in 2022. largely targeted on two topics. Hunter Biden's laptop and Joe Biden's age. Forced a debate prior to the DNC, which led to Biden's withdrawal. GOP strategy is now moot.
A self-own if there ever was one.",[],reply,0,2024-08-09
297,democrat,@AaronParnas Biden had five people at his rallies - and he won lol -,[],reply,1,2024-08-09
298,democrat,"@SecretaryPete Indiana is crumbling apart. We have no rural internet and are miles behind in infrastructure.  No credit can be taken by you, Biden or Harris.",[],reply,0,2024-08-18
299,democrat,"@RadioFreeTom Besides, Biden is still the President.",[],reply,0,2024-08-18
300,democrat,@ABCPolitics How is Biden and PELOSI worth hundreds of millions.. THEFT OF TAXES...JAIL THE DEMOCRAT PARTY NOW.... PELOSI IS WORTH 200 Million....FKN SCUM CRIMINAL,[],reply,0,2024-08-09
301,democrat,"@SusanInDelaware Notably, the first roll call will begin with President Joe Biden’s home state of Delaware and the last roll calls will come from California and Minnesota, the home states of Harris and Walz. These details are meant to drive home the passing of the torch occasion",[],reply,4,2024-08-18
302,democrat,@lexfridman So True Lex and TY! Pretty much alot is going right in this country and has under Biden! Is there more to do and things to take care of! Absolutely but the Market is Strong and Economy!!,[],reply,0,2024-08-09
303,democrat,"biden would of had 50,000 people",[],quote,1,2024-08-09
304,democrat,@forrestkrumpp @CatVanBeest @JoeyMannarinoUS He didn't say that he suggested 3 debates Why doesn't she want to do that? He agreed to debate Biden on 10th Biden's not debating. You can keep saying this but it's a different race now,[],reply,1,2024-08-09
305,democrat,@yolitorosentado Desperation central. Zero platform. How will kamala fix the inflation she created?,[],reply,0,2024-08-09
306,democrat,"@KyleKulinski Yes, and Dems are fearmongering about Project 2025 while installing Kamala with 0 votes in a primary fully knowing Biden was in cognitive decline. The fascists run the country. They are the status quo. And you shill for them.",[],reply,0,2024-08-18
307,democrat,@lynmichaels12 @kangaroos991 The date that Biden changed and bungled the withdrawal and had 13 soldier killed.  Then lied and stated they no soldiers have been killed under his watch.,[],reply,1,2024-08-09
308,democrat,@LordLimeJuice He sounds like Joe Biden trying to keep his teeth in.,[],reply,10,2024-08-18
309,democrat,I'm looking forward to DNC this week in Chicago. I adore seeing the people who have served in government and who've had our back. Let's appreciate President Biden for the great job he's doing. Let's celebrate our nominee Vice President Kamala Harris and Tim Walz #HarrisWalz2024,"""[{'indices': [263, 278], 'text': 'HarrisWalz2024'}]""",tweet,2,2024-08-18
310,democrat,"@MikalFreeman @NewfMom29 @larslmortensen @scottstocker4 @Matthew79528234 @TentinQuaranti4 @AdamTarver6 @SaltyTanker2 @GrayCatStyle @AWholebiker @sunan963 @Beeztheweas @SassiJordan @KirkGarris3 @realmarksilvers @GregSchnack65 @chinacatsun1013 @DianaCialino @CarusoLawLV @prepostmeltdown @Sofie_Z1 @America1Eagle1 @neda_meme @chiefehrman @EverythingZebra @SteveEstrada11 @poshover @furflies @MsPeabiddy @rbrittmi77 @peteski1812 @8ththereckoning @worldmeetjohn @EJRIOS2006 @WillettStormy @timeindawater1 @Shay5018 @sherry_fremont @Ezfast13 @buchholtz_g @Da3Gerald @FierceWomb @von_bleicken @marcussammons4 @RuthSch04593054 @DonMilland @rlittwin @geemangeegee @madartscolony @DonnieJonester1 2007 Biden announced in public he had finally met a black dude that clean and decent!!!!!  What in the holy fuck?

We are not talking about Leroy getting drunk in the woods in Arkansas. This is a  US Senator of years and years. So many actions taken before he met a clean black https://t.co/33dUM74JAB",[],reply,0,2024-08-09
311,democrat,@Acyn That’s what he said when Biden was elected…,[],reply,0,2024-08-18
312,democrat,@realDonaldTrump Id Much Rather Live In Ussr Than Under Kamala Harris! #MAGA #lilpump #Solana https://t.co/19VF9qIXgB,"""[{'indices': [71, 76], 'text': 'MAGA'}, {'indices': [77, 85], 'text': 'lilpump'}, {'indices': [86, 93], 'text': 'Solana'}]""",reply,6,2024-08-18
313,democrat,@MyLordBebo If Biden never had her elected VP 😂,[],reply,0,2024-08-18
314,democrat,"All 13 of Joe Biden’s proposed amendments designed to cede American sovereignty to the World Health Organization (WHO) were rejected. But Biden Bill Gates and the WHO are continuing the push to establish WHO as a global cop over any “public health emergency.”
Real Biden Executed https://t.co/AgoOuzB7oB",[],tweet,0,2024-08-18
315,democrat,"@ChrisCillizza Perhaps you should be looking inward. Yesterday’s Trump “news conference” was absolute joke. Compared to how the media has disrespected Biden, and to a degree Harris, it’s media malpractice. Watch last night’s @Lawrence and then you can declare judgment.",[],reply,0,2024-08-09
316,democrat,@NickKristof yet she stood by Biden while he spewed divisive messaging for the past 3 years,[],reply,2,2024-08-09
317,democrat,@harris_wins Seriously after all the rallies he’s done and he makes one mistake and the democrats can’t wait to point it and you know damn good and well they have been dreaming of this day to come but it barely compares to all Biden and Kamala have said by far,[],reply,0,2024-08-18
318,democrat,@MikeDeezy100 @Acyn Biden said a lot worse and they allowed him to continue running the country.,[],reply,0,2024-08-18
319,democrat,"@RonFilipkowski Similarly after 20 combined years of Clinton, Obama, and Biden, has the federal government taken even a single friggin' gun?",[],reply,1,2024-08-18
320,democrat,@catturd2 I see reflections of Obama Waltz Harris Clinton Biden bowing or taking a knee. https://t.co/eYh0EzJSdc,[],reply,0,2024-08-18
321,democrat,Listicle: Biden-Harris White House has most staff with the highest salaries in American history - Must Read Alaska https://t.co/Q6F0nefsSf,[],tweet,0,2024-08-18
322,democrat,@MantaHunk The kicker was when he showed the comparison of the reporters with Biden and Jean Pierre.,[],reply,1,2024-08-09
323,democrat,@iAnonPatriot Nah that is what they did to Biden. Deflection is what dems do best,[],reply,0,2024-08-18
324,democrat,https://t.co/cMeKHJ2DKa CNN's Road to 270 shows Trump's advantage over Biden has evaporated with Harris at top of the ticket https://t.co/Z65RGrSd9m https://t.co/frZlc6q4kg,[],tweet,1,2024-08-18
325,democrat,@RonFilipkowski It’s a theory. I mean something makes her laugh uncontrollably and talk in circles. Maybe that’s why she didn’t know how bad Biden was or why she accomplished nothing in 3 1/2 years. Just looking for answers.,[],reply,0,2024-08-18
326,democrat,"@helen44767171 Heard talk, some disgruntled residents &amp; gangs of Chicago, are angry kamalala let illegal migrants flood their neighborhoods. They will be making their voices heard as well. This could get spicy &amp; dicy. Chicago gangs vs Venezuela gangs. I pray decent people do not get hurt.",[],reply,0,2024-08-18
327,democrat,@jonfavs And he made a catostrophic decision to back Clinton over Biden in 2016.,[],reply,1,2024-08-09
328,democrat,@WallStreetSilv just like biden!! https://t.co/zUmR8EBXvW,[],reply,0,2024-08-18
329,democrat,@LauraLoomer She got all excited then found out Biden was in DE 😂😂😂,[],reply,2,2024-08-09
330,democrat,@Acyn walz did far worse among rural voters in Minnesota than Prez Obama and Prez Biden did. Rural people know a fraud when they see one and the fraud is Walz.,[],reply,0,2024-08-18
331,democrat,People have complained about what Biden has done to this country for the past 4 years yet gonna vote Kamala in office is crazy to me. Like she’s going to do this country any better than what he’s  done over the next 4 years.,[],tweet,1,2024-08-09
332,democrat,"@RichardGrenell @comcast @KellyO Walz, Biden, are great examples of why people who are moral teach their chuldren to be honest, not to lie. Once you are caught in a lie, everyone knows you have no moral integrity, and cannot be trusted, ever.",[],reply,3,2024-08-09
333,democrat,@__w3b__ @jim_enloe @mikemein @TylerKnowsBest1 @dochorttx @KorbanKonsult @jimiuorio @chuck5251 Most of 2021 was Biden's payola of giving everyone 2000.,[],reply,0,2024-08-18
334,democrat,"Lawless! Appeals court calls Biden Student loan election bribe, “ The 3-0 ruling called the plan a “vast assertion of newfound power” and said the Biden administration fell far short of showing clear authorization from Congress.” https://t.co/lIDn9UguA2 Appeals court blocks Biden",[],tweet,2,2024-08-09
335,democrat,@LauraLoomer SHE IS NOT PAINTING ALL JEWS THAT WAY. YOU NEED TO LISTEN ITS NO DIFF THAN US WITH BIDEN.  THE ELITES ARE THE PROBLEM NOT ALL JEWS. THEY MASK THEMSELVES AS A RELIGION WHEN REALLY THEY ARE PEDOS AND SATANISTS,[],reply,2,2024-08-18
336,democrat,"@emanabdelhadi Imagine going through 10months of genocide during which your President routinely ignores your people’s existence only to find out the voters that said they were with you, tell you to shut up as soon as you try raise your voice. Kamala will be exactly the same as Biden",[],reply,1,2024-08-09
337,democrat,@Hopej000000 @DonnaPrissyrn1 @ProjectLincoln Now do the video of Biden repeatedly checking his watch when deceased soldiers his admin got killed were brought home.,[],reply,0,2024-08-18
338,democrat,@pigskin1313250 @JDVance @CNN @brikeilarcnn What branch of the military did Biden and Harris serve? https://t.co/7ujPOFY8mG,[],reply,0,2024-08-09
339,democrat,"@Madison77712421 @SomaKazima LMAO 😂😂😂😂 

Okay, I'm listening. Please educate me even more what wars started under Biden?",[],reply,0,2024-08-18
340,democrat,"Maybe ""Genocide Joe Biden"" should just shut the fuck up.  Genocide is his legacy.",[],quote,0,2024-08-18
341,democrat,"@PitneyApril @PamKeithFL You are Not serious are you? Someone got desperate and wrote this to bring fear to women to make them flock to kamala. It is a psychological control piece by someone who wants you to vote for kamala. Btw, Ask Mrs. Willy Brown how Kamala treats women and children!",[],reply,0,2024-08-09
342,democrat,@maryangelaperna @KamalaHQ Not a fact. Middle and lower income people were the biggest beneficiaries.  The rich on the coastal states got screwed by taking away the SALT deduction.,[],reply,0,2024-08-18
343,democrat,@GrantCardone Nope...Biden isn't even there.,[],reply,8,2024-08-09
344,democrat,"@NicknNora2 @DefiyantlyFree Obama, Romney, McCain, Biden, Harris all Manchurian candidates.",[],reply,2,2024-08-18
345,democrat,"@RadioFreeTom It’s shocking that the Times would publish this. 

Voter were concerned about Biden’s age, ability to serve another term.  Dems encouraged Biden to withdraw so the choice wouldn’t have to be between a mad man and someone’s whose fitness was in question.",[],reply,4,2024-08-18
346,democrat,@GuntherEagleman @Timcast Queue Biden stepping down to make her the incumbent and extend the honeymoon period...,[],reply,3,2024-08-18
347,democrat,"@Sadie_NC It's easy if you can't see how the world is sence Biden and Harris have been in office don't say anything,",[],reply,1,2024-08-18
348,democrat,@EUtyro @conorsen She’s polling lower with them after Biden already showed erosion in 20?,[],reply,0,2024-08-18
349,democrat,@JoyVBehar Middle class is being raped by Biden/Harris. R U not or one of the elite? I thought democrats used to care for citizen,[],reply,0,2024-08-18
350,democrat,"@brianlevine33 ... run for President. We Democrats have an organized way to nominate our candidate for President. During, or soon after, our State Primaries, our states select delegates for the candidates, based on their performance in the Primary. Since President Biden nominated her...",[],reply,0,2024-08-18
351,democrat,@michaeldweiss American support for the russian terrorist state is so aggressive that the Biden administration bullies Britain into not allowing Storm Shadow missiles for strikes on terrorist bases in the russian federation .Is sad that Britain is not independent in making decisions,[],reply,2,2024-08-18
352,democrat,"@TheInsiderPaper Are they getting rid of The""Biden ""?",[],reply,0,2024-08-09
353,democrat,8 million student-loan borrowers on Biden's new repayment plan just got more bad news after a federal court officially blocked cheaper payments and debt cancellation  https://t.co/4VMEnFqodj,[],tweet,44,2024-08-09
354,democrat,"Gretchen Whitmer on whether Kamala should be doing more to distance herself from Biden: 

""Kamala Harris has been a big part of this administration ... I think we've got to tell that story."" https://t.co/eSR0PVl8ml",[],tweet,53,2024-08-18
355,democrat,@simonateba The last convention. Where they screwed Bernie and installed Biden.  DNC conventions are always a shitshow.,[],reply,2,2024-08-18
356,democrat,"@TaraSetmayer @katiephangshow @senecaprojectus Right and Joe Biden just this week called him Donald Dump. So cry harder @MSNBC want more, can dig in @maddow clips, or many others. Here's an idea, by bigger underwear because it is more than obvious your are twisted up your crack.",[],reply,0,2024-08-18
357,democrat,@RickyDoggin ANOTHER BIDEN/HARRIS LIE AGAIN .💯👎😳🍷,[],reply,0,2024-08-18
358,democrat,"@TheDemocrats This font is conveniently small and they are only lies because the MSM Propaganda arm of the dems gets to define lies. Since the MSM lies all the time the accusation has 0 credibility.

1-Biden is competent
2-Kamala never Czar
3-Hunter laptop fake
4-Summer riots mostly peaceful",[],reply,0,2024-08-18
359,democrat,Thought Biden had already gone to Delaware for vacation for the day 🤔,[],quote,0,2024-08-09
360,democrat,@MattWallace888 @MarioNawfal Is Biden inside?  I’m hearing it’s a medical emergency.  Plz keep us updated.,[],reply,84,2024-08-09
361,democrat,Vice President Kamala Harris has two degrees. A degree in political science and economics from Howard University and a Juris Doctorate from the University of California. Translation Donald Trump. She is a brilliant woman! Highly qualified to be president! Love her! 💖,[],tweet,0,2024-08-18
362,democrat,"@KellyScaletta The only ones making everything about race and gender are the race/gender baiters like you. Kamala isn’t qualified, it’s that simple. She helped ruin California and now she’s ruined our country with Joe Biden.",[],reply,0,2024-08-18
363,democrat,"Where are the so-called journalists spending all their time talking about Biden's age? 
CNN devoted 90% of their coverage to it for days before Joe dropped out.
Time they spoke up about you-know-who.",[],tweet,47,2024-08-09
364,democrat,@mikerhoneTM @thedailybeast The Biden-Harris administration spent four years doing so.,[],reply,0,2024-08-09
365,democrat,"@OhNoSheTwitnt The Nazis are on your side, and they're gonna be pushing for more representation in the Democratic Party.  

Trump brought the Abraham accords.  

Biden brought Israel's 9/11",[],reply,0,2024-08-18
366,democrat,@krassenstein This is so ridiculous! MAGA tried this with Biden and now with Harris. I believe both are veiled threats. This is crossing the line.,[],reply,0,2024-08-18
367,democrat,@JDunlap1974 In 2020 you couldn’t find a biden sign in a yard in Georgia.. I mean we drove a 5hr drive through Georgia and realized there were more yard sale signs than biden signs and he magically won Georgia..,[],reply,0,2024-08-18
368,democrat,"Lawrence O'Donnell showed the contrast between a Biden presser and the Trump infomercial yesterday. He was hot. 

I also noticed that Harris took 6 questions and all of them were about Trump this Trump that. Not a word about any policy. This is not journalism, it's tabloid crap.",[],quote,0,2024-08-09
369,democrat,@mjonline99 @oc_orthodox Just biden time you mean,[],reply,4,2024-08-09
370,democrat,@ABrick21 Didn’t you unfollow me when I posted something about you voting for Biden again? Now you’re back in my mentions. My biggest fan 😭😭,[],reply,0,2024-08-18
371,democrat,"I agree with @EmilyCompagno. Given Biden's disposition, he has to be fuming about being unseated. The DNC better tranquilize him before he speaks or #DarkBrandon may emerge to bust their scheme.","""[{'indices': [149, 161], 'text': 'DarkBrandon'}]""",tweet,0,2024-08-18
372,democrat,@uspara1993 @T3X4N_ @pigchampions @debheart9 @mcuban @GuntherEagleman So...the inflation is Biden's fault since he kept the tariffs and expanded on them.😂🤣😂  Thanks for playing.  HILARIOUS.,[],reply,0,2024-08-18
373,democrat,@AuntSassyAss Is Biden inside?  Is it a medical emergency?,[],reply,0,2024-08-09
374,democrat,DNC Compliance Manager Makes DAMNING Admission About Jill Biden https://t.co/Olq4uFgZlN,[],tweet,0,2024-08-18
375,democrat,"@Solo_ist @nserofficial @Omowale99949437 How is Biden the reason she was stuck with the loan?!? 🥴😂 Student loans existed way before Biden was in office! I'm sure I overpaid too! Hell, the majority of us did! You trying to make it a ""Biden"" issue is crazy! 🤣🤣 And hopefully people aren't falling for it! Smh..",[],reply,1,2024-08-18
376,democrat,"As of my last knowledge update in September 2021, Kamala Harris was serving as the Vice President of the United States, and Donald Trump was the former President of the United States. Here are some highlights of their actions related to the Black community up to that point: https://t.co/2KiFDLamAt",[],tweet,3,2024-08-09
377,democrat,@MarioNawfal @DCNewsLive Biden crapped his pants again.,[],reply,0,2024-08-09
378,democrat,@StevenBeschloss I never saw Biden do that! Biden only bent down to snitt little girls hair,[],reply,0,2024-08-09
379,democrat,@GuntherEagleman Nixon didn’t have FISA to exploit.  People were suspicious that Nixon would weaponize government agencies against political opponents.  Obama and Biden actually did it.,[],reply,0,2024-08-09
380,democrat,@BuzzPatterson That’s as authentic as a Biden 2020 presidential vote in Fulton Co GA from 3am - 5am…,[],reply,2,2024-08-18
381,democrat,"@atensnut @toddstarnes Who would they select?  They've got no one.  Biden was the last of bad choices in 2020, and now it's... no one?  Dems wiped out a generation of would-be POTUS in 2010 w/ ACA vote.",[],reply,1,2024-08-18
382,democrat,"@colonyofslipper @cluny_b Yes, we have been registering a lot of Muslims to vote. 

They are against the Biden-Harris anti-peace in the Middle East policies.",[],reply,52,2024-08-18
383,democrat,"@AlexThomp We did good people, we did good when we supported candidate Joe Biden and entrusted him with the White House and gave him the toughest job to rescue us from a pandemic and the lawless, inmoral and inhumane rabbit hole RepubliQans throw us all 8 yrs ago
POTUS is a good man🩵🇺🇸🗽",[],reply,6,2024-08-18
384,democrat,@EricMGarcia Did I miss the democratic process leading to the Democrat party’s candidate for president? Is this the same news media that conspired with Democrats to hide Biden’s infirmity from the public while reporting “he’s sharp as a tack?” I cannot vote for their candidate.,[],reply,0,2024-08-18
385,democrat,Does it seem odd to anybody else that Joe Biden will speak the first day of the convention then not attend for the rest of the week?,[],tweet,1,2024-08-18
386,democrat,"@dog_on_right The PARTY chooses candidates by any means they like.
They can arm wrestle if they want to.
NO LAW says they must have a public voting primary.
When Biden left, the PARTY chose her according to their rules.
They'll make it formal at the convention.
Rule 8
https://t.co/uT2FPRiS78",[],reply,0,2024-08-18
387,democrat,"@RealHickory Would be funny if Biden got up there on stage and said ""I'm Back"" lol",[],reply,4,2024-08-18
388,democrat,@M_B_Bolinger @JohnTang77 @bigredidiot @Laorothy @WestCOTnow @RealCalvin1 Cool so you can't actually prove I supported Biden lol,[],reply,0,2024-08-18
389,democrat,@APBIOonly Look at this conspiracy bullshit! It’s clear you’re pissed that you can’t take your anger and frustration out on Joe Biden anymore. Bwahahaha!! It’s just so sad. You’re not going to bring Joe Biden out of retirement with all of this. It’s a giant waste of time.,[],reply,0,2024-08-18
390,democrat,"@harris_wins Kamala you pay people to show because nobody in their right mind would support you.  Your own democrats were not given the chance to vote who they wanted. They were voting for Joe Biden you just happened to be in the ticket, they didn’t have a choice.",[],reply,0,2024-08-18
391,democrat,@AFpost L Biden,[],reply,43,2024-08-09
392,democrat,Trump inherited a great economy from Obama/Biden. Then he ran it to the ground added over 8 Trillion to our national debt which caused the inflation we are feeling now. Trump killed the most comprehensive immigration bill. crime is down in blue states up in red states. voteharris,[],tweet,0,2024-08-18
393,democrat,@ArtCandee So does biden. Kamala a vegetable.,[],reply,0,2024-08-09
394,democrat,"2/2 2/2 feel that (Harris-Biden) administration is responsible for this ongoing war and genocide.""

💥In other words, this pro-Hamas group is not buying into Kamala’s reincarnation by Obama",[],reply,0,2024-08-18
395,democrat,"[Video] President Joe Biden trips, falls at graduation ceremony #JoeBiden #Graduationceremony
https://t.co/QbepuAlQjW","""[{'indices': [64, 73], 'text': 'JoeBiden'}, {'indices': [74, 93], 'text': 'Graduationceremony'}]""",tweet,0,2024-08-09
396,democrat,@CollinRugg The tears for Biden will be like the tears from Martha’s Vineyard the day the illegals got shipped out. https://t.co/ZCGwYknlDX,[],reply,29,2024-08-18
397,democrat,@dtee_m @kevin_smith45 @KyleKulinski You called McCain homophobic and Biden said Romney wanted to put black people in chains. You didn’t like Nikki Haley when she was beating up UN people. Stop gaslighting yourself and everyone else. Dems have been nasty and indecent in their rhetoric my entire life (33).,[],reply,0,2024-08-18
398,democrat,Chill Out is HOW we got Biden. DO NOT chill out. Taking advice from millionaires who can't relate to you is a terrible idea.,[],quote,24,2024-08-09
399,democrat,@_celia_bedelia_ @sarahtonin98 @uppittynegress @Kat_Says_Stuff Can you explain how black and brown people in the United States will lose their rights if the Biden administration stops sending weapons to war criminals who keep using those weapons to kill kids?,[],reply,0,2024-08-09
400,democrat,"@c3_maz @anonyted8 @bigo206509 Oh I run into some folks from time to time, I get asked how I’m doing and I’ll reply that things have been great ever since that traitor lost to Biden…they just laugh it off but they know that I know who they really are.",[],reply,1,2024-08-09
401,neutral,"I wore my Kamala - Walz shirt to church today where several of the members are MAGA. As we were greeting one another people started complimenting my shirt. The pastor came up to me, shook my hand, and then froze. He said, ""Hold on. I have to do this..."" He got up front and told",[],tweet,5349,2024-08-18
402,neutral,@Beard_Vet Yes! @Beard_Vet Everyone in Arizona should attend! This is going to be another awesome rally! https://t.co/6aDAOTMQBP,[],reply,134,2024-08-18
403,neutral,"@Bubblebathgirl In the 1940s, the UK was fighting the Nazis in 2024. They have become the Nazis. https://t.co/W8VZhZU4Dw",[],reply,656,2024-08-09
404,neutral,"Doug Emhoff explains his closeness with Timothy Walz whilst traveling around on a bus together 

“We really bonded. You saw me get up on stage and we hugged it out. A few of my friends texted me and said ‘you never hugged me like that’”

These people are freaks https://t.co/TSUqYXvP8Q",[],tweet,1644,2024-08-18
405,neutral,"Jack can’t handle reality. 

Harris is using Cheesus as her own personal @Swiffer and she’s wiping the floor with his ass. 

I love watching MAGA unravel. 

It’s better than finding out Who Shot JR in the 80s. 

#Weird 

#DemVoice1 
#DemsUnited 
#USDemocracy https://t.co/bVzLMsmcRj","""[{'indices': [212, 218], 'text': 'Weird'}, {'indices': [221, 231], 'text': 'DemVoice1'}, {'indices': [233, 244], 'text': 'DemsUnited'}, {'indices': [246, 258], 'text': 'USDemocracy'}]""",quote,121,2024-08-18
406,neutral,@mjfree Because he’s a cheating grifting prick who’s embarrassed her? Just guessing here.,[],reply,416,2024-08-18
407,neutral,Was Black Unemployment Lower Under Biden or Trump? https://t.co/7ttTpqHLpK via @YouTube,[],tweet,307,2024-08-18
408,neutral,Online RWers have adopted black and jewish attitudes where they want direct outright appeals to their specific ethnic interest. At this point people want whites to be one special interest group among many rather than the default American. White History Month nationalism,[],tweet,240,2024-08-09
409,neutral,"@clantro @CGasparino But Biden got 81 million votes, and what has Trump done to attract new voters since? 

-Insurrection
-Stolen national security secrets
- been convicted of 34 felonies
- put a diaper on his ear",[],reply,119,2024-08-18
410,neutral,@CosmistRussian They’ve completely fabricated the idea that he had a 2016 campaign that was explicitly white nationalist rather than implicitly pro-white through indirect appeal to traditional Americanism with direct explicit appeals to groups outside of that (identical to current campaign),[],reply,144,2024-08-09
411,neutral,@iAnonPatriot No way? Is this why she won’t do any media interviews?,[],reply,576,2024-08-18
412,neutral,@WallStreetApes Wait ll she finds out what illegals get.. https://t.co/sM1FuXb6au,[],reply,268,2024-08-18
413,neutral,@SkyNews Imagine a world where they legit might start releasing rapists and pedophiles to make space for mean tweeters. What dystopia is this? We need to pay close attention to how this unfolds.,[],reply,892,2024-08-18
414,neutral,"@JoJoFromJerz This post has been sponsored by ""The Original"" Chicago Board-Up Services. You can reach them at 773-338-2500. https://t.co/f8JaOFdtRK",[],reply,164,2024-08-18
415,neutral,@EdKrassen Weird. The people she’s waving to aren’t invisible.,[],reply,171,2024-08-18
416,neutral,"To the GOP, VP Harris is a communist because she wants to stop GOP controlled corporations from screwing over the working class.",[],tweet,214,2024-08-18
417,neutral,"@SuomiFella @RpsAgainstTrump I applaud a true Patriot, Liz Cheney, a Traditional Republican who puts Country over Party @Liz_Cheney President Biden stepped aside for the same reason; he did it out of his great love for America. Both from different parties but Honorable Patriots we RESPECT! @POTUS @KamalaHQ https://t.co/FPynVc46NO",[],reply,1274,2024-08-18
418,neutral,Meanwhile in Montana!! 😂😂 https://t.co/qAVkK3FpqV,[],tweet,183,2024-08-09
419,neutral,"“The liberal uses the radical’s language to achieve the conservative’s aim.”

~ Manning Marable",[],tweet,1926,2024-08-18
420,neutral,"The co-founder of Smartmatic has been indicted by the DOJ on charges of International Money laundering and violating the Foreign Corrupt Practices Act

Will Smartmatic's defamation suit against Mike Lindell be dropped? https://t.co/vUj0Pn0uSH",[],tweet,264,2024-08-09
421,neutral,"This woman owns seven cats. She points out that MAGA  doesn’t like animals and we need Harris-Walz to get us back to sanity. 

I don’t think I can say it any better than that. 

🎥 FreePress https://t.co/TSoRtCxbkm",[],tweet,397,2024-08-18
422,neutral,@jessica_swarner @CopperCourier When Trumpers wonder how Trump lost in 2020…it’s because all these people voted for Biden!! We were always here.,[],reply,347,2024-08-09
423,neutral,"Republicans, who is the best republican governor in the country?

Democrats, who is the best democratic governor in the country?",[],tweet,110,2024-08-09
424,neutral,"Two very beautiful BIOLOGICAL women. Something the left only pretends to have.
@RepBoebert @RepLuna 🇺🇲❤️🇺🇲 https://t.co/rUlTieTxst",[],tweet,8989,2024-08-18
425,neutral,"@ZaleskiLuke Funny. My feed is filled with leftist propagandists like you, who I don't even follow.",[],reply,1330,2024-08-18
426,neutral,@NotHoodlum Now that video is just WEIRD.,[],reply,133,2024-08-09
427,neutral,"2) He also told me Biden's spending caused inflation. I explained it's a global problem involving oil prices and demand due to supply chains, exacerbated here by Trump's tariffs and obvious price gouging (record retail profits etc). So much disinformation out there.",[],reply,104,2024-08-18
428,neutral,"Posting a picture, because women and liberals keep hating on me! 😉🇺🇸❤️

#Trump2024 #VoteRed https://t.co/cRws9MA3Ru","""[{'indices': [72, 82], 'text': 'Trump2024'}, {'indices': [83, 91], 'text': 'VoteRed'}]""",quote,113,2024-08-18
429,neutral,@greg16676935420 Delicious! https://t.co/NfEF23gyb5,[],reply,210,2024-08-18
430,neutral,"@TheOmniLiberal Nobody panders like MAGA panders, they talked to a pandering expert who knows pandering better than anyone knows pandering, and he said MAGA is the best panderers. Pandering bigly.",[],reply,197,2024-08-18
431,neutral,"@jdcola41 I know.. 😢 One had an EBT card with $15,000 loaded on it for a month! 🥴",[],reply,1,2024-08-09
