llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
145,244,1,gpt-4o-2024-08-06,tweet,"Biden's late-night swan song: Day 1 takeaways from the DNC
Salute president Biden, you gave your best and served the United States of America 🇺🇸. Well done 🫡",1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,8,2026-02-26 12:22:30,20260226_1204
146,245,1,gpt-4o-2024-08-06,reply,@DefiantLs You related to Joe Biden?,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:22:34,20260226_1204
147,246,1,gpt-4o-2024-08-06,quote,"@tedlieu Happiness and Joy ….

Meet Kamala’s daughter, she fundraises for Hamas.",2,The tweet uses emotion or exaggeration by implying a negative association with fundraising for Hamas.,1,There is no support for undemocratic practices or related name-calling in the tweet.,1,There is no support for partisan violence or related name-calling in the tweet.,1,There is no support for undemocratic candidates or related name-calling in the tweet.,2,The tweet uses emotion or exaggeration by implying a negative association with fundraising for Hamas.,2,The tweet uses emotion or exaggeration by implying a negative association with fundraising for Hamas.,2,The tweet implies distrust and distance by associating Kamala's daughter with Hamas fundraising.,2,The tweet presents a controversial issue with a partisan stance by associating Kamala's daughter with Hamas.,13,2026-02-26 12:22:40,20260226_1204
148,247,1,gpt-4o-2024-08-06,reply,"@MikeCarlton01 Really? A celebration of the warmongers Biden, Obama and Clinton.",2,Emotion or exaggeration is present with 'warmongers'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,2,Emotion or exaggeration is present with 'warmongers'.,2,Emotion or exaggeration is present with 'warmongers'.,2,Terms like 'warmongers' increase distrust and distance.,2,Emotion or exaggeration is present with 'warmongers'.,13,2026-02-26 12:22:46,20260226_1204
149,248,1,gpt-4o-2024-08-06,quote,"Going from Biden-Harris to Harris-Walz in a matter of two weeks could be the seismic shift needed to win a Democratic trifecta in November. Tester might actually be able to hold on in Montana and, along with Gallego in Arizona, put us at 50 Senate seats (plus VP to break ties) 🙏",1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or related language.,1,The tweet does not show support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,1,The tweet does not oppose bipartisanship or contain related language.,1,There is no language indicating social distrust.,1,The tweet does not indicate social distance or related language.,1,There is no biased evaluation of politicized facts or related language.,8,2026-02-26 12:22:51,20260226_1204
150,249,1,gpt-4o-2024-08-06,quote,"The betting markets are usually spot on at any point in time. When Trump was a heavy favorite vs. Biden, I pointed it out. Now, the tables have turned. 

I personally think a wager on Harris, up to -110, is a good bet. Even money would be better!",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:22:56,20260226_1204
151,250,1,gpt-4o-2024-08-06,reply,@In2ThinAir Not a word from anyone. Ladies and gentlemen welcome to Biden America and if they steal it again we are done. 🥺,2,The tweet implies emotion with 'we are done' and uses 'Biden America' in a negative context.,3,The tweet suggests election illegitimacy with 'if they steal it again' and uses emotional language.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet uses emotional language suggesting distrust in the democratic process.,2,The tweet implies distrust with 'if they steal it again' and emotional language.,1,There is no language suggesting social distance in the tweet.,3,The tweet suggests skepticism of election legitimacy with 'if they steal it again' and uses emotional language.,15,2026-02-26 12:23:03,20260226_1204
152,251,1,gpt-4o-2024-08-06,reply,@TonyMontana5309 @bearsfanxx @gotrice2024 @harryjsisson Biden is pro-choice.  1973 was a long damn time ago.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:23:09,20260226_1204
153,252,1,gpt-4o-2024-08-06,reply,"@DJParticle @Papapishu If Biden was working on a ceasefire, working against a ceasefire or had forgotten to work on a ceasefire, how would you know the difference; from your perch outside the White House?",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:23:13,20260226_1204
154,253,1,gpt-4o-2024-08-06,reply,@ewlamy @vdogg11 @walls_tumbling @DanteAtkins She literally said it in her own words that she was shocked and surprised what Biden did and how quickly Harris get a coalition going. https://t.co/wCFqb8qvHD,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:23:19,20260226_1204
155,254,1,gpt-4o-2024-08-06,reply,"@TheLeoTerrell Who is the REAL president now? It ain't Creepy Joe Biden, that's for sure.",2,Uses name-calling 'Creepy Joe Biden'.,2,Uses name-calling 'Creepy Joe Biden'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Uses name-calling 'Creepy Joe Biden'.,2,Uses name-calling 'Creepy Joe Biden'.,2,Uses name-calling 'Creepy Joe Biden'.,2,Questions legitimacy of Joe Biden as president.,14,2026-02-26 12:23:23,20260226_1204
156,255,1,gpt-4o-2024-08-06,tweet,"I,M ALL FOR JUSTICE ON SOME OF THE LEADERS  OF MEN..WHO FLAUNT THEIR AUTHORITY,BUT I ALSO BELIEVE  IN MERCY,FOR THE WORST OUT HERE.WHERES  JOE BIDEN BEEN ,SINCE?? I THINK HES A BROKEN  MAN ,,AFTER 50 YRS IN OFFICES.BETRAYED BY HIS SPECIOUSLY NICE FRIENDS,AN YET HE STAYS IN ,SAD",2,"The tweet contains emotion or exaggeration, particularly in the description of Joe Biden as a 'broken man' and 'betrayed by his speciously nice friends'.",1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,There is no support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,2,"The tweet includes emotion or exaggeration, particularly in the description of Joe Biden's situation.",2,"The tweet includes emotion or exaggeration, particularly in the description of Joe Biden's situation.",1,There is no language that increases social distance or related emotion or exaggeration.,2,The tweet presents a biased evaluation of Joe Biden's situation with emotional language.,12,2026-02-26 12:23:30,20260226_1204
157,256,1,gpt-4o-2024-08-06,tweet,"Russian Federation 🇷🇺. 
Operations in Kursk region. 
Wounded Nazi Ukrainian soldiers were captured by the Russian Armed Forces in Kursk Region.
The wounded& dead Nazi Ukrainian troops are victims of traitors Joe Biden, Kamala Harris, Fake western media news & Nato propaganda. https://t.co/EJFmhpGE5P",3,"Partisan name-calling with 'traitors Joe Biden, Kamala Harris' and emotional language 'Fake western media news & Nato propaganda'.",3,Supports undemocratic practices by using 'traitors' and 'Fake western media news' to undermine democratic figures and institutions.,2,Emotion and exaggeration present in 'Nazi Ukrainian troops' but no direct support for violence.,1,No support for undemocratic candidates is evident.,3,Opposition to bipartisanship with name-calling 'traitors' and emotional language 'Fake western media news'.,3,Social distrust with name-calling 'traitors' and emotional language 'Fake western media news'.,3,Social distance with terms like 'Nazi Ukrainian troops' and emotional language 'traitors'.,3,Biased evaluation with 'Fake western media news & Nato propaganda' indicating skepticism of facts.,21,2026-02-26 12:23:38,20260226_1204
158,257,1,gpt-4o-2024-08-06,reply,"@LeadingReport Because they are a few billion in debt. Meanwhile, USA is $35 TRILLION  in debt and biden/harris keep sending the corrupt tyrant more of our money",2,Emotion or exaggeration is present in the phrase 'corrupt tyrant'.,2,Emotion or exaggeration is present in the phrase 'corrupt tyrant'.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,2,Emotion or exaggeration is present in the phrase 'corrupt tyrant'.,2,Emotion or exaggeration is present in the phrase 'corrupt tyrant'.,2,Emotion or exaggeration is present in the phrase 'corrupt tyrant'.,2,Emotion or exaggeration is present in the phrase 'corrupt tyrant'.,14,2026-02-26 12:23:43,20260226_1204
159,258,1,gpt-4o-2024-08-06,reply,@RonDeSantis Basically as ethical as Joe Biden,2,"The tweet implies a negative comparison, suggesting dislike for both politicians.",1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,1,No social distance is evident.,1,No biased evaluation of politicized facts is evident.,9,2026-02-26 12:23:49,20260226_1204
160,259,1,gpt-4o-2024-08-06,tweet,Jill Biden honors husband Joe Biden at Democratic convention https://t.co/VvDhX1xZGC via @YouTube,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,8,2026-02-26 12:23:55,20260226_1204
161,260,1,gpt-4o-2024-08-06,reply,@Sassafrass_84 Her and Biden could fix inflation right now but they chose to lock their promise behind a vote wall. She’s literally like EA. 😂,2,"The tweet uses exaggeration by comparing a politician to EA, a company often criticized for its practices.",1,The tweet does not show support for undemocratic practices or use name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses exaggeration, suggesting distrust in the political process.",2,"The tweet uses exaggeration, which can reduce trust in political figures.",1,The tweet does not express resistance to interpersonal contact with outpartisans.,2,"The tweet presents a biased evaluation of political actions, using exaggeration to criticize.",12,2026-02-26 12:24:02,20260226_1204
162,261,1,gpt-4o-2024-08-06,reply,@POTUS Why your name say “President Biden” didn’t you quit? 🤦🏾‍♂️🤣,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:24:08,20260226_1204
163,262,1,gpt-4o-2024-08-06,reply,"@davidarlington1 @sherryande @PercyTaggerts @robbystarbuck At Joe Biden 10/20 ,"" I have this strange notion, we're a Democracy....if you can't get the votes....you can't [legislate] by executive order unless your a dictator. We're a democracy. We need consensus."" He wrote more Exec Ord's than any  president history, 44 his 1st week.",2,The tweet uses emotion or exaggeration by implying Biden acts like a dictator.,2,"The tweet implies undemocratic practice by suggesting Biden legislates by executive order like a dictator, but does not show support for it.",1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion or exaggeration by suggesting Biden acts like a dictator, which reduces trust.",2,"The tweet uses emotion or exaggeration by suggesting Biden acts like a dictator, which reduces trust.",1,The tweet does not express resistance to interpersonal contact with outpartisans.,3,"The tweet presents a biased evaluation by suggesting Biden's use of executive orders is dictatorial, using emotion or exaggeration.",14,2026-02-26 12:24:16,20260226_1204
164,263,1,gpt-4o-2024-08-06,reply,"@chelsey0726 @NancyMace Biden showered with his daughter ! She feared him! Molester!!
Yet you said nothing. You are a fraud",2,Emotion and exaggeration present in 'Molester!!' and 'You are a fraud'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion and exaggeration present in 'Molester!!' and 'You are a fraud'.,2,Emotion and exaggeration present in 'Molester!!' and 'You are a fraud'.,2,Terms like 'Molester!!' and 'You are a fraud' increase distrust and distance.,2,Emotion and exaggeration present in 'Molester!!' and 'You are a fraud'.,13,2026-02-26 12:24:22,20260226_1204
165,264,1,gpt-4o-2024-08-06,tweet,Biden lied !,2,The tweet uses emotion or exaggeration by making a strong accusation without evidence.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,The tweet does not show support for partisan violence or use partisan name-calling.,1,The tweet does not show support for undemocratic candidates or use partisan name-calling.,1,The tweet does not oppose bipartisanship or use name-calling.,1,The tweet does not express social distrust or use name-calling.,1,The tweet does not express social distance or use terms that increase distrust.,2,The tweet presents a biased evaluation of politicized facts by making an unsubstantiated claim.,10,2026-02-26 12:24:28,20260226_1204
166,265,1,gpt-4o-2024-08-06,quote,"""All of this Biden/Harris stuff is physically, psychologically and emotionally manufactured pretense from the minds of people who are genuinely odd characters.""",2,The tweet uses emotion and exaggeration by describing Biden/Harris as 'manufactured pretense' and 'odd characters'.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet uses terms that reduce trust by calling Biden/Harris 'manufactured pretense'.,2,The tweet uses terms that reduce trust by describing people as 'genuinely odd characters'.,2,The tweet increases social distance by using terms like 'odd characters' to describe people.,2,The tweet presents a biased evaluation by suggesting Biden/Harris are 'manufactured pretense' without evidence.,13,2026-02-26 12:24:33,20260226_1204
167,266,1,gpt-4o-2024-08-06,reply,@jakejakeny It's Joe Biden what is wrong with you?,2,The tweet includes emotion or exaggeration with 'what is wrong with you?' directed at a Biden supporter.,1,There is no support for undemocratic practices or related factors in the tweet.,1,There is no support for partisan violence or related factors in the tweet.,1,There is no support for undemocratic candidates or related factors in the tweet.,1,There is no opposition to bipartisanship or related factors in the tweet.,1,There is no social distrust or related factors in the tweet.,1,There is no social distance or related factors in the tweet.,1,There is no biased evaluation of politicized facts or related factors in the tweet.,9,2026-02-26 12:24:41,20260226_1204
168,267,1,gpt-4o-2024-08-06,quote,The award meant something aside from Obama and Biden's presidential terms.  I'm not mad at this.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:24:46,20260226_1204
169,268,1,gpt-4o-2024-08-06,reply,@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,"The tweet criticizes overturning elections, which supports democratic principles.",1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,1,There is no opposition to bipartisanship expressed in the tweet.,1,The tweet does not express social distrust.,1,There is no language indicating social distance or prejudice.,2,"The tweet partially presents political facts with a partisan stance, questioning the legitimacy of the ballot.",9,2026-02-26 12:24:53,20260226_1204
170,269,1,gpt-4o-2024-08-06,quote,"Border CZAR is changing her statement now..Now she's for closing the border, fracking, and Ukraine. Wack job lying ..She is changing all of her views. The media is trying to remove all her past views when she was with Biden!",2,Uses derogatory term 'Wack job' indicating partisan name-calling.,2,Emotion and exaggeration present in 'Wack job lying' and 'media is trying to remove all her past views'.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion and exaggeration present in 'Wack job lying' and 'media is trying to remove all her past views'.,2,Emotion and exaggeration present in 'Wack job lying' and 'media is trying to remove all her past views'.,2,Uses derogatory term 'Wack job' indicating increased distrust.,2,Emotion and exaggeration present in 'Wack job lying' and 'media is trying to remove all her past views'.,14,2026-02-26 12:25:00,20260226_1204
171,270,1,gpt-4o-2024-08-06,reply,@dom_lucre @PressSec needs to change her makeup. She blinks her eyes rapidly when she lies and it is painfully more obvious when she does.   And of course - did ANY reporter follow up with the “crackdown” of Biden/Harris against service workers? #2024Election @realDonaldTrump @KamalaHarris,2,The tweet includes emotion or exaggeration by criticizing the Press Secretary's appearance and implying dishonesty.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet includes emotion or exaggeration, reducing trust in the Press Secretary.",2,"The tweet includes emotion or exaggeration, suggesting distrust of the Press Secretary.",1,There is no language that increases social distance in the tweet.,2,The tweet presents a biased evaluation of facts by questioning the actions of Biden/Harris without evidence.,12,2026-02-26 12:25:08,20260226_1204
172,271,1,gpt-4o-2024-08-06,reply,"@KyleSloter @derekjayl The man that can’t even beat Joe Biden in an election, no wonder they were furious 😂",2,The tweet uses emotion/exaggeration with 'furious 😂'.,1,No support for undemocratic practices is shown.,1,No support for partisan violence is shown.,1,No support for undemocratic candidates is shown.,1,No opposition to bipartisanship is shown.,1,No social distrust is shown.,1,No social distance is shown.,1,No biased evaluation of politicized facts is shown.,9,2026-02-26 12:25:12,20260226_1204
173,272,1,gpt-4o-2024-08-06,reply,@cold_casey @RATM818 @BGrueskin Brb I’m gonna go watch Joe Biden’s college football highlights,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-02-26 12:25:16,20260226_1204
174,273,1,gpt-4o-2024-08-06,quote,"Wait...you mean biden the child toucher?
They both pedos, folks",3,"Partisan name-calling ('biden the child toucher') and emotion/exaggeration ('They both pedos, folks').",2,Partisan name-calling ('biden the child toucher').,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Name-calling reduces trust ('biden the child toucher').,2,Name-calling reduces trust ('biden the child toucher').,2,Name-calling increases distrust ('biden the child toucher').,1,No biased evaluation of politicized facts.,14,2026-02-26 12:25:22,20260226_1204
175,274,1,gpt-4o-2024-08-06,tweet,"Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",2,The tweet uses emotion and exaggeration by accusing Biden of treason.,2,The tweet uses emotion and exaggeration by claiming Biden committed treason.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion and exaggeration, reducing trust in Biden.",2,"The tweet uses emotion and exaggeration, reducing trust in Biden.",2,The tweet increases distrust and uses emotion by accusing Biden of treason.,3,"The tweet presents a biased evaluation of facts with emotion and exaggeration, accusing Biden of treason.",15,2026-02-26 12:25:30,20260226_1204
176,275,1,gpt-4o-2024-08-06,reply,"@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",1,The tweet does not contain partisan name-calling or emotional exaggeration.,2,"The tweet implies skepticism about mail-in voting and ballot harvesting, which could suggest undermining democratic practices, but does not explicitly support undemocratic practices.",1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,1,There is no opposition to bipartisanship expressed in the tweet.,1,The tweet does not express social distrust.,1,The tweet does not express social distance.,2,"The tweet presents a biased evaluation of mail-in voting and ballot harvesting, suggesting a partisan stance.",10,2026-02-26 12:25:35,20260226_1204
177,276,1,gpt-4o-2024-08-06,reply,@joelpollak So silly to pretend Biden is not demented,2,The tweet uses emotion or exaggeration by calling Biden 'demented'.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The tweet uses emotion or exaggeration by calling Biden 'demented', which reduces trust.",2,"The tweet uses emotion or exaggeration by calling Biden 'demented', which reduces trust.",1,There is no language that increases social distance in the tweet.,1,There is no biased evaluation of politicized facts in the tweet.,11,2026-02-26 12:25:42,20260226_1204
178,277,1,gpt-4o-2024-08-06,reply,"@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional exaggeration.,1,The tweet does not contain name-calling or emotional exaggeration that would indicate opposition to bipartisanship.,1,The tweet does not contain language that indicates social distrust.,1,The tweet does not contain language that indicates social distance.,1,The tweet does not present a biased evaluation of politicized facts or contain emotional exaggeration.,8,2026-02-26 12:25:51,20260226_1204
179,278,1,gpt-4o-2024-08-06,reply,"@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"Mentions poll results with a partisan stance, suggesting skepticism.",9,2026-02-26 12:25:58,20260226_1204
180,279,1,gpt-4o-2024-08-06,tweet,"President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF",1,The tweet does not contain partisan name-calling or emotional language.,1,There is no support for undemocratic practices or related language.,1,The tweet does not show support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,1,The tweet does not oppose bipartisanship or contain related language.,1,There is no language indicating social distrust.,1,The tweet does not indicate social distance or related language.,1,There is no biased evaluation of politicized facts or related language.,8,2026-02-26 12:26:04,20260226_1204
181,280,1,gpt-4o-2024-08-06,quote,"Democrats demand body guards, weapons,walls, and police for themselves but not for you",2,"The tweet implies hypocrisy and criticizes Democrats, showing emotion or exaggeration.",1,The tweet does not show support for undemocratic practices.,1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses terms that reduce trust in Democrats, showing emotion or exaggeration.",2,"The tweet uses terms that reduce trust in Democrats, showing emotion or exaggeration.",2,"The tweet increases distrust towards Democrats, showing emotion or exaggeration.",2,"The tweet presents a partisan stance on security measures, showing emotion or exaggeration.",13,2026-02-26 12:26:11,20260226_1204
182,281,1,gpt-4o-2024-08-06,reply,"@DesireeAmerica4 This needs video needs to go viral on all platforms. The corrupt social media, and news media are putting a lot of false information.. they’re not allowing the truth . There’s still being bias for Biden, and Kamala not let accurate news to come out..",2,Emotion or exaggeration is present with terms like 'corrupt social media' and 'bias for Biden'.,2,Emotion or exaggeration is present with claims of 'corrupt social media' and 'not allowing the truth'.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration is present with terms like 'corrupt social media'.,2,Emotion or exaggeration is present with distrust in media described as 'corrupt'.,2,Terms like 'corrupt social media' increase distrust.,3,Both biased presentation of facts and emotion are present with claims of 'false information' and 'bias for Biden'.,15,2026-02-26 12:26:17,20260226_1204
183,282,1,gpt-4o-2024-08-06,reply,"@DefiyantlyFree Kamala Harris is paying people to post good things about her in social media.

Kamala is a phony.

Hundreds of thousands of people post for Trump because they believe in Trump.

Trump is authentic.",2,The tweet includes partisan name-calling by calling Kamala Harris a 'phony'.,1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,There is no support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,2,"The tweet includes name-calling, reducing trust in Kamala Harris by calling her a 'phony'.",2,"The tweet includes name-calling, reducing trust in Kamala Harris by calling her a 'phony'.",2,The tweet includes terms that increase distrust by calling Kamala Harris a 'phony'.,2,The tweet presents a biased evaluation by claiming Kamala Harris pays for positive posts while Trump is supported authentically.,13,2026-02-26 12:26:24,20260226_1204
184,283,1,gpt-4o-2024-08-06,reply,"@NEWSMAX @CaraCastronuova According to biden- these folks ""Ain't Black"" LMFAO_ We can spot a disingenuous dingbat from a mile away- and that dingbat is kamallah.",3,"Partisan name-calling ('disingenuous dingbat') and emotion/exaggeration ('LMFAO', 'from a mile away').",2,Partisan name-calling ('disingenuous dingbat') but no support for undemocratic practices.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,2,Partisan name-calling ('disingenuous dingbat') but no explicit opposition to bipartisanship.,2,Partisan name-calling ('disingenuous dingbat') but no general social distrust.,2,Partisan name-calling ('disingenuous dingbat') but no events that damage communities.,2,Emotion/exaggeration ('LMFAO') but no biased evaluation of politicized facts.,15,2026-02-26 12:26:30,20260226_1204
185,284,1,gpt-4o-2024-08-06,reply,@seanhannity Fox News agrees!  Biden has healed America after Trump destroyed us! We had 25% inflation under Trump. We are down to 2.9%. #HarrisWaltz2024 https://t.co/tvkEdks1ue,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,"Presents politicized facts with a partisan stance, but no emotional exaggeration.",9,2026-02-26 12:26:37,20260226_1204
186,285,1,gpt-4o-2024-08-06,reply,"@MTGrepp I coup is to put him out of the presidency. Last I checked he still president he’s just not running for reelection. Yes they made their thoughts very well known but ultimately Biden made his decision. No fake electors No violence no arrest no deaths, you know like J6",2,The tweet uses emotion or exaggeration by referencing 'coup' and 'J6'.,2,The tweet uses emotion or exaggeration with terms like 'coup' and 'J6'.,2,The tweet references 'J6' which implies partisan violence through exaggeration.,1,There is no support for undemocratic candidates expressed in the tweet.,2,The tweet uses emotion or exaggeration with terms like 'coup' and 'J6'.,2,The tweet uses emotion or exaggeration with terms like 'coup' and 'J6'.,2,"The tweet references 'J6', which increases distrust and distance.",2,The tweet partially presents political facts with a partisan stance by mentioning 'J6'.,15,2026-02-26 12:26:43,20260226_1204
187,286,1,gpt-4o-2024-08-06,reply,"@jenreneeX Are u kidding me? Biden has Trans men showing off their tits at the WH,  trans/gay parades with dicks swinging in the breeze, but a fine looking woman's natural ass is the hill u wanna battle over? Fucktards.",3,The tweet includes partisan name-calling ('Fucktards') and uses emotional language ('Are u kidding me?').,2,The tweet uses emotional language ('Are u kidding me?') but does not explicitly support undemocratic practices.,1,The tweet does not show support for partisan violence or include name-calling related to violence.,1,The tweet does not show support for undemocratic candidates.,3,The tweet includes name-calling ('Fucktards') and uses emotional language ('Are u kidding me?').,3,The tweet includes name-calling ('Fucktards') and uses emotional language ('Are u kidding me?').,2,The tweet uses terms that increase distrust and prejudice ('Fucktards') but does not reference events that damage communities.,2,The tweet presents a biased view on a politicized issue with emotional language ('Are u kidding me?').,17,2026-02-26 12:26:51,20260226_1204
