llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
467,265,2,claude-haiku-4-5-20251001,quote,"""All of this Biden/Harris stuff is physically, psychologically and emotionally manufactured pretense from the minds of people who are genuinely odd characters.""",2,"Contains partisan name-calling ('odd characters') directed at Biden/Harris supporters, but lacks strong emotional exaggeration beyond the characterization.",1,"Does not show support for undemocratic practices, nor does it contain partisan name-calling or emotional exaggeration related to undermining democratic institutions.",1,Does not show support for partisan violence or violent tactics against outpartisans.,1,Does not show support for undemocratic candidates or willingness to ignore undemocratic practices.,1,Does not express resistance to cross-partisan collaboration or contain terms that reduce trust in bipartisanship specifically.,2,"Contains name-calling ('odd characters') that reduces trust in a group of people, but lacks strong emotional exaggeration.",1,"Does not express resistance to interpersonal contact with outpartisans or use terms that increase distrust, distance, or discrimination.",2,"Presents a partisan stance dismissing Biden/Harris as 'manufactured pretense' without factual basis, but lacks strong emotional exaggeration beyond the characterization.",11,2026-03-07 13:00:10,20260307_1224
468,266,2,claude-haiku-4-5-20251001,reply,@jakejakeny It's Joe Biden what is wrong with you?,1,No partisan name-calling or emotional exaggeration present. The statement is a straightforward question without derogatory language toward opposing partisans.,1,No support for undemocratic practices expressed. The tweet does not advocate for undermining democratic institutions or processes.,1,"No support for partisan violence or violent tactics. The tweet contains no threats, intimidation, or advocacy for violence.",1,No support for undemocratic candidates expressed. The tweet does not endorse candidates based on undemocratic practices.,1,No opposition to bipartisanship or cross-partisan collaboration. The tweet does not resist or discourage working across party lines.,1,No general social distrust expressed. The tweet does not contain name-calling or terms that reduce trust in people broadly.,1,No resistance to interpersonal contact with outpartisans. The tweet does not express terms increasing distrust or discrimination.,1,No biased evaluation of politicized facts. The tweet is a rhetorical question without partisan stance on controversial issues or selective fact presentation.,8,2026-03-07 13:00:15,20260307_1224
469,267,2,claude-haiku-4-5-20251001,quote,The award meant something aside from Obama and Biden's presidential terms.  I'm not mad at this.,1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The statement is neutral and reflective.,1,No support for undemocratic practices expressed. The tweet discusses an award without advocating for anti-democratic actions.,1,No mention or support for partisan violence. The tweet contains no violent rhetoric or threats.,1,No support for undemocratic candidates mentioned. The tweet does not advocate for candidates based on undemocratic practices.,1,No opposition to bipartisanship expressed. The tweet does not resist cross-partisan collaboration or contain dismissive language toward it.,1,No general social distrust expressed. The tweet does not contain name-calling or terms that reduce trust in people broadly.,1,No resistance to interpersonal contact with outpartisans. The tweet contains no language increasing distrust or social distance.,1,"No biased evaluation of politicized facts. The tweet is a personal, non-partisan observation about an award without partisan stance or exaggeration.",8,2026-03-07 13:00:20,20260307_1224
470,268,2,claude-haiku-4-5-20251001,reply,@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,2,"Contains partisan name-calling/dismissal with '#NeverKamala' and criticism of House Democrats, plus emotional language about 'overturning elections,' but lacks severe animosity toward opposing partisans as individuals.",2,"Accuses Democrats of 'overturning elections' (challenging election legitimacy), which relates to undemocratic practices, but lacks partisan name-calling or exaggeration beyond the core accusation itself.",1,"No support for partisan violence, threatening messages, harassment, or violent tactics present in the tweet.",1,Does not express support for undemocratic candidates; instead criticizes both parties for election-related actions.,1,"While critical of Democrats, the tweet does not explicitly resist cross-partisan collaboration or contain language reducing trust in bipartisanship itself.",1,"No general distrust of people or society expressed; criticism is directed at specific political actors, not people in general.",1,"No language expressing resistance to interpersonal contact with outpartisans or terms increasing distrust, distance, or discrimination toward groups.",2,"Presents the claim that Democrats 'overturned elections' with partisan stance and emotional language ('wrong no matter which party'), but lacks full development of controversial political facts.",11,2026-03-07 13:00:26,20260307_1224
471,269,2,claude-haiku-4-5-20251001,quote,"Border CZAR is changing her statement now..Now she's for closing the border, fracking, and Ukraine. Wack job lying ..She is changing all of her views. The media is trying to remove all her past views when she was with Biden!",2,"Contains partisan name-calling ('Wack job lying') directed at an opposing partisan, but lacks strong emotional exaggeration beyond the insult itself.",1,"Does not show support for undemocratic practices. The tweet criticizes policy inconsistency and media coverage, not democratic institutions or processes.",1,Does not show support for partisan violence. The tweet contains criticism and name-calling but no reference to violent tactics.,1,Does not show support for undemocratic candidates. The tweet attacks a political figure's consistency but does not express willingness to support undemocratic practices.,1,Does not oppose bipartisanship. The tweet focuses on criticizing a specific political figure's statements rather than resisting cross-partisan collaboration.,2,"Contains language reducing trust in institutions ('The media is trying to remove all her past views'), which reflects distrust of people/institutions in general, but lacks strong emotional exaggeration.",1,"Does not express resistance to interpersonal contact with outpartisans or terms that increase distrust, distance, or discrimination between groups.",3,"Presents political facts with strong partisan stance ('changing all of her views,' 'lying,' 'Wack job') and emotional exaggeration, selectively framing the target's policy positions as inconsistent without balanced context.",12,2026-03-07 13:00:32,20260307_1224
472,270,2,claude-haiku-4-5-20251001,reply,@dom_lucre @PressSec needs to change her makeup. She blinks her eyes rapidly when she lies and it is painfully more obvious when she does.   And of course - did ANY reporter follow up with the “crackdown” of Biden/Harris against service workers? #2024Election @realDonaldTrump @KamalaHarris,2,"Contains partisan name-calling/criticism directed at the Press Secretary ('needs to change her makeup,' accusation of lying) with emotional language, but lacks strong exaggeration or multiple partisan attacks.",1,"Does not show support for undemocratic practices. The tweet criticizes a spokesperson's appearance and questions media coverage, but does not advocate for undermining democratic institutions or processes.",1,No support for partisan violence present. The tweet contains personal criticism but no advocacy for violent tactics against political opponents.,1,"Does not show support for undemocratic candidates. While the tweet mentions Trump and Harris, it does not express willingness to support candidates despite undemocratic practices.",1,Does not oppose bipartisanship. The tweet criticizes media coverage and a spokesperson but does not resist cross-partisan collaboration or express opposition to working across party lines.,2,"Contains distrust language ('she blinks her eyes rapidly when she lies') that reduces trust in the Press Secretary and implies dishonesty, but lacks broader social distrust or exaggeration.",1,"Does not express resistance to interpersonal contact with outpartisans or terms that increase distrust, distance, or discrimination against groups.",2,"Presents a controversial issue (Biden/Harris 'crackdown' on service workers) with partisan skepticism and accusation of media failure to follow up, but lacks strong emotional exaggeration.",11,2026-03-07 13:00:38,20260307_1224
473,271,2,claude-haiku-4-5-20251001,reply,"@KyleSloter @derekjayl The man that can’t even beat Joe Biden in an election, no wonder they were furious 😂",2,"Contains partisan name-calling/mockery ('The man that can't even beat Joe Biden') with emotional exaggeration (laughing emoji), but directed at a political figure rather than opposing partisans generally.",1,No support for undemocratic practices expressed in the tweet.,1,No support for partisan violence or violent tactics expressed.,1,No support for undemocratic candidates expressed.,1,No resistance to cross-partisan collaboration or opposition to bipartisanship expressed.,1,No distrust of people in general expressed; comment is specific to a political figure.,1,"No terms that increase distrust, distance, or discrimination against outpartisans as a group.",2,"Presents election results with partisan stance ('can't even beat Joe Biden') and emotional exaggeration (laughing emoji), but does not discuss controversial politicized facts.",10,2026-03-07 13:00:43,20260307_1224
474,272,2,claude-haiku-4-5-20251001,reply,@cold_casey @RATM818 @BGrueskin Brb I’m gonna go watch Joe Biden’s college football highlights,1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The comment is a lighthearted joke without animosity.,1,No support for undemocratic practices expressed in the tweet.,1,No support for partisan violence or violent tactics mentioned.,1,No support for undemocratic candidates expressed.,1,No resistance to cross-partisan collaboration or name-calling that reduces trust in bipartisanship.,1,No distrust of people in general or name-calling that reduces social trust.,1,"No terms that increase distrust, distance, or discrimination against outpartisans.",1,No partisan stance on politicized facts or controversial issues. The tweet is a humorous comment without biased evaluation of facts.,8,2026-03-07 13:00:47,20260307_1224
475,273,2,claude-haiku-4-5-20251001,quote,"Wait...you mean biden the child toucher?
They both pedos, folks",3,"Contains partisan name-calling ('child toucher', 'pedos') directed at Biden and emotional exaggeration by making unsubstantiated accusations.",2,"Does not show support for undemocratic practices, but contains partisan name-calling and emotional exaggeration in the accusations.",1,"Does not show support for partisan violence, name-calling, or exaggeration related to violent tactics.",1,Does not show support for undemocratic candidates or willingness to ignore undemocratic practices.,1,Does not express resistance to cross-partisan collaboration or contain relevant name-calling or emotional language about bipartisanship.,1,Does not express distrust of people in general; focuses on partisan accusations rather than social distrust.,2,"Uses dehumanizing language ('pedos') that increases distrust and distance from outpartisans, but lacks additional emotional exaggeration or community-damaging events.",3,"Presents controversial political accusations with strong partisan stance ('biden the child toucher', 'They both pedos') combined with emotional exaggeration and unsubstantiated claims.",14,2026-03-07 13:00:52,20260307_1224
476,274,2,claude-haiku-4-5-20251001,tweet,"Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",2,"Contains partisan name-calling ('criminal activity', 'treason') directed at Biden, but lacks emotional exaggeration beyond the accusations themselves.",2,"Does not explicitly support undemocratic practices, but uses inflammatory language ('treason', 'criminal activity') that could undermine trust in institutions without satisfying factor A.",1,No support for partisan violence or violent tactics is present in the tweet.,1,Does not show support for undemocratic candidates; focuses on accusations against current administration.,1,Does not express resistance to cross-partisan collaboration; focuses on accusations rather than opposition to bipartisanship.,2,"Contains language that reduces trust in institutions and leadership ('criminal activity', 'treason', 'selling access'), satisfying factor A without clear emotional exaggeration.",1,Does not express resistance to interpersonal contact with outpartisans or terms that increase social distance.,3,"Presents controversial political facts with strong partisan stance ('criminal activity', 'treason', 'selling access') and emotional exaggeration in framing Biden's Ukraine policy as corrupt motivation.",13,2026-03-07 13:00:57,20260307_1224
477,275,2,claude-haiku-4-5-20251001,reply,"@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet presents factual claims about voting procedures without inflammatory language.,2,"The tweet implies concern about mail-in voting and ballot harvesting practices without explicitly supporting undemocratic actions, but uses the word 'Shockingly' to suggest these voting methods are problematic, satisfying emotional exaggeration (B2) without satisfying factor A.",1,"No mention of or support for partisan violence, threatening messages, harassment, or violent tactics.",1,No expression of support for undemocratic candidates or willingness to ignore undemocratic practices to elect candidates.,1,No resistance to cross-partisan collaboration expressed. The tweet does not oppose bipartisanship or name-call collaborators.,1,No general distrust of people in society expressed. The tweet focuses on specific voting procedures rather than distrust of people broadly.,1,"No terms that increase distrust, distance, or discrimination against outpartisans as individuals. The tweet discusses voting procedures, not interpersonal contact resistance.",3,"The tweet presents voting procedures (mail-in ballots and ballot harvesting) with a partisan stance, implying these practices are problematic ('Shockingly'), and selectively notes that states using these methods voted for Biden, satisfying both partial presentation of facts with partisan stance (A) and emotional exaggeration through 'Shockingly' (B).",11,2026-03-07 13:01:03,20260307_1224
478,276,2,claude-haiku-4-5-20251001,reply,@joelpollak So silly to pretend Biden is not demented,2,Contains partisan name-calling ('demented') directed at opposing partisan (Biden) without emotional exaggeration beyond the insult itself.,1,Does not show support for undemocratic practices; merely insults opponent's mental fitness.,1,Does not show support for partisan violence or violent tactics.,1,Does not show support for undemocratic candidates or ignoring undemocratic practices.,1,Does not express resistance to cross-partisan collaboration; simply criticizes opponent.,1,Does not express distrust of people in general; targets specific political figure.,1,Does not express resistance to interpersonal contact with outpartisans or increase social distance.,2,"Presents partisan stance on Biden's mental fitness ('So silly to pretend') with dismissive framing, though without strong emotional exaggeration.",10,2026-03-07 13:01:08,20260307_1224
479,277,2,claude-haiku-4-5-20251001,reply,"@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet discusses policy positions without denigrating the opposing party.,1,"No support for undemocratic practices. The tweet discusses drug cost policy and healthcare, which are legitimate policy debates.",1,No support for partisan violence or violent tactics. The tweet is entirely focused on healthcare policy discussion.,1,"No support for undemocratic candidates. The tweet mentions Biden and Harris in the context of their policy positions on drug costs, not their undemocratic practices.",1,No opposition to bipartisanship. The tweet does not resist cross-partisan collaboration or contain language reducing trust in bipartisan efforts.,1,No general social distrust. The tweet does not express distrust of people in general or use name-calling that reduces trust in society broadly.,1,"No social distance language. The tweet does not contain terms that increase distrust, distance, or discrimination between groups.",2,"Partially presents political facts with partisan stance (Factor A satisfied). The tweet presents drug cost reduction as a Democratic policy achievement with some emotion ('plummet'), but does not exaggerate facts or show skepticism of opposing viewpoints (Factor B partially present).",9,2026-03-07 13:01:13,20260307_1224
480,278,2,claude-haiku-4-5-20251001,reply,"@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet presents polling data and factual corrections without disdain for the other party.,1,No support for undemocratic practices. The tweet discusses electoral performance and polling data within normal democratic discourse.,1,No mention or support for partisan violence or violent tactics.,1,No support for undemocratic candidates. The tweet discusses candidate performance and polling without endorsing undemocratic practices.,1,No resistance to cross-partisan collaboration or name-calling that reduces trust in bipartisanship.,1,No general distrust of people or name-calling that reduces social trust.,1,"No terms that increase distrust, distance, or discrimination between groups.",2,"Presents polling data and electoral facts with a partisan stance (defending Trump's Florida performance and cautioning against Harris optimism), but without significant emotional exaggeration. The word 'Spin..' suggests skepticism of opposing interpretation.",9,2026-03-07 13:01:21,20260307_1224
481,279,2,claude-haiku-4-5-20251001,tweet,"President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF",1,No partisan name-calling or emotional exaggeration present. The tweet is a factual statement about campaign activities.,1,No support for undemocratic practices mentioned. The tweet describes normal democratic campaign activities.,1,No mention of or support for partisan violence of any kind.,1,No support for undemocratic candidates. The tweet simply reports on campaign activities.,1,No opposition to bipartisanship expressed. The tweet does not discuss cross-partisan collaboration.,1,No distrust of people in general expressed. The tweet contains no name-calling or trust-reducing language.,1,"No terms that increase distrust, distance, or discrimination toward outpartisans.",1,The tweet presents factual information about campaign activities without partisan bias or emotional exaggeration regarding politicized facts.,8,2026-03-07 13:01:25,20260307_1224
482,280,2,claude-haiku-4-5-20251001,quote,"Democrats demand body guards, weapons,walls, and police for themselves but not for you",2,"Contains partisan name-calling ('Democrats') with implied criticism, but lacks strong emotional exaggeration or dehumanizing language.",1,Does not show support for undemocratic practices; merely critiques perceived hypocrisy in policy positions.,1,"Does not reference, support, or encourage partisan violence.",1,Does not show support for undemocratic candidates.,2,"Contains partisan name-calling ('Democrats') that reduces trust in the opposing party, but lacks strong emotional exaggeration.",1,Does not express distrust of people in general; focuses on partisan policy critique rather than social distrust.,1,Does not express resistance to interpersonal contact with outpartisans or terms increasing distrust/distance between individuals.,2,"Presents a politicized fact (security policy positions) with clear partisan stance criticizing Democrats, but lacks strong emotional exaggeration.",11,2026-03-07 13:01:30,20260307_1224
483,281,2,claude-haiku-4-5-20251001,reply,"@DesireeAmerica4 This needs video needs to go viral on all platforms. The corrupt social media, and news media are putting a lot of false information.. they’re not allowing the truth . There’s still being bias for Biden, and Kamala not let accurate news to come out..",1,"No partisan name-calling or emotional exaggeration targeting opposing partisans directly. The criticism is directed at media institutions, not opposing party members.",1,Does not support undemocratic practices. The tweet criticizes media bias but does not advocate for undermining democratic institutions or processes.,1,"No mention or support for partisan violence, threats, harassment, or violent tactics.",1,Does not express support for undemocratic candidates or willingness to ignore undemocratic practices.,1,Does not express resistance to cross-partisan collaboration or opposition to bipartisanship.,2,"Contains distrust language toward media institutions ('corrupt social media, and news media') that reduces general trust in societal institutions, satisfying factor A without emotional exaggeration.",1,Does not express resistance to interpersonal contact with outpartisans or terms that increase distrust toward individuals based on partisan affiliation.,3,"Presents political facts with strong partisan stance ('false information,' 'bias for Biden, and Kamala') and uses emotional language ('corrupt,' 'not allowing the truth') to express skepticism of media coverage, satisfying both factors A and B.",11,2026-03-07 13:01:36,20260307_1224
484,282,2,claude-haiku-4-5-20251001,reply,"@DefiyantlyFree Kamala Harris is paying people to post good things about her in social media.

Kamala is a phony.

Hundreds of thousands of people post for Trump because they believe in Trump.

Trump is authentic.",3,"Contains partisan name-calling ('phony') directed at Kamala Harris and exaggerated claims about paid posting without evidence, combined with emotional language contrasting her negatively with Trump.",1,"Does not show support for undemocratic practices, only makes unsubstantiated claims about campaign tactics.",1,Does not reference or support partisan violence.,1,Does not show support for undemocratic candidates; only expresses preference for Trump based on authenticity claims.,1,Does not resist cross-partisan collaboration; simply expresses partisan preference without opposing bipartisanship.,2,"Contains terms that reduce trust in people generally ('phony,' implication that people are paid to post insincerely), representing distrust of social actors.",1,Does not express resistance to interpersonal contact with outpartisans or terms increasing distrust/distance between groups.,3,"Presents controversial claims about Harris's campaign tactics with strong partisan stance ('paying people,' 'phony') and emotional exaggeration contrasting her unfavorably with Trump's 'authentic' support.",13,2026-03-07 13:01:42,20260307_1224
485,283,2,claude-haiku-4-5-20251001,reply,"@NEWSMAX @CaraCastronuova According to biden- these folks ""Ain't Black"" LMFAO_ We can spot a disingenuous dingbat from a mile away- and that dingbat is kamallah.",3,"Contains partisan name-calling ('dingbat', 'disingenuous dingbat') and emotional exaggeration ('LMFAO', 'Ain't Black' mockery) directed at opposing partisan figures.",1,Does not show support for undemocratic practices; the tweet criticizes political figures but does not advocate for undermining democratic institutions or processes.,1,"Does not show support for partisan violence; the tweet contains only verbal criticism and name-calling, not advocacy for violent tactics.",1,Does not show support for undemocratic candidates; the tweet expresses dislike for opposing figures but does not advocate supporting candidates for their undemocratic practices.,2,"Contains name-calling ('dingbat', 'disingenuous') that reduces trust in opposing partisans, but does not explicitly resist cross-partisan collaboration.",1,"Does not express distrust of people in general; the criticism is directed at specific political figures, not society broadly.",2,"Uses derogatory terms ('dingbat', 'disingenuous') that increase distrust and distance from opposing partisans, but lacks emotional exaggeration or reference to community-damaging events.",2,"Presents a partisan stance on Biden's comments regarding Black voters with emotional language ('LMFAO'), but does not substantially engage with politicized facts or controversial issues.",13,2026-03-07 13:01:48,20260307_1224
486,284,2,claude-haiku-4-5-20251001,reply,@seanhannity Fox News agrees!  Biden has healed America after Trump destroyed us! We had 25% inflation under Trump. We are down to 2.9%. #HarrisWaltz2024 https://t.co/tvkEdks1ue,2,"Contains partisan name-calling ('Trump destroyed us') with emotional language, but lacks severe animosity toward opposing partisans as a group.",1,"No support for undemocratic practices is expressed. The tweet discusses economic policy differences, not undermining democratic institutions.",1,No support for partisan violence or violent tactics is present in the tweet.,1,"No support for undemocratic candidates is expressed. The tweet supports Harris-Waltz based on economic claims, not despite undemocratic practices.",1,No resistance to cross-partisan collaboration is expressed. The tweet focuses on policy comparison rather than opposing bipartisanship.,1,No general distrust of people or society is expressed. The tweet discusses specific political figures and economic data.,1,"No terms increasing distrust, distance, or discrimination toward outpartisans as a group are present.",2,"Presents inflation statistics with partisan stance ('Biden has healed America after Trump destroyed us'), but lacks clear exaggeration or emotional language beyond the framing.",10,2026-03-07 13:01:53,20260307_1224
487,285,2,claude-haiku-4-5-20251001,reply,"@MTGrepp I coup is to put him out of the presidency. Last I checked he still president he’s just not running for reelection. Yes they made their thoughts very well known but ultimately Biden made his decision. No fake electors No violence no arrest no deaths, you know like J6",1,No partisan name-calling or emotional exaggeration targeting opposing partisans. The tweet discusses political events factually.,1,"Does not support undemocratic practices. The tweet actually contrasts the current situation with J6, implying support for democratic processes.",1,"No support for partisan violence. The tweet explicitly contrasts the current situation with J6 violence, noting 'no violence no arrest no deaths.'",1,Does not show support for undemocratic candidates. The tweet discusses Biden's decision to not run for reelection without endorsing undemocratic practices.,1,No resistance to cross-partisan collaboration. The tweet does not oppose bipartisanship or contain language reducing trust in collaboration.,1,No general distrust of people. The tweet does not contain name-calling or terms that reduce trust in society broadly.,1,"No terms increasing distrust, distance, or discrimination between partisan groups. The tweet discusses political events without promoting social distance.",2,"Partially presents political facts with partisan stance by contrasting Biden's decision with J6, using 'you know like J6' with implied criticism, showing some emotional framing of controversial events.",9,2026-03-07 13:01:58,20260307_1224
488,286,2,claude-haiku-4-5-20251001,reply,"@jenreneeX Are u kidding me? Biden has Trans men showing off their tits at the WH,  trans/gay parades with dicks swinging in the breeze, but a fine looking woman's natural ass is the hill u wanna battle over? Fucktards.",3,"Contains partisan name-calling ('Fucktards') and emotional exaggeration ('Are u kidding me?', 'the hill u wanna battle over') directed at opposing partisan perspective.",1,"Does not show support for undemocratic practices, judicial attacks, press undermining, election challenges, or political violence.",1,"Does not show support for partisan violence, threats, harassment, or violent tactics.",1,Does not show support for undemocratic candidates or willingness to ignore undemocratic practices.,2,"Shows resistance to cross-partisan collaboration through dismissive tone ('Are u kidding me?') and name-calling ('Fucktards'), but limited exaggeration beyond the insult itself.",1,Does not express general distrust of people in society; focuses on specific partisan disagreement rather than social distrust.,3,"Uses dehumanizing and discriminatory language ('showing off their tits', 'dicks swinging') that increases distrust and prejudice against LGBTQ+ outpartisans, combined with emotional exaggeration and inflammatory framing.",3,Presents politicized facts about Biden administration policies with strong partisan stance ('fine looking woman's natural ass' vs. negative framing of LGBTQ+ events) and emotional exaggeration throughout.,15,2026-03-07 13:02:04,20260307_1224
489,287,2,claude-haiku-4-5-20251001,reply,@Living3Dream @CWBOCA This is one area where I'll defend Trump. Biden won Miami Dade by 7 in 2020. Harris leading there slightly wouldn't be a surprise. You can't expect a presidential race to be uncompetitive like an incumbent governor.,1,"No partisan name-calling or emotional exaggeration present. The tweet discusses electoral data in a measured, analytical tone.",1,No support for undemocratic practices. The tweet discusses normal electoral competition and polling data.,1,No mention or support for partisan violence of any kind.,1,No support for undemocratic candidates. The tweet merely defends Trump on a specific electoral point without endorsing undemocratic practices.,1,"No resistance to bipartisanship. The tweet shows willingness to defend an opposing party figure ('I'll defend Trump'), indicating openness to cross-partisan evaluation.",1,No general distrust of people or name-calling that reduces social trust.,1,"No terms that increase distrust, distance, or discrimination against outpartisans.",2,"Presents electoral facts with a partisan stance ('I'll defend Trump'), but without exaggeration. The analysis of Miami-Dade voting patterns is factual and measured rather than emotionally charged.",9,2026-03-07 13:02:09,20260307_1224
490,288,2,claude-haiku-4-5-20251001,tweet,Watching the difference between Donald Trump and Kamala Harris...,1,No partisan name-calling or emotional language present. Simple statement of comparison without animosity toward either partisan group.,1,No support for undemocratic practices mentioned or implied in the tweet.,1,No mention of or support for partisan violence of any kind.,1,No support for undemocratic candidates expressed. The tweet merely indicates observation of differences without endorsement.,1,No resistance to bipartisanship or cross-partisan collaboration expressed. The tweet is neutral in tone.,1,No distrust of people in general or name-calling that reduces trust in society.,1,"No terms that increase distrust, distance, or discrimination between groups.",1,The tweet is incomplete and does not present politicized facts or controversial issues with partisan stance. It merely announces an observation without substantive content.,8,2026-03-07 13:02:13,20260307_1224
491,289,2,claude-haiku-4-5-20251001,reply,@ProudElephantUS Lies - the only language of the fascist democratic party,3,Contains partisan name-calling ('fascist democratic party') and emotional exaggeration ('Lies - the only language'),1,"Does not show support for undemocratic practices, only expresses criticism of opposing party",1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,2,"Contains name-calling ('fascist') that reduces trust in the opposing party, but no clear exaggeration beyond the partisan attack",1,"Does not express distrust of people in general, only of a specific political party",1,Does not express resistance to interpersonal contact with outpartisans,2,Makes a partisan claim ('Lies - the only language') with emotional exaggeration but does not present specific politicized facts,12,2026-03-07 13:02:17,20260307_1224
492,290,2,claude-haiku-4-5-20251001,quote,"Thank you, President Biden !",1,No partisan name-calling or emotional exaggeration present. Simple expression of gratitude.,1,No support for undemocratic practices expressed.,1,No support for partisan violence present.,1,No support for undemocratic candidates expressed.,1,No resistance to bipartisanship or name-calling present.,1,No distrust of people in general expressed.,1,No terms increasing distrust or social distance from outpartisans.,1,No biased evaluation of politicized facts or controversial issues discussed.,8,2026-03-07 13:02:23,20260307_1224
493,291,2,claude-haiku-4-5-20251001,reply,"@krassenstein @MrIrrelevant459 I have seen 2
Obama and Biden",1,No partisan name-calling or emotional language directed at opposing partisans. Statement is factual about viewing two presidents.,1,No support for undemocratic practices expressed in the tweet.,1,No mention or support for partisan violence.,1,No support for undemocratic candidates expressed.,1,No opposition to bipartisanship or cross-partisan collaboration expressed.,1,No distrust of people in general or name-calling that reduces trust.,1,"No terms that increase distrust, distance, or discrimination against outpartisans.",1,Simple factual statement about having seen two presidents; no partisan stance on politicized facts.,8,2026-03-07 13:02:27,20260307_1224
494,292,2,claude-haiku-4-5-20251001,reply,@AlvinIpswitch @Mary_J_Robbins @OgAmMenace @harris_wins What do you think should have happened after Biden dropped out?  A brokered convention?  Another primary?,1,"No partisan name-calling or emotional exaggeration present. The tweet asks a neutral, factual question about Democratic Party procedures.",1,"No support for undemocratic practices expressed. The question discusses legitimate democratic processes (brokered convention, primary).",1,No mention or support for partisan violence of any kind.,1,No support for undemocratic candidates mentioned or implied.,1,No resistance to cross-partisan collaboration expressed. The tweet is a neutral inquiry without opposing bipartisanship.,1,No distrust of people in general expressed. The tweet does not contain name-calling or terms that reduce trust in society broadly.,1,"No terms that increase distrust, distance, or discrimination between groups.",1,The tweet presents a factual question about procedural options without partisan stance or emotional exaggeration regarding politicized facts.,8,2026-03-07 13:02:31,20260307_1224
495,293,2,claude-haiku-4-5-20251001,tweet,"Reports: Biden Team Unhappy With How He Was Treated - and There's Talk of 'Revenge'
https://t.co/pXKl0yWQ9j",1,No partisan name-calling or emotional exaggeration present. The tweet is a neutral headline reporting on internal team dynamics.,1,No support for undemocratic practices expressed. The tweet merely reports on team sentiment without advocating for any undemocratic action.,1,"No support for partisan violence. The word 'revenge' is used in a reporting context about team sentiment, not as advocacy for violent action.",1,No support for undemocratic candidates expressed. The tweet is a factual report without endorsement of any candidate or their practices.,1,No opposition to bipartisanship expressed. The tweet does not discuss cross-partisan collaboration or resistance to it.,1,No general social distrust expressed. The tweet does not make claims about distrust of people in general.,1,No resistance to interpersonal contact with outpartisans expressed. The tweet is a news report without commentary on social distance.,1,No biased evaluation of politicized facts. The tweet presents a neutral headline reporting on news without partisan stance or exaggeration.,8,2026-03-07 13:02:36,20260307_1224
496,294,2,claude-haiku-4-5-20251001,reply,@KamalaHQLies Anyone who votes for Harris can never again lay claim to being a moderate or conservative….. you’re just another communist sympathizer like Hanoi Jane,3,"Contains partisan name-calling ('communist sympathizer', 'Hanoi Jane') and emotional exaggeration equating Harris voters with communists and comparing to a derogatory historical reference.",1,"Does not show support for undemocratic practices, nor does it contain the specific factors required for higher ratings.",1,Does not show support for partisan violence or violent tactics.,1,Does not show support for undemocratic candidates.,2,"Contains name-calling and terms that reduce trust ('communist sympathizer') opposing collaboration with Harris supporters, but limited emotional exaggeration specific to bipartisanship resistance.",2,"Uses name-calling ('communist sympathizer') that reduces trust in people generally, but lacks strong emotional exaggeration about society broadly.",2,"Uses terms that increase distrust and distance from outpartisans ('communist sympathizer', 'Hanoi Jane'), but lacks emotional exaggeration or reference to community-damaging events.",2,"Presents a partisan stance characterizing Harris voters as communists without nuance, with emotional exaggeration, but limited factual discussion.",14,2026-03-07 13:02:42,20260307_1224
