annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
2650,1258,gpt-4o-2024-08-06,tweet,"I don't have the bandwidth to worry about a new thing.

Let's get Harris-Walz and everyone else💙 over the line and then I will maybe care a little bit.

What happened to President Biden sucked and we won't forget but he wants us to make sure MVP wins. https://t.co/NUF9XkiEaH",8,2026-03-21 11:44:26,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
2654,1259,gpt-4o-2024-08-06,tweet,"Donald Trump vs. Kamala Harris debate on 𝕏? 

Who else wants this?",8,2026-03-21 11:44:40,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_conserv
2658,1260,gpt-4o-2024-08-06,tweet,"Joe Biden will go down in history as the most failed, unsuccessful and unpopular president in American history

Your Thoughts? https://t.co/SqpXT1mSQy",12,2026-03-21 11:44:55,20260321_0943,2,"The tweet uses emotion and exaggeration by labeling Biden as the 'most failed, unsuccessful and unpopular president'.",1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence or related language.,1,The tweet does not show support for undemocratic candidates.,2,The tweet uses exaggeration which can reduce trust in cross-partisan collaboration.,2,The tweet uses exaggeration which can contribute to social distrust.,1,The tweet does not use language that increases social distance.,2,The tweet presents a biased evaluation of Biden's presidency with exaggeration.,subtle_conserv
2662,1261,gpt-4o-2024-08-06,tweet,"The US and UK's refusal to negotiate with Russia could lead to Ukraine breaking up into three parts. In the next three months, Russia can advance as far as it can, take as much as it can, and make sure that Ukraine never rises again, either under Biden or Harris or Trump.
Then https://t.co/pwnOIBWGvo",9,2026-03-21 11:45:12,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration directed at opposing partisans.,1,The tweet does not show support for undemocratic practices or contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for partisan violence or contain partisan name-calling or emotional exaggeration.,1,The tweet does not show support for undemocratic candidates or contain partisan name-calling or emotional exaggeration.,1,The tweet does not contain name-calling or emotional exaggeration that would indicate opposition to bipartisanship.,1,The tweet does not contain language that indicates social distrust.,1,The tweet does not contain language that increases social distance or distrust.,2,"The tweet presents a controversial geopolitical opinion with a partisan stance, suggesting skepticism of facts.",subtle_conserv
2666,1262,gpt-4o-2024-08-06,tweet,"Trump had ""Agenda 47"" out LONG before he endorsed the RNC Platform.

Kamala Harris has NO platform issues out (except what she stole from Trump, and Soviet Price Controls) and will ONLY list a platform AFTER the DNC drafts one.

She has NO original ideas and can't create a",13,2026-03-21 11:45:28,20260321_0943,2,The tweet includes partisan name-calling by accusing Kamala Harris of stealing ideas and lacking originality.,1,The tweet does not show support for undemocratic practices or contain significant emotion or exaggeration.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet includes partisan name-calling, which reduces trust.",2,"The tweet includes language that reduces trust, such as accusing Harris of stealing ideas.",2,The tweet uses language that increases distrust and prejudice against Kamala Harris.,2,"The tweet presents a biased evaluation of Kamala Harris's platform, suggesting she has no original ideas.",subtle_conserv
2670,1263,gpt-4o-2024-08-06,tweet,Why are Americans so obsessed with Kamala? How can people be so ignorant to want her as president? At least Trump has proven he knows how to run the nation. Kamala looks like a female Biden—just as senile and clueless. #Politics #Trump2024 #KamalaHarris #Bidenflation #MAGA,15,2026-03-21 11:45:44,20260321_0943,3,The tweet includes partisan name-calling ('senile and clueless') and emotion/exaggeration ('ignorant to want her as president').,2,The tweet includes partisan name-calling ('senile and clueless') but does not explicitly support undemocratic practices.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet includes name-calling ('senile and clueless'), which reduces trust.",2,"The tweet includes name-calling ('senile and clueless'), which reduces trust.",2,"The tweet uses terms that increase distrust ('ignorant', 'senile and clueless').",2,"The tweet presents a biased evaluation of political figures with emotion/exaggeration ('ignorant', 'senile and clueless').",subtle_conserv
2674,1264,gpt-4o-2024-08-06,reply,"@harris_wins Under Joe biden and Kamala Harris, I was denied 8 months of cancer  treatments at stage 4 Malignant Melanoma. 

They don't care about the sick and suffering. 

I've now seen multiple elderly people in the waiting room crying due to also being denied cancer care. Afraid they will",13,2026-03-21 11:46:01,20260321_0943,2,Emotion or exaggeration is present in the claim that Biden and Harris don't care about the sick and suffering.,1,There is no support for undemocratic practices or name-calling.,1,There is no support for partisan violence or name-calling.,1,There is no support for undemocratic candidates or name-calling.,2,Emotion or exaggeration is present in the claim about denial of care under Biden and Harris.,2,Emotion or exaggeration is present in the claim about denial of care under Biden and Harris.,2,Terms that increase distrust or insecurity are present in the claim about denial of care.,2,Emotion or exaggeration is present in the claim about denial of care under Biden and Harris.,subtle_conserv
2678,1265,gpt-4o-2024-08-06,reply,"@MuffWorldStudio @ImMeme0 @katierogers If she's going to rallies, and Biden is at the beach, who the hell is running the country",9,2026-03-21 11:46:16,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or related factors.,2,"Implied skepticism of Biden's leadership, suggesting a partisan stance.",subtle_conserv
2682,1266,gpt-4o-2024-08-06,reply,"@jimstewartson No Donald. SCOTUS said the President is immune. You were not mentioned. It’s Joe Biden who’s immune, not you, and if after the count Kamala is president elect, it’s still not you. Get over it. You lost then and you’ll lose again.",10,2026-03-21 11:46:30,20260321_0943,2,The tweet contains emotion or exaggeration with phrases like 'Get over it' and 'You lost then and you’ll lose again.',1,The tweet does not show support for undemocratic practices or contain partisan name-calling.,1,There is no support for partisan violence or related language.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet contains emotion or exaggeration, reducing trust in the addressed individual.",1,There is no language indicating social distrust.,1,There is no language indicating social distance.,1,The tweet does not present a biased evaluation of politicized facts.,subtle_conserv
2686,1267,gpt-4o-2024-08-06,reply,"@What46HasDone Politics has never been ""fair"". It's all controlled by vibes. And Biden absorbed all the negative poison vibes spread by trump over the years so that Harris can rise unburdened by what has been",12,2026-03-21 11:46:46,20260321_0943,2,The tweet contains emotion or exaggeration by referring to 'negative poison vibes' spread by Trump.,1,There is no support for undemocratic practices or related factors in the tweet.,1,There is no support for partisan violence or related factors in the tweet.,1,There is no support for undemocratic candidates or related factors in the tweet.,2,"The tweet uses emotional language, suggesting politics is controlled by 'vibes'.",2,"The tweet suggests distrust in the fairness of politics, using terms like 'never been fair'.",1,There is no language that increases social distance or related factors in the tweet.,2,The tweet presents a biased evaluation by attributing negative vibes to Trump.,subtle_conserv
2690,1268,gpt-4o-2024-08-06,reply,"@TrumpDailyPosts I have no doubt that you will win by a landslide. I just fear that they are going to stop the election from happening or from you being able to take over the presidency.,. As you know, this is much deeper than just Kamala and Biden..  we the people are 100% behind you. We are",13,2026-03-21 11:47:01,20260321_0943,2,The tweet expresses emotion and exaggeration by suggesting a landslide victory and fear of election interference.,2,"The tweet suggests fear of undemocratic practices like stopping the election, showing emotion and exaggeration.",1,There is no support for partisan violence in the tweet.,1,There is no explicit support for undemocratic candidates.,2,"The tweet implies distrust in the electoral process, showing emotion and exaggeration.",2,"The tweet expresses distrust in the electoral process, showing emotion and exaggeration.",1,There is no language that increases social distance or distrust.,2,"The tweet suggests skepticism of the electoral process, showing emotion and exaggeration.",subtle_conserv
2694,1269,gpt-4o-2024-08-06,reply,"@ColbyBadhwar Biden is definitely the problem along with his ""advisor"" Jake Sullivan. Where have all the leaders gone? Being back Reagan and Thatcher. Putin would capitulate  in three months.",10,2026-03-21 11:47:16,20260321_0943,2,Emotion or exaggeration present in 'Biden is definitely the problem'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,1,No social distance is evident.,2,Emotion or exaggeration present in 'Putin would capitulate in three months'.,subtle_conserv
2698,1270,gpt-4o-2024-08-06,tweet,"“The Storm is Upon Us”

I think we’ve reached the point a lot of us have been waiting for…

-The Satanic Olympic Games ended

-Moments later Iran bombs Israel 

-Joe Biden is practically MIA after a Democrat coup is overthrowing his candidacy/Presidency 

-Donald Trump and Elon https://t.co/9Hjfp13tr9",15,2026-03-21 11:47:34,20260321_0943,2,"The tweet uses emotionally charged language like 'Satanic Olympic Games' and implies a 'Democrat coup', which suggests exaggeration.",2,"The tweet implies a 'Democrat coup', which is an exaggerated claim but does not directly support undemocratic practices.",1,There is no explicit support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,The use of terms like 'Democrat coup' reduces trust and suggests opposition to bipartisanship.,2,"The tweet uses terms like 'Satanic' and 'coup', which are emotionally charged and reduce trust.",2,"The language used increases distrust and distance, such as 'Democrat coup' and 'Satanic'.",3,The tweet presents a biased evaluation of political events with emotionally charged language and exaggeration.,subtle_conserv
2702,1271,gpt-4o-2024-08-06,quote,Not bad at all. Not bad at all. Could have been so much worse. Sincerely. Old poll but not super old. Harris does not seem to be retaining the No Biden Yes RFK &amp; Company voter anymore. Loses 4 to 3rd parties versus 3 for Trump. Tied full-field. Likely Voter poll. R+2 sample But,8,2026-03-21 11:47:49,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
2706,1272,gpt-4o-2024-08-06,tweet,"Biden: ""I've served in the Senate for 270 years."" https://t.co/D64jci08hF",8,2026-03-21 11:48:03,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related factors present.,1,No support for partisan violence or related factors present.,1,No support for undemocratic candidates or related factors present.,1,No opposition to bipartisanship or related factors present.,1,No social distrust or related factors present.,1,No social distance or related factors present.,1,No biased evaluation of politicized facts or related factors present.,subtle_conserv
2710,1273,gpt-4o-2024-08-06,quote,How did Biden create inflation that went higher and has proven more persistent across the industrialized world?,9,2026-03-21 11:48:17,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,Presents a partisan stance questioning Biden's role in inflation.,subtle_conserv
2714,1274,gpt-4o-2024-08-06,tweet,"John Fetterman to skip DNC, Jill and Joe Biden won’t stick around for Kamala’s coronation

https://t.co/Sxc4BxwpTl",9,2026-03-21 11:48:31,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,The term 'coronation' implies a biased evaluation of political events.,subtle_conserv
2718,1275,gpt-4o-2024-08-06,reply,"What needs to happen now is that we must all intensify whatever we can do: protests, speaking out, every kind of pressure and solidarity to end the Biden-Harris genocide in Gaza. The demand must be: Stop sending American bombs to murder Palestinian babies!",15,2026-03-21 11:48:46,20260321_0943,2,Emotion or exaggeration present in 'genocide' and 'murder Palestinian babies'.,2,Emotion or exaggeration present in 'genocide' and 'murder Palestinian babies'.,1,No explicit support for partisan violence.,1,No support for undemocratic candidates mentioned.,2,Emotion or exaggeration present in 'genocide' and 'murder Palestinian babies'.,2,Emotion or exaggeration present in 'genocide' and 'murder Palestinian babies'.,2,Terms like 'genocide' and 'murder' increase distrust and distance.,3,Both partial presentation of facts and emotion/exaggeration present in 'genocide' and 'murder Palestinian babies'.,subtle_conserv
2722,1276,gpt-4o-2024-08-06,tweet,BREAKING - Biden says Gaza truce deal 'closer than we have ever been' https://t.co/GZ6hUeDDfy https://t.co/pRSPp8DYxY,8,2026-03-21 11:49:00,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
2726,1277,gpt-4o-2024-08-06,reply,@sentdefender Yawn. He will go down as one of the most ineffective Secretaries of State. Picking someone who projects fear of his own shadow in every photograph was never a Biden power move.,9,2026-03-21 11:49:15,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,"Criticism of a political figure with emotional language, suggesting bias.",subtle_conserv
2730,1278,gpt-4o-2024-08-06,quote,"""Last Thursday, 22 members of Congress sent a letter to the Biden administration demanding the investigation and criminal prosecution as well as financial ruin of Gaza war protesters, whom they claim have received funding from Iran.""",11,2026-03-21 11:49:32,20260321_0943,1,No partisan name-calling or emotional language present.,2,Emotion or exaggeration present in 'demanding the investigation and criminal prosecution as well as financial ruin'.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,2,Terms like 'criminal prosecution' and 'financial ruin' increase distrust and distance.,2,Emotion or exaggeration present in the description of actions against protesters.,subtle_conserv
2734,1279,gpt-4o-2024-08-06,tweet,"Nancy is like a vampire sucking the blood out of biden. Yep , and bleeding from the eyes",15,2026-03-21 11:49:47,20260321_0943,3,Partisan name-calling ('vampire') and exaggeration ('sucking the blood').,2,Exaggeration ('sucking the blood') but no direct support for undemocratic practices.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Exaggeration ('bleeding from the eyes').,2,Exaggeration ('sucking the blood').,2,Terms that increase distrust ('vampire').,2,Exaggeration ('sucking the blood').,subtle_conserv
2738,1280,gpt-4o-2024-08-06,tweet,"FACT CHECK: Trump is lying, as usual.

Joe Biden and Kamala Harris actually got a statute - an actual law - passed that created a permanent $35-per-month Medicare insulin policy that went far beyond Trump’s efforts.

The law ensured that all 3.4 million-plus insulin users on https://t.co/Fz7n4kPD25",14,2026-03-21 11:50:03,20260321_0943,2,"The phrase 'Trump is lying, as usual' indicates partisan name-calling.",2,The tweet uses partisan name-calling but does not show support for undemocratic practices.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,"The phrase 'Trump is lying, as usual' reduces trust and indicates opposition to bipartisanship.",2,"The tweet contains partisan name-calling, which reduces trust.",2,The language used increases distrust and distance towards outpartisans.,2,The tweet presents a partisan stance on a political fact.,subtle_conserv
2742,1281,gpt-4o-2024-08-06,reply,"@KamalaHQ Kamala Harris: ""As a woman, there's a balance to be struck between being tough, and being a b*tch.""

*Laughs for nearly 15 seconds straight like a supervillain* https://t.co/Kpf7CMRtpY",11,2026-03-21 11:50:18,20260321_0943,2,The tweet includes emotion or exaggeration with the phrase 'Laughs for nearly 15 seconds straight like a supervillain'.,1,There is no support for undemocratic practices or related factors in the tweet.,1,There is no support for partisan violence or related factors in the tweet.,1,There is no support for undemocratic candidates or related factors in the tweet.,2,The tweet includes emotion or exaggeration with the phrase 'Laughs for nearly 15 seconds straight like a supervillain'.,2,The tweet includes emotion or exaggeration with the phrase 'Laughs for nearly 15 seconds straight like a supervillain'.,1,There is no language that increases social distance or related factors in the tweet.,1,There is no biased evaluation of politicized facts or related factors in the tweet.,subtle_conserv
2746,1282,gpt-4o-2024-08-06,reply,@RpsAgainstTrump ⚠️⚠️Vice President Harris is now beating Donald Trump in key swing states. There are a lot of reports that Trump is not taking the news well. You know that he is going absolutely bonkers. It’s driving him crazy that Kamala Harris and Tim Walz are resonating with the American https://t.co/SIPjIWkCaf,11,2026-03-21 11:50:35,20260321_0943,2,The phrase 'going absolutely bonkers' suggests emotion or exaggeration about Trump.,1,There is no support for undemocratic practices or name-calling.,1,There is no support for partisan violence or name-calling.,1,There is no support for undemocratic candidates.,2,The phrase 'going absolutely bonkers' suggests emotion or exaggeration.,1,There is no language indicating social distrust.,1,There is no language indicating social distance.,2,The tweet presents a partisan stance with emotional language.,subtle_conserv
2750,1283,gpt-4o-2024-08-06,tweet,"Here’s an idea for Kamala Harris, tell Joe Biden to put a 20% tariff on anything that comes over for Mexico until they stop flooding our border with illegals.

I guarantee you in 30 days the border would be secured.

But they don’t want to do that.",13,2026-03-21 11:50:51,20260321_0943,2,The tweet uses emotion or exaggeration by suggesting a simple solution to a complex issue.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses exaggeration, suggesting a lack of trust in the current administration's intentions.",2,"The tweet uses terms that reduce trust, such as 'flooding our border with illegals'.",2,"The tweet uses language that increases distrust and distance, such as 'flooding our border with illegals'.",2,"The tweet presents a partisan stance on a controversial issue, suggesting a biased evaluation of facts.",subtle_conserv
2754,1284,gpt-4o-2024-08-06,tweet,"AG Ken Paxton has sent a letter to the Biden administration, notifying them of the state’s intent to sue if the administration does not back down from its most recent weaponization of environmental law. 

Continue reading through the link below 🔗
https://t.co/QPGNkbqG87 https://t.co/eDRi73OdOC",9,2026-03-21 11:51:06,20260321_0943,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,2,"The tweet presents a partisan stance on environmental law, suggesting bias.",subtle_conserv
2758,1285,gpt-4o-2024-08-06,reply,"@libsoftiktok Will Kamala visit with any victims?

Will she meet with the 36 yr old woman who was raped because of her and Biden's policies?",13,2026-03-21 11:51:23,20260321_0943,2,"The tweet implies blame on Kamala and Biden, showing emotion or exaggeration.",1,The tweet does not show support for undemocratic practices.,1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet implies distrust in Kamala and Biden's policies, showing emotion or exaggeration.",2,"The tweet implies distrust in Kamala and Biden's policies, showing emotion or exaggeration.",2,"The tweet implies distrust and blame, which can increase social distance.",2,The tweet presents a partisan stance on the impact of policies.,subtle_conserv
2762,1286,gpt-4o-2024-08-06,tweet,"Trump warns that ""everybody gets healthcare"" if Kamala Harris is elected:

""You're all going to be thrown into a communist system. You will be thrown into a system where everybody gets health care.""

https://t.co/rzzCQnOkDk",15,2026-03-21 11:51:40,20260321_0943,2,The tweet uses emotion and exaggeration by suggesting a 'communist system' if Harris is elected.,2,The tweet uses exaggeration with 'communist system' but does not show support for undemocratic practices.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The tweet uses exaggeration which can reduce trust in cross-partisan collaboration.,2,The use of 'communist system' is an exaggeration that can reduce social trust.,2,The language increases distrust and distance by suggesting a negative outcome if Harris is elected.,3,The tweet presents a biased evaluation of healthcare policy with exaggeration.,subtle_conserv
2766,1287,gpt-4o-2024-08-06,quote,"!!!🚨🚨🚨!!!
The Biden/Harris administration is ratting out Israel agents to the Iranians!?! 
😤😠😡",14,2026-03-21 11:51:55,20260321_0943,2,Emotion or exaggeration is present with the use of multiple exclamation marks and angry emojis.,2,Emotion or exaggeration is present with the use of multiple exclamation marks and angry emojis.,1,No support for partisan violence is indicated.,1,No support for undemocratic candidates is indicated.,2,Emotion or exaggeration is present with the use of multiple exclamation marks and angry emojis.,2,Emotion or exaggeration is present with the use of multiple exclamation marks and angry emojis.,2,"Terms that increase distrust are present, suggesting betrayal by the administration.",2,Emotion or exaggeration is present with the use of multiple exclamation marks and angry emojis.,subtle_conserv
2770,1288,gpt-4o-2024-08-06,reply,"@Ronxyz00 Across Europe, it’s only the far-right parties that support Trump. 

Aside from that, everyone supports Kamala, and previously supported Biden. 

Don’t be fooled—Trump is seen as weak, childish, and corrupt in the eyes of Europeans.",12,2026-03-21 11:52:11,20260321_0943,2,"The tweet uses emotion and exaggeration by labeling Trump as 'weak, childish, and corrupt'.",1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion and exaggeration, reducing trust in Trump.",1,The tweet does not express social distrust in general.,2,"The tweet increases distrust by labeling Trump negatively, but does not involve events that damage communities.",2,The tweet presents a biased evaluation of political facts by suggesting a broad European consensus against Trump.,subtle_conserv
2774,1289,gpt-4o-2024-08-06,tweet,Nancy Pelosi appeared less than excited during the ‘We Love Joe’ chant for Biden at the DNC https://t.co/nMcNbuBill https://t.co/zJtWxBJk6J,8,2026-03-21 11:52:27,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,The tweet does not show support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,1,The tweet does not oppose bipartisanship or contain name-calling or exaggeration.,1,There is no social distrust or related name-calling or exaggeration.,1,The tweet does not promote social distance or related distrust or exaggeration.,1,The tweet does not present biased evaluation of politicized facts or related exaggeration.,subtle_conserv
2778,1290,gpt-4o-2024-08-06,tweet,What time does President Biden speak? Thanks,8,2026-03-21 11:52:41,20260321_0943,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or exaggeration present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_conserv
2782,1291,gpt-4o-2024-08-06,tweet,"Democrats nationwide are feeling more positively about Mr. Biden's presidency now than they were in March. But voters overall, including most independents and an overwhelming number of Republicans, view his presidency more negatively. https://t.co/qp5dFYQMO4",8,2026-03-21 11:52:56,20260321_0943,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or partisan name-calling.,1,The tweet does not show support for partisan violence or contain name-calling.,1,There is no support for undemocratic candidates or partisan name-calling.,1,The tweet does not oppose bipartisanship or contain emotional exaggeration.,1,There is no social distrust or emotional exaggeration present.,1,The tweet does not increase social distance or contain emotional exaggeration.,1,The tweet does not present a biased evaluation of politicized facts or contain emotional exaggeration.,subtle_conserv
2786,1292,gpt-4o-2024-08-06,tweet,"Sometimes, dreams really do come true!

If we all work hard to get voters out on November 5, 2024, Donald Trump and JD Vance will float away forever with their red hats.

Mobilize and let's get Kamala Harris and Tim Walz elected for the good of America.
#YesWeKam
#DemsUnited https://t.co/tfOWwoTYqa",10,2026-03-21 11:53:12,20260321_0943,2,The tweet uses emotion or exaggeration with 'float away forever with their red hats'.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,There is no support for partisan violence or related language.,1,The tweet does not show support for undemocratic candidates.,2,The tweet uses emotion or exaggeration with 'float away forever with their red hats'.,1,There is no language indicating social distrust.,1,There is no language indicating social distance.,1,The tweet does not present biased evaluation of politicized facts.,subtle_conserv
2790,1293,gpt-4o-2024-08-06,reply,"@JoJoFromJerz Wow, doing an actual interview is ""weird "" af to the Democrats",11,2026-03-21 11:53:28,20260321_0943,2,"The tweet uses sarcasm and emotion to criticize Democrats, indicating dislike.",1,There is no support for undemocratic practices or name-calling.,1,There is no support for partisan violence or name-calling.,1,There is no support for undemocratic candidates.,2,"The tweet uses sarcasm, which can reduce trust and indicates emotion.",1,There is no general social distrust expressed.,1,There is no language that increases social distance or distrust.,2,The tweet presents a biased evaluation of Democrats with sarcasm.,subtle_conserv
2794,1294,gpt-4o-2024-08-06,reply,@IAPolls2022 @RedfieldWilton Terrible poll for Kamala. More evidence that she peaked too soon. 1 pt in a national poll means she loses 32 states. Already looking like it’s time to put Biden back in. Brokered convention?,9,2026-03-21 11:53:44,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,Mentions a biased evaluation of Kamala's poll performance with some exaggeration.,subtle_conserv
2798,1295,gpt-4o-2024-08-06,tweet,"The White House has denied reports that it is blocking the United Kingdom’s request for Ukraine to use missiles against targets in Russia, according to The Telegraph, citing a source. A Biden administration official told The Telegraph that no formal request had been made for https://t.co/UfDHJQtnrU",8,2026-03-21 11:53:58,20260321_0943,1,The tweet is a neutral report without partisan language or emotion.,1,There is no support for undemocratic practices or partisan language.,1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,1,The tweet does not oppose bipartisanship or contain emotional language.,1,There is no language indicating social distrust.,1,There is no language indicating social distance or distrust.,1,The tweet does not present biased evaluation of politicized facts.,subtle_conserv
2802,1296,gpt-4o-2024-08-06,reply,@kalegrandify @Ange_Amene Yup AOC told us what their agenda was and what they were trying to do! Biden didn’t deserve that treatment and we are side eyeing all of them!,12,2026-03-21 11:54:12,20260321_0943,2,Emotion or exaggeration is present in 'Biden didn’t deserve that treatment' and 'we are side eyeing all of them'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration is present in 'Biden didn’t deserve that treatment'.,2,Emotion or exaggeration is present in 'we are side eyeing all of them'.,2,Terms that increase distrust are present in 'we are side eyeing all of them'.,1,No biased evaluation of politicized facts is evident.,subtle_conserv
2806,1297,gpt-4o-2024-08-06,tweet,Tom Aspinall demands Stipe Miocic be ‘Joe Biden’d’ from Jon Jones fight: ‘No one’s that interested anymore’ https://t.co/OZm9mFltPz,8,2026-03-21 11:54:26,20260321_0943,1,No partisan name-calling or emotional exaggeration related to partisanship.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
2810,1298,gpt-4o-2024-08-06,tweet,My “1968” webcast two months ago thinly veiled conviction Biden would drop out similar to LBJ.   The odds of the DNC Convention 2024 resembling the DNC Convention 1968 are very near zero.,8,2026-03-21 11:54:41,20260321_0943,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
