llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
147,246,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"@tedlieu Happiness and Joy ….

Meet Kamala’s daughter, she fundraises for Hamas.",3,Both A and B exist (partisan name-calling),3,"Both A and B exist (shows support for undemocratic practices, partisan name-calling)",3,"Both A and B exist (shows support for partisan violence, partisan name-calling)",3,"Both A and B exist (shows support for undemocratic candidates, partisan name-calling)",2,One of A or B exists (terms that reduce trust),2,One of A or B exists (terms that reduce trust),3,"Both A and B exist (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",3,"Both A and B exist (partially presents political facts or discusses controversial issue with partisan stance, emotion or exaggeration)",22,2026-03-05 13:49:55,20260305_1322
148,247,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@MikeCarlton01 Really? A celebration of the warmongers Biden, Obama and Clinton.",3,Partisan name-calling,2,Partisan name-calling,2,Partisan name-calling,2,Partisan name-calling,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,13,2026-03-05 13:50:00,20260305_1322
149,248,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"Going from Biden-Harris to Harris-Walz in a matter of two weeks could be the seismic shift needed to win a Democratic trifecta in November. Tester might actually be able to hold on in Montana and, along with Gallego in Arizona, put us at 50 Senate seats (plus VP to break ties) 🙏",2,"Partisan name-calling ( Tester, Gallego)",1,None,1,None,1,None,1,None,1,None,1,None,1,None,9,2026-03-05 13:50:07,20260305_1322
150,249,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"The betting markets are usually spot on at any point in time. When Trump was a heavy favorite vs. Biden, I pointed it out. Now, the tables have turned. 

I personally think a wager on Harris, up to -110, is a good bet. Even money would be better!",2,Partisan name-calling (Trump vs. Biden),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,1,Neither A nor B exists,9,2026-03-05 13:50:22,20260305_1322
151,250,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@In2ThinAir Not a word from anyone. Ladies and gentlemen welcome to Biden America and if they steal it again we are done. 🥺,3,Both A and B exist (partisan name-calling and emotion or exaggeration),3,Both A and B exist (shows support for undemocratic practices and partisan name-calling),2,"Does not satisfy A, but satisfies B1 and B2 (emotion or exaggeration)",3,Both A and B exist (shows support for undemocratic candidates and partisan name-calling),3,Both A and B exist (any name-calling or terms that reduce trust and emotion or exaggeration),3,Both A and B exist (any name-calling or terms that reduce trust and emotion or exaggeration),2,"Does not satisfy A, but satisfies B1 and B2 (emotion or exaggeration)",3,Both A and B exist (partially presents political facts or discusses controversial issue with partisan stance and emotion or exaggeration),22,2026-03-05 13:50:35,20260305_1322
152,251,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@TonyMontana5309 @bearsfanxx @gotrice2024 @harryjsisson Biden is pro-choice.  1973 was a long damn time ago.,2,Partisan name-calling,1,Does not satisfy factor A (shows support for undemocratic practices),1,Does not satisfy factor A (shows support for partisan violence),1,Does not satisfy factor A (shows support for undemocratic candidates),1,Neither A nor B exists,1,Neither A nor B exists,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",1,Neither A nor B exists,9,2026-03-05 13:50:41,20260305_1322
153,252,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@DJParticle @Papapishu If Biden was working on a ceasefire, working against a ceasefire or had forgotten to work on a ceasefire, how would you know the difference; from your perch outside the White House?",2,Partisan name-calling,1,None,1,None,1,None,1,None,1,None,1,None,1,None,9,2026-03-05 13:50:51,20260305_1322
154,253,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@ewlamy @vdogg11 @walls_tumbling @DanteAtkins She literally said it in her own words that she was shocked and surprised what Biden did and how quickly Harris get a coalition going. https://t.co/wCFqb8qvHD,2,"One of A or B exists, as the tweet contains partisan name-calling",1,"Does not satisfy factor A, as there is no explicit support for undemocratic practices",1,"Does not satisfy factor A, as there is no explicit support for partisan violence",1,"Does not satisfy factor A, as there is no explicit support for undemocratic candidates",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust",1,"Does not satisfy factor A, as there is no explicit increase in distrust, distance, insecurity, hate, prejudice, or discrimination",1,"Neither A nor B exists, as there is no explicit skepticism of facts that favor the worldview of the other party",9,2026-03-05 13:51:05,20260305_1322
155,254,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@TheLeoTerrell Who is the REAL president now? It ain't Creepy Joe Biden, that's for sure.",3,Both A and B exist (partisan name-calling),3,"Both A and B exist (shows support for undemocratic practices, partisan name-calling)",3,"Both A and B exist (shows support for partisan violence, partisan name-calling)",3,"Both A and B exist (shows support for undemocratic candidates, partisan name-calling)",2,One of A or B exists (partisan name-calling),2,One of A or B exists (partisan name-calling),3,"Both A and B exist (shows support for partisan violence, partisan name-calling)",3,"Both A and B exist (biased evaluation of politicized facts, partisan name-calling)",22,2026-03-05 13:51:19,20260305_1322
156,255,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,"I,M ALL FOR JUSTICE ON SOME OF THE LEADERS  OF MEN..WHO FLAUNT THEIR AUTHORITY,BUT I ALSO BELIEVE  IN MERCY,FOR THE WORST OUT HERE.WHERES  JOE BIDEN BEEN ,SINCE?? I THINK HES A BROKEN  MAN ,,AFTER 50 YRS IN OFFICES.BETRAYED BY HIS SPECIOUSLY NICE FRIENDS,AN YET HE STAYS IN ,SAD",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 and B2 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:51:26,20260305_1322
157,256,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,"Russian Federation 🇷🇺. 
Operations in Kursk region. 
Wounded Nazi Ukrainian soldiers were captured by the Russian Armed Forces in Kursk Region.
The wounded& dead Nazi Ukrainian troops are victims of traitors Joe Biden, Kamala Harris, Fake western media news & Nato propaganda. https://t.co/EJFmhpGE5P",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Both A (shows support for undemocratic practices) and B1 (partisan name-calling) exist,3,Both A (shows support for partisan violence) and B1 (partisan name-calling) exist,3,Both A (shows support for undemocratic candidates) and B1 (partisan name-calling) exist,2,One of A (any name-calling or terms that reduce trust) exists,2,One of A (any name-calling or terms that reduce trust) exists,3,"Both A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration) exist",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,22,2026-03-05 13:51:36,20260305_1322
158,257,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@LeadingReport Because they are a few billion in debt. Meanwhile, USA is $35 TRILLION  in debt and biden/harris keep sending the corrupt tyrant more of our money",2,Partisan name-calling: 'corrupt tyrant',3,Support for undemocratic practices: 'send[ing] more of our money',1,Does not satisfy factor A: Shows support for partisan violence,1,Does not satisfy factor A: Shows support for undemocratic candidates,1,Neither A nor B exists,1,Neither A nor B exists,1,"Does not satisfy factor A: Terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination",2,Partially presents political facts or discusses controversial issue with partisan stance,12,2026-03-05 13:51:44,20260305_1322
159,258,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@RonDeSantis Basically as ethical as Joe Biden,2,Partisan name-calling,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:51:50,20260305_1322
160,259,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,Jill Biden honors husband Joe Biden at Democratic convention https://t.co/VvDhX1xZGC via @YouTube,1,No partisan name-calling or emotion/exaggeration,1,No support for undemocratic practices,1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,1,No social distrust,1,No social distance,1,No biased evaluation of politicized facts,8,2026-03-05 13:52:07,20260305_1322
161,260,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@Sassafrass_84 Her and Biden could fix inflation right now but they chose to lock their promise behind a vote wall. She’s literally like EA. 😂,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",17,2026-03-05 13:52:24,20260305_1322
162,261,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@POTUS Why your name say “President Biden” didn’t you quit? 🤦🏾‍♂️🤣,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,1,Does not satisfy factor A (shows support for undemocratic practices),1,Does not satisfy factor A (shows support for partisan violence),1,Does not satisfy factor A (shows support for undemocratic candidates),2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,13,2026-03-05 13:52:31,20260305_1322
163,262,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@davidarlington1 @sherryande @PercyTaggerts @robbystarbuck At Joe Biden 10/20 ,"" I have this strange notion, we're a Democracy....if you can't get the votes....you can't [legislate] by executive order unless your a dictator. We're a democracy. We need consensus."" He wrote more Exec Ord's than any  president history, 44 his 1st week.",3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses derogatory language ('dictator') and emotive language ('strange notion') to describe the President.",3,"Both A (shows support for undemocratic practices) and B1 (partisan name-calling) exist, as the tweet implies that the President is acting unilaterally and using executive power in a way that is not democratic.",2,"Does not satisfy A (shows support for partisan violence), but satisfies B1 (partisan name-calling) and B2 (emotion or exaggeration), as the tweet uses emotive language to describe the President's actions.",3,"Both A (shows support for undemocratic candidates) and B1 (partisan name-calling) exist, as the tweet implies that the President is not fit to be President and is acting in a way that is not democratic.",2,"Does not satisfy A (opposition to bipartisanship), but satisfies B1 (emotion or exaggeration) and B2 (emotion or exaggeration), as the tweet uses emotive language to describe the need for consensus.",2,"Does not satisfy A (social distrust), but satisfies B1 (emotion or exaggeration) and B2 (emotion or exaggeration), as the tweet uses emotive language to describe the President's actions.",2,"Does not satisfy A (social distance), but satisfies B1 (emotion or exaggeration) and B2 (emotion or exaggeration), as the tweet uses emotive language to describe the need for consensus.",3,"Both A (biased evaluation of politicized facts) and B (emotion or exaggeration) exist, as the tweet implies that the President's actions are not democratic and uses emotive language to describe them.",20,2026-03-05 13:52:53,20260305_1322
164,263,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@chelsey0726 @NancyMace Biden showered with his daughter ! She feared him! Molester!!
Yet you said nothing. You are a fraud",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Both A (shows support for undemocratic practices) and B1 (partisan name-calling) and B2 (emotion or exaggeration) exist,3,Both A (shows support for partisan violence) and B1 (partisan name-calling) and B2 (emotion or exaggeration) exist,3,Both A (shows support for undemocratic candidates) and B1 (partisan name-calling) and B2 (emotion or exaggeration) exist,3,Both A (opposition to bipartisanship) and B (emotion or exaggeration) exist,3,Both A (social distrust) and B (emotion or exaggeration) exist,3,Both A (social distance) and B1 (emotion or exaggeration) and B2 (events that damage communities or decrease societal trust) exist,3,Both A (biased evaluation of politicized facts) and B (emotion or exaggeration) exist,24,2026-03-05 13:53:05,20260305_1322
165,264,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,Biden lied !,3,Partisan name-calling,2,Emotion or exaggeration,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,2,Partially presents political facts or discusses controversial issue with partisan stance,12,2026-03-05 13:53:15,20260305_1322
166,265,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"""All of this Biden/Harris stuff is physically, psychologically and emotionally manufactured pretense from the minds of people who are genuinely odd characters.""",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",17,2026-03-05 13:53:30,20260305_1322
167,266,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@jakejakeny It's Joe Biden what is wrong with you?,3,Partisan name-calling,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,2,One of A exists (name-calling),2,One of A exists (name-calling),1,Neither A nor B exists,1,Neither A nor B exists,12,2026-03-05 13:53:47,20260305_1322
168,267,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,The award meant something aside from Obama and Biden's presidential terms.  I'm not mad at this.,1,Neither partisan name-calling nor emotion/exaggeration exists,1,Does not satisfy any factor of support for undemocratic practices,1,Does not satisfy any factor of support for partisan violence,1,Does not satisfy any factor of support for undemocratic candidates,1,Neither name-calling nor emotion/exaggeration exists,1,Neither name-calling nor emotion/exaggeration exists,1,Does not satisfy any factor of social distance,1,Neither partially presents political facts nor emotion/exaggeration exists,8,2026-03-05 13:53:54,20260305_1322
169,268,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 and B2 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:54:03,20260305_1322
170,269,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"Border CZAR is changing her statement now..Now she's for closing the border, fracking, and Ukraine. Wack job lying ..She is changing all of her views. The media is trying to remove all her past views when she was with Biden!",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:54:09,20260305_1322
171,270,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@dom_lucre @PressSec needs to change her makeup. She blinks her eyes rapidly when she lies and it is painfully more obvious when she does.   And of course - did ANY reporter follow up with the “crackdown” of Biden/Harris against service workers? #2024Election @realDonaldTrump @KamalaHarris,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,Satisfies A (shows support for undemocratic practices) but not B1 or B2,2,Satisfies A (shows support for partisan violence) but not B1 or B2,2,Satisfies A (shows support for undemocratic candidates) but not B1 or B2,2,Satisfies A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,2,Satisfies A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,2,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration) exist",2,Satisfies A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,17,2026-03-05 13:54:26,20260305_1322
172,271,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@KyleSloter @derekjayl The man that can’t even beat Joe Biden in an election, no wonder they were furious 😂",3,Both A and B exist (partisan name-calling),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,1,Neither A nor B exists,10,2026-03-05 13:54:39,20260305_1322
173,272,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@cold_casey @RATM818 @BGrueskin Brb I’m gonna go watch Joe Biden’s college football highlights,2,Partisan name-calling,1,None,1,None,1,None,1,None,1,None,1,None,1,None,9,2026-03-05 13:54:54,20260305_1322
174,273,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"Wait...you mean biden the child toucher?
They both pedos, folks",3,Partisan name-calling,3,Support for undemocratic practices (accusing Biden of a crime) and Partisan name-calling,3,Support for partisan violence (accusing Biden of a crime) and Partisan name-calling,3,Support for undemocratic candidates (accusing Biden of a crime) and Partisan name-calling,3,Opposition to bipartisanship (name-calling) and Emotion or exaggeration,3,Social distrust (name-calling) and Emotion or exaggeration,3,Social distance (name-calling) and Emotion or exaggeration,3,Biased evaluation of politicized facts (accusing Biden of a crime) and Emotion or exaggeration,24,2026-03-05 13:55:02,20260305_1322
175,274,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,"Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 and B2 (partisan name-calling and emotion or exaggeration),2,"Does not satisfy A (shows support for partisan violence), but satisfies B1 (partisan name-calling)",3,Satisfies A (shows support for undemocratic candidates) and B1 and B2 (partisan name-calling and emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,2,"Does not satisfy A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination), but satisfies B1 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,22,2026-03-05 13:55:11,20260305_1322
176,275,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",2,Partisan name-calling,3,Shows support for undemocratic practices (reducing polling stations) and partisan name-calling,2,"Emotion or exaggeration (""Shockingly, they all voted for Biden in 2020"")",3,"Shows support for undemocratic candidates (CA, CO, HI, NV, OR, UT, VT, WA, DC) and partisan name-calling",2,"Emotion or exaggeration (""Shockingly, they all voted for Biden in 2020"")",2,"Emotion or exaggeration (""Shockingly, they all voted for Biden in 2020"")",2,"Emotion or exaggeration (""Shockingly, they all voted for Biden in 2020"")",3,Biased evaluation of politicized facts (skepticism of Biden's 2020 election victory in states that voted for him),19,2026-03-05 13:55:16,20260305_1322
177,276,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@joelpollak So silly to pretend Biden is not demented,3,Both A and B exist (name-calling 'demented' and partisan name-calling),2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",2,"Does not satisfy A, but satisfies B1 (emotion or exaggeration)",1,Does not satisfy A,2,One of A or B exists (name-calling),2,One of A or B exists (name-calling),1,Does not satisfy A,2,One of A or B exists (partisan stance),15,2026-03-05 13:55:30,20260305_1322
178,277,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",2,Partisan name-calling (ThePatriot420),1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,1,Neither A nor B exists,9,2026-03-05 13:55:34,20260305_1322
179,278,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",2,"One of A or B exists, Partisan name-calling",2,"Does not satisfy A, but satisfies B1 or B2, Emotion or exaggeration",2,"Does not satisfy A, but satisfies B1 or B2, Emotion or exaggeration",2,"Does not satisfy A, but satisfies B1 or B2, Emotion or exaggeration",2,"One of A or B exists, Emotion or exaggeration",2,"One of A or B exists, Emotion or exaggeration",2,"Does not satisfy A, but satisfies B1 or B2, Emotion or exaggeration",2,"One of A or B exists, Emotion or exaggeration",16,2026-03-05 13:55:39,20260305_1322
180,279,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,tweet,"President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF",1,No partisan name-calling or emotion/exaggeration,1,No support for undemocratic practices,1,No support for partisan violence,1,No support for undemocratic candidates,1,No opposition to bipartisanship,1,No social distrust,1,No social distance,1,No biased evaluation of politicized facts,8,2026-03-05 13:55:49,20260305_1322
181,280,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,quote,"Democrats demand body guards, weapons,walls, and police for themselves but not for you",3,Partisan name-calling,3,Support for undemocratic practices (suggested unequal treatment of opposing party),3,Support for partisan violence (suggested use of force against opposing party),3,Support for undemocratic candidates (suggested unequal treatment of opposing party),2,Emotion or exaggeration (suggested Democrats are not willing to take security measures),2,Emotion or exaggeration (suggested Democrats are not willing to take security measures),2,Emotion or exaggeration (suggested Democrats are not willing to take security measures),2,Emotion or exaggeration (suggested Democrats are not willing to take security measures),20,2026-03-05 13:56:06,20260305_1322
182,281,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@DesireeAmerica4 This needs video needs to go viral on all platforms. The corrupt social media, and news media are putting a lot of false information.. they’re not allowing the truth . There’s still being bias for Biden, and Kamala not let accurate news to come out..",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,Satisfies A (shows support for undemocratic practices) but not B1 or B2,1,Does not satisfy factor A (shows support for partisan violence),2,Satisfies A (shows support for undemocratic candidates) but not B1 or B2,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,15,2026-03-05 13:56:11,20260305_1322
183,282,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@DefiyantlyFree Kamala Harris is paying people to post good things about her in social media.

Kamala is a phony.

Hundreds of thousands of people post for Trump because they believe in Trump.

Trump is authentic.",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:56:25,20260305_1322
184,283,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,"@NEWSMAX @CaraCastronuova According to biden- these folks ""Ain't Black"" LMFAO_ We can spot a disingenuous dingbat from a mile away- and that dingbat is kamallah.",3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,3,Satisfies A (shows support for undemocratic practices) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for partisan violence) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Satisfies A (shows support for undemocratic candidates) and B1 (partisan name-calling) and B2 (emotion or exaggeration),3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,Both A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exist,3,"Satisfies A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination) and B1 (emotion or exaggeration)",3,Both A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exist,24,2026-03-05 13:56:42,20260305_1322
185,284,7,meta-llama/Llama-3.2-3B-Instruct-Turbo,reply,@seanhannity Fox News agrees!  Biden has healed America after Trump destroyed us! We had 25% inflation under Trump. We are down to 2.9%. #HarrisWaltz2024 https://t.co/tvkEdks1ue,3,Both A (partisan name-calling) and B (emotion or exaggeration) exist,2,Satisfies A (shows support for undemocratic practices) but not B1 or B2,1,Does not satisfy factor A (shows support for partisan violence),2,Satisfies A (shows support for undemocratic candidates) but not B1 or B2,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,2,One of A (any name-calling or terms that reduce trust) and B (emotion or exaggeration) exists,1,"Does not satisfy factor A (terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination)",2,One of A (partially presents political facts or discusses controversial issue with partisan stance) and B (emotion or exaggeration) exists,15,2026-03-05 13:56:54,20260305_1322
