row_id,date,post_type,keyword_category,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
273,2024-08-20,quote,democrat,en,0,0,0,0,0,"Wait...you mean biden the child toucher?
They both pedos, folks",[],1825876825001612032,False,True,https://twitter.com/minutebol/status/1825876825001611709,"""{'id': 175888182, 'id_str': '175888182', 'url': 'https://twitter.com/po jahlovw', 'username': 'po jahlovw', 'rawDescription': 'architect/ builder/ master-ing urban planning\\norganic farmer/ nutrition-healing\\n\\nKHALIFA/INTIFADIST\\n\""From the River to the Sea, Palestine will be free.\""', 'created': datetime.datetime(2010, 8, 7, 22, 53, 41, tzinfo=datetime.timezone.utc), 'followersCount': 3750, 'friendsCount': 4063, 'statusesCount': 139466, 'favouritesCount': 137357, 'listedCount': 38, 'mediaCount': 1312, 'location': 'in between here and there', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1638062184227049473/5dty-7Ke_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Wait...you mean biden the child toucher?
They both pedos, folks",,,topic_diversified,2026-02-17 12:12:19.135327
274,2024-08-19,tweet,democrat,en,0,0,0,0,0,"Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",[],1825575973435187200,False,False,https://twitter.com/jkgrand24/status/1825575973435187301,"""{'id': 1656300903471693825, 'id_str': '1656300903471693825', 'url': 'https://twitter.com/One-Eyed Pug', 'username': 'One-Eyed Pug', 'rawDescription': 'Old School Marine Vet', 'created': datetime.datetime(2023, 5, 10, 14, 11, 39, tzinfo=datetime.timezone.utc), 'followersCount': 165, 'friendsCount': 83, 'statusesCount': 3307, 'favouritesCount': 3287, 'listedCount': 0, 'mediaCount': 33, 'location': 'Flyover Country', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1754888841364717568/rhP1R65J_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",,,topic_diversified,2026-02-17 12:12:19.135327
275,2024-08-19,reply,democrat,en,0,0,0,0,0,"@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",[],1825592788307816704,False,False,https://twitter.com/XvirtueSignaler/status/1825592788307816655,"""{'id': 288961642, 'id_str': '288961642', 'url': 'https://twitter.com/Reality Check', 'username': 'Reality Check', 'rawDescription': 'Voted for Biden in 2020 and donated to BLM before I left the mainstream cult \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2011, 4, 27, 19, 22, 54, tzinfo=datetime.timezone.utc), 'followersCount': 7345, 'friendsCount': 2085, 'statusesCount': 15470, 'favouritesCount': 11452, 'listedCount': 28, 'mediaCount': 773, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1750223919775408129/jKwWPBxK_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",hodgetwins,,topic_diversified,2026-02-17 12:12:19.135327
276,2024-08-13,reply,democrat,en,0,0,0,0,0,@joelpollak So silly to pretend Biden is not demented,[],1823457873654862080,False,False,https://twitter.com/SaraAron5/status/1823457873654862083,"""{'id': 1351255203648049152, 'id_str': '1351255203648049152', 'url': 'https://twitter.com/Sara Aron', 'username': 'Sara Aron', 'rawDescription': '', 'created': datetime.datetime(2021, 1, 18, 19, 48, 56, tzinfo=datetime.timezone.utc), 'followersCount': 224, 'friendsCount': 2782, 'statusesCount': 21372, 'favouritesCount': 96066, 'listedCount': 1, 'mediaCount': 4, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1849157667073224704/aeZwI4fb_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@joelpollak So silly to pretend Biden is not demented,joelpollak,,topic_diversified,2026-02-17 12:12:19.135327
277,2024-08-18,reply,democrat,en,3,0,1,0,0,"@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",[],1825318675513286912,False,False,https://twitter.com/canyonslm/status/1825318675513286827,"""{'id': 3278978311, 'id_str': '3278978311', 'url': 'https://twitter.com/Honkers', 'username': 'Honkers', 'rawDescription': '#NeverAgain. Keep Wildlands Wild. No lists. \ud83c\udf0d\ud83c\udf0a Animal lover, birder. If you are anti-vax, get the hell off my feed. Harris/Walz 2024 #rightmatters \u2764\ufe0fUkraine', 'created': datetime.datetime(2015, 7, 13, 22, 29, 2, tzinfo=datetime.timezone.utc), 'followersCount': 5040, 'friendsCount': 5037, 'statusesCount': 35124, 'favouritesCount': 98278, 'listedCount': 7, 'mediaCount': 808, 'location': 'Reality', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/972196404008337408/i7cJc8eL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",ThePatriot420,,topic_diversified,2026-02-17 12:12:19.135327
278,2024-08-14,reply,democrat,en,0,0,0,0,0,"@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",[],1823830773499364096,False,False,https://twitter.com/keleigh1959/status/1823830773499363780,"""{'id': 1432442850176798723, 'id_str': '1432442850176798723', 'url': 'https://twitter.com/Kelly', 'username': 'Kelly', 'rawDescription': 'Christian. RN Mom Mimi Patriot NO DMs. NO DMs. NO DMs. #FloridaFreedomFighter. I identify as a conspiracy theorist. My pronouns are Told/You/So. ULTRA MAGA', 'created': datetime.datetime(2021, 8, 30, 20, 39, 53, tzinfo=datetime.timezone.utc), 'followersCount': 2359, 'friendsCount': 2300, 'statusesCount': 76178, 'favouritesCount': 103863, 'listedCount': 6, 'mediaCount': 11029, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1654933278321721346/j6PBphjL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",NotGavin51,,topic_diversified,2026-02-17 12:12:19.135327
279,2024-08-12,tweet,democrat,en,0,0,0,0,0,"President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF","""[{'indices': [169, 185], 'text': 'BidenHarris2024'}, {'indices': [186, 207], 'text': 'PennsylvaniaCampaign'}, {'indices': [208, 221], 'text': 'Election2024'}]""",1822883214538452992,False,False,https://twitter.com/OpenPrivilege/status/1822883214538453033,"""{'id': 1729118901542465536, 'id_str': '1729118901542465536', 'url': 'https://twitter.com/Open Privilege', 'username': 'Open Privilege', 'rawDescription': 'Open Privilege brings you the latest breaking news on business, finance, entrepreneur, tech, lifestyle and more...', 'created': datetime.datetime(2023, 11, 27, 12, 44, 16, tzinfo=datetime.timezone.utc), 'followersCount': 24, 'friendsCount': 7, 'statusesCount': 5849, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 4, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1788165909892538368/dLKoWSy4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF",,,topic_diversified,2026-02-17 12:12:19.135327
280,2024-08-19,quote,democrat,en,0,0,0,0,0,"Democrats demand body guards, weapons,walls, and police for themselves but not for you",[],1825352227885552128,False,True,https://twitter.com/WarriorsForAll/status/1825352227885551958,"""{'id': 1586802839128522753, 'id_str': '1586802839128522753', 'url': 'https://twitter.com/The Conservative M. D. \ud83d\udde8\ufe0f\ud83c\uddfa\ud83c\uddf8', 'username': 'The Conservative M. D. \ud83d\udde8\ufe0f\ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Look around you? Has the country done better under Biden?  Now imagine 4 more years. Trump was POTUS and never started a war, never jailed an opponent. FACT', 'created': datetime.datetime(2022, 10, 30, 19, 31, 13, tzinfo=datetime.timezone.utc), 'followersCount': 4190, 'friendsCount': 986, 'statusesCount': 92453, 'favouritesCount': 127923, 'listedCount': 9, 'mediaCount': 1429, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603621416129134596/TRuEldf1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Democrats demand body guards, weapons,walls, and police for themselves but not for you",,,topic_diversified,2026-02-17 12:12:19.135327
281,2024-08-08,reply,democrat,en,0,0,0,0,0,"@DesireeAmerica4 This needs video needs to go viral on all platforms. The corrupt social media, and news media are putting a lot of false information.. they’re not allowing the truth . There’s still being bias for Biden, and Kamala not let accurate news to come out..",[],1821587349601767936,False,False,https://twitter.com/LorettaMet54793/status/1821587349601767831,"""{'id': 1804882903865982976, 'id_str': '1804882903865982976', 'url': 'https://twitter.com/Loretta Metcalf', 'username': 'Loretta Metcalf', 'rawDescription': '', 'created': datetime.datetime(2024, 6, 23, 14, 23, 56, tzinfo=datetime.timezone.utc), 'followersCount': 47, 'friendsCount': 79, 'statusesCount': 1982, 'favouritesCount': 237, 'listedCount': 0, 'mediaCount': 8, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1804883903854825472/7U8e0hYJ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@DesireeAmerica4 This needs video needs to go viral on all platforms. The corrupt social media, and news media are putting a lot of false information.. they’re not allowing the truth . There’s still being bias for Biden, and Kamala not let accurate news to come out..",DesireeAmerica4,,topic_diversified,2026-02-17 12:12:19.135327
282,2024-08-05,reply,democrat,en,11,2,1,0,0,"@DefiyantlyFree Kamala Harris is paying people to post good things about her in social media.

Kamala is a phony.

Hundreds of thousands of people post for Trump because they believe in Trump.

Trump is authentic.",[],1820580364856999936,False,False,https://twitter.com/PhilipBLee/status/1820580364856999996,"""{'id': 19184939, 'id_str': '19184939', 'url': 'https://twitter.com/Think for Yourself', 'username': 'Think for Yourself', 'rawDescription': 'Conservative, America First, MAGA, Trump 2024.', 'created': datetime.datetime(2009, 1, 19, 14, 39, 10, tzinfo=datetime.timezone.utc), 'followersCount': 16982, 'friendsCount': 6244, 'statusesCount': 62162, 'favouritesCount': 73457, 'listedCount': 80, 'mediaCount': 671, 'location': 'Boston, MA, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588248090536017922/8pFPx7_X_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@DefiyantlyFree Kamala Harris is paying people to post good things about her in social media.

Kamala is a phony.

Hundreds of thousands of people post for Trump because they believe in Trump.

Trump is authentic.",DefiyantlyFree,,topic_diversified,2026-02-17 12:12:19.135327
283,2024-08-09,reply,democrat,en,0,0,0,0,0,"@NEWSMAX @CaraCastronuova According to biden- these folks ""Ain't Black"" LMFAO_ We can spot a disingenuous dingbat from a mile away- and that dingbat is kamallah.",[],1821947002499805696,False,False,https://twitter.com/VicC2997732541/status/1821947002499805572,"""{'id': 1681021336926437376, 'id_str': '1681021336926437376', 'url': 'https://twitter.com/Vic C', 'username': 'Vic C', 'rawDescription': '', 'created': datetime.datetime(2023, 7, 17, 19, 22, 13, tzinfo=datetime.timezone.utc), 'followersCount': 54, 'friendsCount': 29, 'statusesCount': 3312, 'favouritesCount': 9051, 'listedCount': 0, 'mediaCount': 3, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1681021506456006657/UW_f2kZu_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@NEWSMAX @CaraCastronuova According to biden- these folks ""Ain't Black"" LMFAO_ We can spot a disingenuous dingbat from a mile away- and that dingbat is kamallah.",NEWSMAX,,topic_diversified,2026-02-17 12:12:19.135327
284,2024-08-14,reply,democrat,en,1,0,0,0,0,@seanhannity Fox News agrees!  Biden has healed America after Trump destroyed us! We had 25% inflation under Trump. We are down to 2.9%. #HarrisWaltz2024 https://t.co/tvkEdks1ue,"""[{'indices': [137, 153], 'text': 'HarrisWaltz2024'}]""",1823803344982565120,False,False,https://twitter.com/KidzrusX5/status/1823803344982565303,"""{'id': 25362782, 'id_str': '25362782', 'url': 'https://twitter.com/IA Resister Sister', 'username': 'IA Resister Sister', 'rawDescription': 'Trump has gotta go! Vote like your life depends on it! Harris2024 Momma to 9 children. Make this world a Better Place \ud83d\udc97', 'created': datetime.datetime(2009, 3, 19, 19, 8, 31, tzinfo=datetime.timezone.utc), 'followersCount': 7411, 'friendsCount': 8072, 'statusesCount': 187509, 'favouritesCount': 177809, 'listedCount': 26, 'mediaCount': 11979, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359949067065970688/ijdYFhtU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@seanhannity Fox News agrees!  Biden has healed America after Trump destroyed us! We had 25% inflation under Trump. We are down to 2.9%. #HarrisWaltz2024 https://t.co/tvkEdks1ue,seanhannity,,topic_diversified,2026-02-17 12:12:19.135327
285,2024-08-11,reply,democrat,en,0,0,0,0,0,"@MTGrepp I coup is to put him out of the presidency. Last I checked he still president he’s just not running for reelection. Yes they made their thoughts very well known but ultimately Biden made his decision. No fake electors No violence no arrest no deaths, you know like J6",[],1822715041637978368,False,False,https://twitter.com/cvarcacia/status/1822715041637978571,"""{'id': 240105627, 'id_str': '240105627', 'url': 'https://twitter.com/carmela varcacia', 'username': 'carmela varcacia', 'rawDescription': '', 'created': datetime.datetime(2011, 1, 19, 4, 49, 43, tzinfo=datetime.timezone.utc), 'followersCount': 86, 'friendsCount': 85, 'statusesCount': 4670, 'favouritesCount': 2136, 'listedCount': 5, 'mediaCount': 159, 'location': 'Virginia', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2929885669/a85bddd423f63f7c0540626a4e6f450d_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@MTGrepp I coup is to put him out of the presidency. Last I checked he still president he’s just not running for reelection. Yes they made their thoughts very well known but ultimately Biden made his decision. No fake electors No violence no arrest no deaths, you know like J6",MTGrepp,,topic_diversified,2026-02-17 12:12:19.135327
286,2024-08-15,reply,democrat,en,0,0,0,0,0,"@jenreneeX Are u kidding me? Biden has Trans men showing off their tits at the WH,  trans/gay parades with dicks swinging in the breeze, but a fine looking woman's natural ass is the hill u wanna battle over? Fucktards.",[],1824201120555958272,False,False,https://twitter.com/Will_blackwhite/status/1824201120555958283,"""{'id': 1792781471016501249, 'id_str': '1792781471016501249', 'url': 'https://twitter.com/Will@#black/whiteunite', 'username': 'Will@#black/whiteunite', 'rawDescription': 'I hate pedophiles, corrupt politicians and living in upside down world.  But I love the U.S.A., family , friends and patriots. #MAGA', 'created': datetime.datetime(2024, 5, 21, 4, 56, 53, tzinfo=datetime.timezone.utc), 'followersCount': 281, 'friendsCount': 215, 'statusesCount': 1884, 'favouritesCount': 478, 'listedCount': 0, 'mediaCount': 11, 'location': 'Austin, T', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1792781981391921153/aS53MLjt_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@jenreneeX Are u kidding me? Biden has Trans men showing off their tits at the WH,  trans/gay parades with dicks swinging in the breeze, but a fine looking woman's natural ass is the hill u wanna battle over? Fucktards.",jenreneeX,,topic_diversified,2026-02-17 12:12:19.135327
287,2024-08-09,reply,democrat,en,0,0,0,0,0,@Living3Dream @CWBOCA This is one area where I'll defend Trump. Biden won Miami Dade by 7 in 2020. Harris leading there slightly wouldn't be a surprise. You can't expect a presidential race to be uncompetitive like an incumbent governor.,[],1822030144703488512,False,False,https://twitter.com/Vaxxed_DeSimp/status/1822030144703488336,"""{'id': 1654291588875526145, 'id_str': '1654291588875526145', 'url': 'https://twitter.com/Don Ron Corleone', 'username': 'Don Ron Corleone', 'rawDescription': 'A man who is not a father to his children can never be a real man.', 'created': datetime.datetime(2023, 5, 5, 1, 7, 41, tzinfo=datetime.timezone.utc), 'followersCount': 165, 'friendsCount': 93, 'statusesCount': 1680, 'favouritesCount': 1227, 'listedCount': 2, 'mediaCount': 25, 'location': 'New York', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1654580813105692672/cdgyKtjV_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@Living3Dream @CWBOCA This is one area where I'll defend Trump. Biden won Miami Dade by 7 in 2020. Harris leading there slightly wouldn't be a surprise. You can't expect a presidential race to be uncompetitive like an incumbent governor.,Living3Dream,,topic_diversified,2026-02-17 12:12:19.135327
288,2024-08-09,tweet,democrat,en,0,0,0,0,0,Watching the difference between Donald Trump and Kamala Harris...,[],1821715547655925248,False,False,https://twitter.com/AyanTopps84036/status/1821715547655925772,"""{'id': 1785771100523163648, 'id_str': '1785771100523163648', 'url': 'https://twitter.com/Ayan Topps', 'username': 'Ayan Topps', 'rawDescription': 'USDC, a digital dollar for a digital age. Transactions have never been smoother.  #USDC #DigitalDollar', 'created': datetime.datetime(2024, 5, 1, 20, 39, 52, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 0, 'statusesCount': 14, 'favouritesCount': 20, 'listedCount': 0, 'mediaCount': 1, 'location': 'United States  Drakesboro, KY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1785771187814989824/8QkQ2tRI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Watching the difference between Donald Trump and Kamala Harris...,,,topic_diversified,2026-02-17 12:12:19.135327
289,2024-08-13,reply,democrat,en,0,0,0,0,0,@ProudElephantUS Lies - the only language of the fascist democratic party,[],1823500000000000000,False,False,https://twitter.com/lannyawoods/status/1823499546321719625,"""{'id': 1522370211931901953, 'id_str': '1522370211931901953', 'url': 'https://twitter.com/lanny woods', 'username': 'lanny woods', 'rawDescription': 'Christian, married at 19 years to best friend now together for over 45 years, petroleum geologist, leans libertarian on social, fully support our constitution.', 'created': datetime.datetime(2022, 5, 6, 0, 19, 37, tzinfo=datetime.timezone.utc), 'followersCount': 1441, 'friendsCount': 1903, 'statusesCount': 10891, 'favouritesCount': 6314, 'listedCount': 1, 'mediaCount': 17, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1522370466928898048/hQTyIC-i_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@ProudElephantUS Lies - the only language of the fascist democratic party,ProudElephantUS,,topic_diversified,2026-02-17 12:12:19.135327
290,2024-08-18,quote,democrat,en,0,0,0,0,0,"Thank you, President Biden !",[],1825109279101083904,False,True,https://twitter.com/PatTheMatMan/status/1825109279101084076,"""{'id': 1486051289393942535, 'id_str': '1486051289393942535', 'url': 'https://twitter.com/Pat Ell', 'username': 'Pat Ell', 'rawDescription': 'Honest and unfiltered. I block all followers.\\nI BLOCK UNINVITED FOLLOWERS EVEN IF I LIKE YOU.', 'created': datetime.datetime(2022, 1, 25, 19, 0, 20, tzinfo=datetime.timezone.utc), 'followersCount': 15, 'friendsCount': 124, 'statusesCount': 30083, 'favouritesCount': 10932, 'listedCount': 1, 'mediaCount': 1717, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1486051473020661760/xsua1kj8_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Thank you, President Biden !",,,topic_diversified,2026-02-17 12:12:19.135327
291,2024-08-15,reply,democrat,en,0,0,0,0,0,"@krassenstein @MrIrrelevant459 I have seen 2
Obama and Biden",[],1824072488986312704,False,False,https://twitter.com/JohnWil12363553/status/1824072488986313115,"""{'id': 1519076107517140994, 'id_str': '1519076107517140994', 'url': 'https://twitter.com/John Williams #EWAPC', 'username': 'John Williams #EWAPC', 'rawDescription': 'West Ham fan since 1964. AGW is a Hoax. CO2 is the Lifeblood of all living things on Earth.\\nPresident Eisenhower was Right \ud83d\udc49\ud83d\udc49\\n\\nhttps://t.co/7soizqIVYX', 'created': datetime.datetime(2022, 4, 26, 22, 9, 15, tzinfo=datetime.timezone.utc), 'followersCount': 264, 'friendsCount': 474, 'statusesCount': 19027, 'favouritesCount': 10285, 'listedCount': 2, 'mediaCount': 821, 'location': 'Murcia Spain', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@krassenstein @MrIrrelevant459 I have seen 2
Obama and Biden",krassenstein,,topic_diversified,2026-02-17 12:12:19.135327
292,2024-08-21,reply,democrat,en,0,0,0,0,0,@AlvinIpswitch @Mary_J_Robbins @OgAmMenace @harris_wins What do you think should have happened after Biden dropped out?  A brokered convention?  Another primary?,[],1826242300508545280,False,False,https://twitter.com/planningforall/status/1826242300508545454,"""{'id': 62378012, 'id_str': '62378012', 'url': 'https://twitter.com/PD Star', 'username': 'PD Star', 'rawDescription': 'Passionate advocate for democracy, civility and kindness. Old broad who remembers seeing the Beatles on the Ed Sullivan show.', 'created': datetime.datetime(2009, 8, 2, 23, 30, 54, tzinfo=datetime.timezone.utc), 'followersCount': 791, 'friendsCount': 1045, 'statusesCount': 16469, 'favouritesCount': 38182, 'listedCount': 5, 'mediaCount': 18, 'location': 'Denver, Colorado', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1540313238318960646/iu--G5fh_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@AlvinIpswitch @Mary_J_Robbins @OgAmMenace @harris_wins What do you think should have happened after Biden dropped out?  A brokered convention?  Another primary?,AlvinIpswitch,,topic_diversified,2026-02-17 12:12:19.135327
293,2024-08-21,tweet,democrat,en,0,0,0,0,0,"Reports: Biden Team Unhappy With How He Was Treated - and There's Talk of 'Revenge'
https://t.co/pXKl0yWQ9j",[],1826047310477840384,False,False,https://twitter.com/john_slotkin/status/1826047310477840385,"""{'id': 1948063075, 'id_str': '1948063075', 'url': 'https://twitter.com/john slotkin', 'username': 'john slotkin', 'rawDescription': 'Broadway television Producer 3 Tony Nominations ,Johnny Carson mini-series ,, Little \ud83d\udc83 Dancer musical . producer The Roommate now on  Broadway \ud83c\udfad', 'created': datetime.datetime(2013, 10, 8, 22, 23, 36, tzinfo=datetime.timezone.utc), 'followersCount': 596, 'friendsCount': 1393, 'statusesCount': 46588, 'favouritesCount': 21683, 'listedCount': 2, 'mediaCount': 358, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589788535678275584/EdxL1gce_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Reports: Biden Team Unhappy With How He Was Treated - and There's Talk of 'Revenge'
https://t.co/pXKl0yWQ9j",,,topic_diversified,2026-02-17 12:12:19.135327
294,2024-08-13,reply,democrat,en,1,0,0,0,0,@KamalaHQLies Anyone who votes for Harris can never again lay claim to being a moderate or conservative….. you’re just another communist sympathizer like Hanoi Jane,[],1823441067808841984,False,False,https://twitter.com/RobertU38630251/status/1823441067808842093,"""{'id': 1587109455870758916, 'id_str': '1587109455870758916', 'url': 'https://twitter.com/RevRUp', 'username': 'RevRUp', 'rawDescription': '', 'created': datetime.datetime(2022, 10, 31, 15, 49, 37, tzinfo=datetime.timezone.utc), 'followersCount': 283, 'friendsCount': 408, 'statusesCount': 4203, 'favouritesCount': 2574, 'listedCount': 0, 'mediaCount': 29, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1587110065156378624/-M_q9egL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@KamalaHQLies Anyone who votes for Harris can never again lay claim to being a moderate or conservative….. you’re just another communist sympathizer like Hanoi Jane,KamalaHQLies,,topic_diversified,2026-02-17 12:12:19.135327
