row_id,date,post_type,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
352,2024-11-06,tweet,en,58463,10113,339,378,0,KAMALA YOU'RE FIRED!! https://t.co/GjQSNAFD1a,[],1854050349146874112,False,False,https://twitter.com/MAGA__Patriot/status/1854050349146874187,"""{'id': 3436761485, 'id_str': '3436761485', 'url': 'https://twitter.com/Trump Girl \ud83c\uddfa\ud83c\uddf2\ud83e\udd85\ud83c\uddfa\ud83c\uddf2', 'username': 'Trump Girl \ud83c\uddfa\ud83c\uddf2\ud83e\udd85\ud83c\uddfa\ud83c\uddf2', 'rawDescription': '#America1st #TRUMP2024 #Conservative #Patriot \ud83e\udd85#BackTheBlue\ud83d\udc6e\ud83c\udffb#1A \u2764\ufe0f#2A\ud83e\udd0d #Prolife\ud83d\udc99  #BornInTheUSA \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8 \ud83d\udeabList', 'created': datetime.datetime(2015, 8, 23, 14, 22, 13, tzinfo=datetime.timezone.utc), 'followersCount': 125152, 'friendsCount': 38805, 'statusesCount': 369408, 'favouritesCount': 46388, 'listedCount': 44, 'mediaCount': 12421, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1716943253092843520/XsT-thkj_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",KAMALA YOU'RE FIRED!! https://t.co/GjQSNAFD1a,,,stratified_engagement,2026-02-16 15:30:39.137595
353,2024-11-07,tweet,en,1754,99,84,3,0,Biden looks genuinely thrilled about Kamala losing.,[],1854562262813442048,False,False,https://twitter.com/JoeyMannarinoUS/status/1854562262813442106,"""{'id': 46302096, 'id_str': '46302096', 'url': 'https://twitter.com/Joey Mannarino', 'username': 'Joey Mannarino', 'rawDescription': 'Freedom is the only option. Saving Western Civilization is non-negotiable. Born and raised in Philadelphia, PA. Roman Catholic.', 'created': datetime.datetime(2009, 6, 11, 3, 20, 36, tzinfo=datetime.timezone.utc), 'followersCount': 571936, 'friendsCount': 1331, 'statusesCount': 8211, 'favouritesCount': 45397, 'listedCount': 2992, 'mediaCount': 1074, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1845154075307921409/iWe4CY61_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Biden looks genuinely thrilled about Kamala losing.,,,stratified_engagement,2026-02-16 15:30:39.137595
354,2024-11-08,tweet,en,212056,19918,3075,572,0,"With the amount of people searching for:

""did Biden drop out?""
""are tariffs bad?""
""can I change my vote?""

It's clear the problem with American elections is that voters are morons",[],1855014568726069248,False,False,https://twitter.com/BlackKnight10k/status/1855014568726069579,"""{'id': 1340093943879512065, 'id_str': '1340093943879512065', 'url': 'https://twitter.com/I Smoked Democracy', 'username': 'I Smoked Democracy', 'rawDescription': 'Host:\ud83c\udf99@PardonPod\ud83c\udf99 \ud83c\udfb6 Bad Built \ud83c\udfb6 album on Spotify https://t.co/FdCsfywrTb', 'created': datetime.datetime(2020, 12, 19, 0, 38, 5, tzinfo=datetime.timezone.utc), 'followersCount': 268160, 'friendsCount': 43945, 'statusesCount': 134355, 'favouritesCount': 144845, 'listedCount': 1462, 'mediaCount': 2718, 'location': 'Drowning in Maga Tears,  TN', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1593240492392652802/y57droTf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","With the amount of people searching for:

""did Biden drop out?""
""are tariffs bad?""
""can I change my vote?""

It's clear the problem with American elections is that voters are morons",,,stratified_engagement,2026-02-16 15:30:39.137595
355,2024-11-08,tweet,en,1310,392,65,17,0,"NFL Superstar Nick Bosa is refusing to apologize for wearing a MAGA hat on the field.

When asked about a potential fine: “It was well worth it. Clearly, the nation spoke.” Beast mode 🔥🔥

 https://t.co/CRmGfZPhqJ",[],1854723249495851264,False,False,https://twitter.com/Pismo_B/status/1854723249495851213,"""{'id': 779476491092434944, 'id_str': '779476491092434944', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8 Pismo \ud83c\uddfa\ud83c\uddf8', 'username': '\ud83c\uddfa\ud83c\uddf8 Pismo \ud83c\uddfa\ud83c\uddf8', 'rawDescription': '', 'created': datetime.datetime(2016, 9, 24, 0, 24, 12, tzinfo=datetime.timezone.utc), 'followersCount': 173751, 'friendsCount': 54048, 'statusesCount': 310897, 'favouritesCount': 157801, 'listedCount': 429, 'mediaCount': 32538, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1812305463523807232/pjtojfFM_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","NFL Superstar Nick Bosa is refusing to apologize for wearing a MAGA hat on the field.

When asked about a potential fine: “It was well worth it. Clearly, the nation spoke.” Beast mode 🔥🔥

 https://t.co/CRmGfZPhqJ",,,stratified_engagement,2026-02-16 15:30:39.137595
356,2024-11-07,tweet,en,152671,12046,307,1406,0,"Your 20s are for Donald Trump being president, a global pandemic, and then Donald Trump being president again",[],1854596127489756672,False,False,https://twitter.com/DanManCarney/status/1854596127489757193,"""{'id': 765780807243923456, 'id_str': '765780807243923456', 'url': 'https://twitter.com/Dan Carney', 'username': 'Dan Carney', 'rawDescription': 'comedian, actor, writer, mild scoliosis \u2709\ufe0f: danlb30@gmail.com', 'created': datetime.datetime(2016, 8, 17, 5, 22, 26, tzinfo=datetime.timezone.utc), 'followersCount': 28246, 'friendsCount': 4234, 'statusesCount': 8310, 'favouritesCount': 45988, 'listedCount': 56, 'mediaCount': 1163, 'location': 'New York, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1785876865850200064/XuQwpZLX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Your 20s are for Donald Trump being president, a global pandemic, and then Donald Trump being president again",,,stratified_engagement,2026-02-16 15:30:39.137595
357,2024-11-08,tweet,en,55877,6039,2050,283,0,"GOD EXISTS, if you doubt it? look at my dad Donald Trump journey to white house and you will believe that, truly! God does exist.
 From dodging enemy bullets in a campaign rally to sitting in the Oval office AGAIN! it's by GOD'S GRACE.",[],1854951191056093696,False,False,https://twitter.com/TrumpBaroon/status/1854951191056093693,"""{'id': 1546870999207010304, 'id_str': '1546870999207010304', 'url': 'https://twitter.com/BARRON TRUMP - Commentary', 'username': 'BARRON TRUMP - Commentary', 'rawDescription': 'SON to the 45th & 47th president of United States of America/Parody account.', 'created': datetime.datetime(2022, 7, 12, 14, 56, 28, tzinfo=datetime.timezone.utc), 'followersCount': 277953, 'friendsCount': 99, 'statusesCount': 24117, 'favouritesCount': 45774, 'listedCount': 70, 'mediaCount': 18, 'location': 'Manhattan, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1854057187666219008/_9LjkxxG_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","GOD EXISTS, if you doubt it? look at my dad Donald Trump journey to white house and you will believe that, truly! God does exist.
 From dodging enemy bullets in a campaign rally to sitting in the Oval office AGAIN! it's by GOD'S GRACE.",,,stratified_engagement,2026-02-16 15:30:39.137595
358,2024-11-08,reply,en,0,0,0,0,0,@PositivePsalms Amen 🙏,[],1854675218410672384,False,False,https://twitter.com/MAGAHoosier/status/1854675218410672307,"""{'id': 717492711956283392, 'id_str': '717492711956283392', 'url': 'https://twitter.com/HoosierMAGA', 'username': 'HoosierMAGA', 'rawDescription': '', 'created': datetime.datetime(2016, 4, 5, 23, 22, 47, tzinfo=datetime.timezone.utc), 'followersCount': 3637, 'friendsCount': 7499, 'statusesCount': 30826, 'favouritesCount': 210920, 'listedCount': 0, 'mediaCount': 0, 'location': 'Indiana, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1483234064266055685/IAQZSvGm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@PositivePsalms Amen 🙏,PositivePsalms,,stratified_engagement,2026-02-16 15:30:39.137595
359,2024-11-06,tweet,en,243146,11461,222,228,0,"""I hope Joe Biden lives in shame of his horrific Legacy""

Joe Biden's thoughts: https://t.co/YV1Q90kuZB",[],1854261613370421248,False,False,https://twitter.com/GalaxyPeaBrain/status/1854261613370421332,"""{'id': 826218007957471232, 'id_str': '826218007957471232', 'url': 'https://twitter.com/Isaac', 'username': 'Isaac', 'rawDescription': \""Harvard Law '19 / Reddit Admin\"", 'created': datetime.datetime(2017, 1, 30, 23, 58, 18, tzinfo=datetime.timezone.utc), 'followersCount': 13934, 'friendsCount': 946, 'statusesCount': 19100, 'favouritesCount': 90321, 'listedCount': 48, 'mediaCount': 5308, 'location': 'Iceland', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1811592512840122368/pxJJSm-2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","""I hope Joe Biden lives in shame of his horrific Legacy""

Joe Biden's thoughts: https://t.co/YV1Q90kuZB",,,stratified_engagement,2026-02-16 15:30:39.137595
360,2024-11-07,tweet,en,3577,191,156,90,0,Why is Biden so quiet?,[],1854329977103413504,False,False,https://twitter.com/Imani_Barbarin/status/1854329977103413663,"""{'id': 87371781, 'id_str': '87371781', 'url': 'https://twitter.com/@ImaniBarbarin@disabled.social', 'username': '@ImaniBarbarin@disabled.social', 'rawDescription': 'she/her Black girl magic+disabled pride |MA Global Comms | my thoughts | #DisTheOscars + #AbledsAreWeird #ThingsDisabledPeopleKnow | \u2709\ufe0f imani.barbarin gmail', 'created': datetime.datetime(2009, 11, 4, 5, 29, 9, tzinfo=datetime.timezone.utc), 'followersCount': 223704, 'friendsCount': 1167, 'statusesCount': 90903, 'favouritesCount': 144678, 'listedCount': 922, 'mediaCount': 4195, 'location': 'Pennsylvania, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1681715771787943959/7LKPmfVb_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Why is Biden so quiet?,,,stratified_engagement,2026-02-16 15:30:39.137595
361,2024-11-10,tweet,en,36596,6649,6434,764,0,🚨 This guy is Leaving the Country and said he’s moving to Hawaii to escape President Donald Trump https://t.co/eiFsgRVCDO,[],1855711028731936768,False,False,https://twitter.com/w_terrence/status/1855711028731936802,"""{'id': 47293791, 'id_str': '47293791', 'url': 'https://twitter.com/Terrence K. Williams', 'username': 'Terrence K. Williams', 'rawDescription': 'Comedian & Founder of https://t.co/FMKlaiPAtk', 'created': datetime.datetime(2009, 6, 15, 8, 46, 13, tzinfo=datetime.timezone.utc), 'followersCount': 2086308, 'friendsCount': 1015, 'statusesCount': 11816, 'favouritesCount': 5691, 'listedCount': 3223, 'mediaCount': 4173, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1263559832876900354/-XKHWR6m_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",🚨 This guy is Leaving the Country and said he’s moving to Hawaii to escape President Donald Trump https://t.co/eiFsgRVCDO,,,stratified_engagement,2026-02-16 15:30:39.137595
362,2024-11-08,tweet,en,5221,1377,6954,646,0,"Illinois Governor JB Pritzker to Donald Trump about illegal immigrants: 

“You come for my people, you come through me.”

 https://t.co/OQ8IcaqEcj",[],1854704257921896448,False,False,https://twitter.com/iAnonPatriot/status/1854704257921896528,"""{'id': 1389833864122613761, 'id_str': '1389833864122613761', 'url': 'https://twitter.com/American AF \ud83c\uddfa\ud83c\uddf8', 'username': 'American AF \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'America First \u2022 Unfiltered \u2022 Patriot \u2022 MAGA\ud83c\uddfa\ud83c\uddf8 \ud83d\udd25just a dude with an IPhone \u271d\ufe0f', 'created': datetime.datetime(2021, 5, 5, 6, 46, 46, tzinfo=datetime.timezone.utc), 'followersCount': 386535, 'friendsCount': 29658, 'statusesCount': 72724, 'favouritesCount': 95609, 'listedCount': 815, 'mediaCount': 15247, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1677756031324102659/QmkoTNg5_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Illinois Governor JB Pritzker to Donald Trump about illegal immigrants: 

“You come for my people, you come through me.”

 https://t.co/OQ8IcaqEcj",,,stratified_engagement,2026-02-16 15:30:39.137595
363,2024-11-06,tweet,en,241748,63211,12800,7235,0,"Donald Trump — the twice impeached former president, Jan. 6 coup leader, convicted felon, adjudicated sexual abuser, and man who mismanaged the 2020 economic implosion and coronavirus disaster that killed more than 1 million people in this country — has convinced American voters https://t.co/9cd0luvTFF",[],1854154398982664448,False,False,https://twitter.com/RollingStone/status/1854154398982664338,"""{'id': 14780915, 'id_str': '14780915', 'url': 'https://twitter.com/Rolling Stone', 'username': 'Rolling Stone', 'rawDescription': 'The latest news and more from Rolling Stone magazine and https://t.co/yJnSOtbi68. Got a tip? Share it here: https://t.co/4pKrTBMI3A', 'created': datetime.datetime(2008, 5, 15, 2, 52, 27, tzinfo=datetime.timezone.utc), 'followersCount': 6142793, 'friendsCount': 536, 'statusesCount': 228895, 'favouritesCount': 1377, 'listedCount': 34087, 'mediaCount': 100941, 'location': 'New York, New York', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1616119148911771668/Nwdk0gjU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Donald Trump — the twice impeached former president, Jan. 6 coup leader, convicted felon, adjudicated sexual abuser, and man who mismanaged the 2020 economic implosion and coronavirus disaster that killed more than 1 million people in this country — has convinced American voters https://t.co/9cd0luvTFF",,,stratified_engagement,2026-02-16 15:30:39.137595
364,2024-11-08,tweet,en,9,5,1,0,0,President Putin congratulates Donald Trump on US Election victory. https://t.co/EZmYpemV3A,[],1854681307550261504,False,False,https://twitter.com/Landofillusion1/status/1854681307550261644,"""{'id': 1486769429220372482, 'id_str': '1486769429220372482', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8Land Of ILLUSION\ud83c\uddfa\ud83c\uddf8', 'username': '\ud83c\uddfa\ud83c\uddf8Land Of ILLUSION\ud83c\uddfa\ud83c\uddf8', 'rawDescription': '\u201cEveryone smiles in the same language\u201d. I only discriminate against a**holes. Trying to debunk the medias lies and propaganda. Truth. God Bless!', 'created': datetime.datetime(2022, 1, 27, 18, 34, 16, tzinfo=datetime.timezone.utc), 'followersCount': 18874, 'friendsCount': 12590, 'statusesCount': 43520, 'favouritesCount': 59848, 'listedCount': 0, 'mediaCount': 6577, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1823590214448607232/HZksafi3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",President Putin congratulates Donald Trump on US Election victory. https://t.co/EZmYpemV3A,,,stratified_engagement,2026-02-16 15:30:39.137595
365,2024-11-07,tweet,en,146222,14881,17766,1180,0,"🚨DEVELOPING: Hollywood Actor Kurt Russell just said: ""It is now proven, beyond a shadow of a doubt that Kamala Harris and Joe Biden CHEATED in the 2020 election with mail-in ballots."" 

Do you agree with Kurt Russell? 

A. YES 
B. NO https://t.co/0oi6B9sTao",[],1854622408700780800,False,False,https://twitter.com/realTrumpNewsX/status/1854622408700781007,"""{'id': 1810341133911994368, 'id_str': '1810341133911994368', 'url': 'https://twitter.com/Donald J. Trump News', 'username': 'Donald J. Trump News', 'rawDescription': '\ud83d\udea8Breaking News Daily! No Affiliations with @realdonaldtrump. Turn on \ud83d\udd14 Notification to be the first to get Breaking News. Vote \ud83d\uddf3 for Donald J. Trump \ud83d\udd34.', 'created': datetime.datetime(2024, 7, 8, 15, 52, 31, tzinfo=datetime.timezone.utc), 'followersCount': 618590, 'friendsCount': 5161, 'statusesCount': 4133, 'favouritesCount': 95, 'listedCount': 391, 'mediaCount': 3212, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1810343386601205760/_kHeUY8d_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","🚨DEVELOPING: Hollywood Actor Kurt Russell just said: ""It is now proven, beyond a shadow of a doubt that Kamala Harris and Joe Biden CHEATED in the 2020 election with mail-in ballots."" 

Do you agree with Kurt Russell? 

A. YES 
B. NO https://t.co/0oi6B9sTao",,,stratified_engagement,2026-02-16 15:30:39.137595
366,2024-11-06,tweet,en,34622,1594,5450,470,0,Biden has two more months to continue accelerating the US economy so that the Republicans can take credit for it. 😊😊😊😊,[],1854059693720629504,False,False,https://twitter.com/TheOmniLiberal/status/1854059693720629717,"""{'id': 1356514488451817472, 'id_str': '1356514488451817472', 'url': 'https://twitter.com/Destiny', 'username': 'Destiny', 'rawDescription': 'https://t.co/YZVuBV0o7M', 'created': datetime.datetime(2021, 2, 2, 8, 7, 41, tzinfo=datetime.timezone.utc), 'followersCount': 292144, 'friendsCount': 45, 'statusesCount': 4510, 'favouritesCount': 1798, 'listedCount': 1692, 'mediaCount': 781, 'location': 'Miami Beach, FL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1636102187590864905/xogHwi-y_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Biden has two more months to continue accelerating the US economy so that the Republicans can take credit for it. 😊😊😊😊,,,stratified_engagement,2026-02-16 15:30:39.137595
367,2024-11-06,tweet,en,1161,73,48,6,0,"Today, I stand proud as an American. 🇺🇸 Witnessing this moment of history fills me with gratitude and hope for our nation’s future. Donald Trump’s resilience, determination, and unwavering strength have pulled off the greatest political comeback in modern American history. His https://t.co/fIRZP7zklD",[],1854210653327937280,False,False,https://twitter.com/heavydsparks801/status/1854210653327937587,"""{'id': 1755684465240952832, 'id_str': '1755684465240952832', 'url': 'https://twitter.com/Dave Sparks', 'username': 'Dave Sparks', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8 Rebel with a cause \u270a\ud83c\udffc \u2022Diesel Brothers \u2022Sparks Motors- Truck Giveaway\ud83d\udc4d\ud83c\udffc\ud83d\udc4d\ud83c\udffc \u2022New YouTube Video \ud83d\udc47\ud83c\udffc', 'created': datetime.datetime(2024, 2, 8, 20, 6, 20, tzinfo=datetime.timezone.utc), 'followersCount': 8786, 'friendsCount': 31, 'statusesCount': 102, 'favouritesCount': 57, 'listedCount': 19, 'mediaCount': 45, 'location': 'Bountiful, UT', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1755684749920899072/QZ-jMIUX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Today, I stand proud as an American. 🇺🇸 Witnessing this moment of history fills me with gratitude and hope for our nation’s future. Donald Trump’s resilience, determination, and unwavering strength have pulled off the greatest political comeback in modern American history. His https://t.co/fIRZP7zklD",,,stratified_engagement,2026-02-16 15:30:39.137595
368,2024-11-08,tweet,en,1495,535,147,30,0,"If you thought Trump's dirt dumb base of knuckle-dragging beta males was emboldened before, now that the psychotic shitstain is going back to the White House, MAGA misogynists are now verbally abusing women by screaming at them: ""Your body, my choice."" 😡👇 https://t.co/Ptk2cvqnqT",[],1854677508849123584,False,False,https://twitter.com/maddenifico/status/1854677508849123520,"""{'id': 349803020, 'id_str': '349803020', 'url': 'https://twitter.com/Bill Madden', 'username': 'Bill Madden', 'rawDescription': 'Singer-songwriter/musician: Here for social/climate justice, fintwit and preventing a Trump dictatorship. Spotify https://t.co/sNSO5ATqRP Buy https://t.co/oLxzwnZc73', 'created': datetime.datetime(2011, 8, 6, 18, 34, 39, tzinfo=datetime.timezone.utc), 'followersCount': 276898, 'friendsCount': 54441, 'statusesCount': 65806, 'favouritesCount': 4496, 'listedCount': 2025, 'mediaCount': 5218, 'location': 'Lower East Side/Chinatown, NYC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1527075304887525377/5_myTcv8_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","If you thought Trump's dirt dumb base of knuckle-dragging beta males was emboldened before, now that the psychotic shitstain is going back to the White House, MAGA misogynists are now verbally abusing women by screaming at them: ""Your body, my choice."" 😡👇 https://t.co/Ptk2cvqnqT",,,stratified_engagement,2026-02-16 15:30:39.137595
369,2024-11-05,tweet,en,1301,343,283,26,0,"If Donald Trump wins the US presidential election over Kamala Harris. 

I will share 5grams each to all followers who 
- likes and retweet 
-comment ‘MAGA 🇺🇸. https://t.co/CTixStsETu",[],1853807800062725888,False,False,https://twitter.com/stonersvilla/status/1853807800062726242,"""{'id': 1594329207768846337, 'id_str': '1594329207768846337', 'url': 'https://twitter.com/Stoner Barbie', 'username': 'Stoner Barbie', 'rawDescription': '\ud83e\uddd8\ud83c\udffc\\u200d\u2640\ufe0f', 'created': datetime.datetime(2022, 11, 20, 13, 58, 49, tzinfo=datetime.timezone.utc), 'followersCount': 209911, 'friendsCount': 1, 'statusesCount': 11534, 'favouritesCount': 10179, 'listedCount': 369, 'mediaCount': 4463, 'location': '\u2601\ufe0f', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1737451943423823872/yCtz9tm-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","If Donald Trump wins the US presidential election over Kamala Harris. 

I will share 5grams each to all followers who 
- likes and retweet 
-comment ‘MAGA 🇺🇸. https://t.co/CTixStsETu",,,stratified_engagement,2026-02-16 15:30:39.137595
370,2024-11-08,tweet,en,4,0,0,0,0,"Joe Biden’s name wasn’t on the ballot, but history will likely remember Kamala Harris’ resounding defeat as his loss too.  https://t.co/DHjBf2IDvo | @onenewsph https://t.co/LcYoceoJFi",[],1854684689774358528,False,False,https://twitter.com/PhilippineStar/status/1854684689774358640,"""{'id': 472122299, 'id_str': '472122299', 'url': 'https://twitter.com/The Philippine Star', 'username': 'The Philippine Star', 'rawDescription': \""The official Twitter account of The Philippine STAR, flagship title of the country's most successful print media enterprise.\"", 'created': datetime.datetime(2012, 1, 23, 16, 37, 30, tzinfo=datetime.timezone.utc), 'followersCount': 1720535, 'friendsCount': 870, 'statusesCount': 730737, 'favouritesCount': 3301, 'listedCount': 2546, 'mediaCount': 221843, 'location': 'Philippines', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1610869121268469761/0JG_WM7k_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Joe Biden’s name wasn’t on the ballot, but history will likely remember Kamala Harris’ resounding defeat as his loss too.  https://t.co/DHjBf2IDvo | @onenewsph https://t.co/LcYoceoJFi",,,stratified_engagement,2026-02-16 15:30:39.137595
371,2024-11-08,tweet,en,184,48,94,4,0,"If you Voted for Donald Trump 

Drop a 🇺🇸 &amp; share",[],1854710937170682112,False,False,https://twitter.com/ThePatriotOasis/status/1854710937170681968,"""{'id': 1392538357251469312, 'id_str': '1392538357251469312', 'url': 'https://twitter.com/The Patriot Oasis\u2122', 'username': 'The Patriot Oasis\u2122', 'rawDescription': 'Home of \ud835\udd4f Patriots \ud83c\uddfa\ud83c\uddf8 America First \u2022 45-47', 'created': datetime.datetime(2021, 5, 12, 17, 53, 18, tzinfo=datetime.timezone.utc), 'followersCount': 140132, 'friendsCount': 7040, 'statusesCount': 22751, 'favouritesCount': 20494, 'listedCount': 145, 'mediaCount': 9618, 'location': 'Turn ON Notifications \ud83d\udd14', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1851955687015788544/K_GvHxlJ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","If you Voted for Donald Trump 

Drop a 🇺🇸 &amp; share",,,stratified_engagement,2026-02-16 15:30:39.137595
372,2024-11-09,tweet,en,2635,414,811,35,0,"Dear MAGA,
Now I know that facts, especially them ones in writing like in this here magazine, are about as useful to you as mouthwash, a history book, and a non-rapist president, but it doesn’t make them any less true.
Pregnant.
Women.
Are.
Dying.
Because.
Of.
Abortion.
Bans.
Ask",[],1855050569427111936,False,False,https://twitter.com/JoJoFromJerz/status/1855050569427112150,"""{'id': 818893114979061761, 'id_str': '818893114979061761', 'url': 'https://twitter.com/Jo', 'username': 'Jo', 'rawDescription': 'mom. jersey. dem. news junkie. Lebanese. hothead.views are my own.https://t.co/zueo7YDFWx https://t.co/q4qgmwRLzt. https://t.co/9Fp1kdOX6w', 'created': datetime.datetime(2017, 1, 10, 18, 51, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1007750, 'friendsCount': 5321, 'statusesCount': 185598, 'favouritesCount': 448583, 'listedCount': 4934, 'mediaCount': 35273, 'location': 'New Jersey, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1854288163943952395/VF2fJhZx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Dear MAGA,
Now I know that facts, especially them ones in writing like in this here magazine, are about as useful to you as mouthwash, a history book, and a non-rapist president, but it doesn’t make them any less true.
Pregnant.
Women.
Are.
Dying.
Because.
Of.
Abortion.
Bans.
Ask",,,stratified_engagement,2026-02-16 15:30:39.137595
