row_id,date,post_type,keyword_category,language,like_count,retweet_count,reply_count,quote_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
259,2024-08-20,tweet,democrat,en,0,0,0,0,Jill Biden honors husband Joe Biden at Democratic convention https://t.co/VvDhX1xZGC via @YouTube,[],1825846110306651904,FALSE,FALSE,https://twitter.com/Mad_Massimo1/status/1825846110306652240,"""{'id': 1146931608831680512, 'id_str': '1146931608831680512', 'url': 'https://twitter.com/Elon-gated Musk-rat \ud83c\udf3b \ud83c\udf0a \ud83c\uddfa\ud83c\udde6 MAGAts not welcome', 'username': 'Elon-gated Musk-rat \ud83c\udf3b \ud83c\udf0a \ud83c\uddfa\ud83c\udde6 MAGAts not welcome', 'rawDescription': '| #WeFightWeWin | Strong Together | The fight for democracy is now | Vote like your life depends on it, because it does | The GOP is a Fascist party |', 'created': datetime.datetime(2019, 7, 4, 23, 59, 39, tzinfo=datetime.timezone.utc), 'followersCount': 6600, 'friendsCount': 7387, 'statusesCount': 33952, 'favouritesCount': 129032, 'listedCount': 4, 'mediaCount': 3727, 'location': 'Earth', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1825639671642361856/BSG_eDuB_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Jill Biden honors husband Joe Biden at Democratic convention https://t.co/VvDhX1xZGC via @YouTube,,,topic_diversified,2026-02-17 12:12:19.135327
260,2024-08-09,reply,democrat,en,1,0,0,0,@Sassafrass_84 Her and Biden could fix inflation right now but they chose to lock their promise behind a vote wall. She’s literally like EA. 😂,[],1821718517072248832,FALSE,FALSE,https://twitter.com/TheDomTron/status/1821718517072248907,"""{'id': 817220360412286977, 'id_str': '817220360412286977', 'url': 'https://twitter.com/TheDomTron', 'username': 'TheDomTron', 'rawDescription': 'I play games.', 'created': datetime.datetime(2017, 1, 6, 4, 4, 51, tzinfo=datetime.timezone.utc), 'followersCount': 100, 'friendsCount': 10, 'statusesCount': 3761, 'favouritesCount': 19034, 'listedCount': 0, 'mediaCount': 824, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1836668066798637058/dwoqxicy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@Sassafrass_84 Her and Biden could fix inflation right now but they chose to lock their promise behind a vote wall. She’s literally like EA. 😂,Sassafrass_84,,topic_diversified,2026-02-17 12:12:19.135327
261,2024-08-09,reply,democrat,en,0,0,0,0,@POTUS Why your name say “President Biden” didn’t you quit? 🤦🏾‍♂️🤣,[],1821950757517627904,FALSE,FALSE,https://twitter.com/Pioly55/status/1821950757517627698,"""{'id': 1782748850899288064, 'id_str': '1782748850899288064', 'url': 'https://twitter.com/Pioly\ud83d\udc51', 'username': 'Pioly\ud83d\udc51', 'rawDescription': 'Proud American \ud83c\uddfa\ud83c\uddf8 Defender of the Second Amendment and advocate for free speech.', 'created': datetime.datetime(2024, 4, 23, 12, 30, 41, tzinfo=datetime.timezone.utc), 'followersCount': 227, 'friendsCount': 84, 'statusesCount': 3878, 'favouritesCount': 879, 'listedCount': 0, 'mediaCount': 850, 'location': 'Alabama, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1824228153729933312/-Ou4kcy7_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@POTUS Why your name say “President Biden” didn’t you quit? 🤦🏾‍♂️🤣,POTUS,,topic_diversified,2026-02-17 12:12:19.135327
262,2024-08-13,reply,democrat,en,1,0,1,0,"@davidarlington1 @sherryande @PercyTaggerts @robbystarbuck At Joe Biden 10/20 ,"" I have this strange notion, we're a Democracy....if you can't get the votes....you can't [legislate] by executive order unless your a dictator. We're a democracy. We need consensus."" He wrote more Exec Ord's than any  president history, 44 his 1st week.",[],1823437598762917888,FALSE,FALSE,https://twitter.com/MielkeOliv47490/status/1823437598762918033,"""{'id': 1807128489986084864, 'id_str': '1807128489986084864', 'url': 'https://twitter.com/Oliver Mielke', 'username': 'Oliver Mielke', 'rawDescription': '', 'created': datetime.datetime(2024, 6, 29, 19, 6, 53, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 28, 'statusesCount': 119, 'favouritesCount': 64, 'listedCount': 0, 'mediaCount': 2, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1808328347015077889/Tm8RbNQd_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@davidarlington1 @sherryande @PercyTaggerts @robbystarbuck At Joe Biden 10/20 ,"" I have this strange notion, we're a Democracy....if you can't get the votes....you can't [legislate] by executive order unless your a dictator. We're a democracy. We need consensus."" He wrote more Exec Ord's than any  president history, 44 his 1st week.",davidarlington1,,topic_diversified,2026-02-17 12:12:19.135327
263,2024-08-16,reply,democrat,en,0,0,0,0,"@chelsey0726 @NancyMace Biden showered with his daughter ! She feared him! Molester!!
Yet you said nothing. You are a fraud",[],1824285424510009600,FALSE,FALSE,https://twitter.com/cpage45/status/1824285424510009756,"""{'id': 266267372, 'id_str': '266267372', 'url': 'https://twitter.com/Nonya Beeswax', 'username': 'Nonya Beeswax', 'rawDescription': 'MAGA.  Veteran spouse , GOD, COUNTRY, FAMILY  Always FAMILY, PATRIOT\\n\ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2\ud83c\uddfa\ud83c\uddf2', 'created': datetime.datetime(2011, 3, 14, 23, 39, 36, tzinfo=datetime.timezone.utc), 'followersCount': 5904, 'friendsCount': 7492, 'statusesCount': 28773, 'favouritesCount': 30651, 'listedCount': 12, 'mediaCount': 1055, 'location': 'Texas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1753172699222773760/m-vumVo5_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@chelsey0726 @NancyMace Biden showered with his daughter ! She feared him! Molester!!
Yet you said nothing. You are a fraud",chelsey0726,,topic_diversified,2026-02-17 12:12:19.135327
264,2024-08-20,tweet,democrat,en,0,0,0,0,Biden lied !,[],1825842133175050496,FALSE,FALSE,https://twitter.com/georgeferragut/status/1825842133175050603,"""{'id': 22557780, 'id_str': '22557780', 'url': 'https://twitter.com/GeorgeFerragut', 'username': 'GeorgeFerragut', 'rawDescription': '\u26f3\ufe0f', 'created': datetime.datetime(2009, 3, 3, 0, 17, 31, tzinfo=datetime.timezone.utc), 'followersCount': 1733, 'friendsCount': 5740, 'statusesCount': 41343, 'favouritesCount': 141340, 'listedCount': 1, 'mediaCount': 2778, 'location': 'FJB ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1805712256136519680/7ku1z8-g_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Biden lied !,,,topic_diversified,2026-02-17 12:12:19.135327
265,2024-08-21,quote,democrat,en,0,0,0,0,"""All of this Biden/Harris stuff is physically, psychologically and emotionally manufactured pretense from the minds of people who are genuinely odd characters.""",[],1826273290744439040,FALSE,TRUE,https://twitter.com/BrantMarlen/status/1826273290744438923,"""{'id': 1519814336486780928, 'id_str': '1519814336486780928', 'url': 'https://twitter.com/Marlen Brant', 'username': 'Marlen Brant', 'rawDescription': 'Curious human. UAP Transparency. Against Commies. No  DMs.', 'created': datetime.datetime(2022, 4, 28, 23, 3, 8, tzinfo=datetime.timezone.utc), 'followersCount': 1864, 'friendsCount': 4822, 'statusesCount': 67734, 'favouritesCount': 71404, 'listedCount': 0, 'mediaCount': 1113, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1597643694798262272/NQLx4WjN_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","""All of this Biden/Harris stuff is physically, psychologically and emotionally manufactured pretense from the minds of people who are genuinely odd characters.""",,,topic_diversified,2026-02-17 12:12:19.135327
266,2024-08-14,reply,democrat,en,0,0,0,0,@jakejakeny It's Joe Biden what is wrong with you?,[],1823807167532818688,FALSE,FALSE,https://twitter.com/WeHaveSnacks/status/1823807167532818781,"""{'id': 2798873898, 'id_str': '2798873898', 'url': 'https://twitter.com/Nick Wester, P.I.', 'username': 'Nick Wester, P.I.', 'rawDescription': 'I did the best that I could. He/Him.', 'created': datetime.datetime(2014, 9, 9, 0, 45, 48, tzinfo=datetime.timezone.utc), 'followersCount': 212, 'friendsCount': 234, 'statusesCount': 37622, 'favouritesCount': 24852, 'listedCount': 13, 'mediaCount': 2033, 'location': 'San Jose, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/509141641324527616/YnIwB47c_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@jakejakeny It's Joe Biden what is wrong with you?,jakejakeny,,topic_diversified,2026-02-17 12:12:19.135327
267,2024-08-16,quote,democrat,en,1,0,0,0,The award meant something aside from Obama and Biden's presidential terms.  I'm not mad at this.,[],1824596584467673088,FALSE,TRUE,https://twitter.com/BrandonSup8/status/1824596584467673403,"""{'id': 1598802539167850499, 'id_str': '1598802539167850499', 'url': 'https://twitter.com/B - Sup', 'username': 'B - Sup', 'rawDescription': 'Huge Masshole.  Common Sense Sufferer.  Meat and Eggs are Medicine. \\n\\nYour body puts out what you put into it.', 'created': datetime.datetime(2022, 12, 2, 22, 13, 39, tzinfo=datetime.timezone.utc), 'followersCount': 973, 'friendsCount': 372, 'statusesCount': 18894, 'favouritesCount': 22845, 'listedCount': 5, 'mediaCount': 1342, 'location': 'City of Champions', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1797249168097873921/s2oy1Lbv_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",The award meant something aside from Obama and Biden's presidential terms.  I'm not mad at this.,,,topic_diversified,2026-02-17 12:12:19.135327
268,2024-08-19,reply,democrat,en,0,0,0,0,@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,"""[{'indices': [190, 202], 'text': 'NeverKamala'}, {'indices': [203, 217], 'text': 'DNCConvention'}]""",1825345016497119488,FALSE,FALSE,https://twitter.com/SammyFan19/status/1825345016497119578,"""{'id': 1745201022497406976, 'id_str': '1745201022497406976', 'url': 'https://twitter.com/NonTeflon Don', 'username': 'NonTeflon Don', 'rawDescription': '', 'created': datetime.datetime(2024, 1, 10, 21, 49, 39, tzinfo=datetime.timezone.utc), 'followersCount': 66, 'friendsCount': 28, 'statusesCount': 1866, 'favouritesCount': 2085, 'listedCount': 0, 'mediaCount': 100, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1809688447986331650/WHGiZwil_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,DemocracyHere,,topic_diversified,2026-02-17 12:12:19.135327
269,2024-08-08,quote,democrat,en,0,0,0,0,"Border CZAR is changing her statement now..Now she's for closing the border, fracking, and Ukraine. Wack job lying ..She is changing all of her views. The media is trying to remove all her past views when she was with Biden!",[],1821582686961750528,FALSE,TRUE,https://twitter.com/poodle_linda/status/1821582686961750191,"""{'id': 3730158073, 'id_str': '3730158073', 'url': 'https://twitter.com/LINDA', 'username': 'LINDA', 'rawDescription': 'CA girl. Loves God, All animals and Trump', 'created': datetime.datetime(2015, 9, 29, 22, 2, 17, tzinfo=datetime.timezone.utc), 'followersCount': 1987, 'friendsCount': 3031, 'statusesCount': 81083, 'favouritesCount': 114799, 'listedCount': 7, 'mediaCount': 5284, 'location': ' CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1153781096884002817/8xTsds3j_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Border CZAR is changing her statement now..Now she's for closing the border, fracking, and Ukraine. Wack job lying ..She is changing all of her views. The media is trying to remove all her past views when she was with Biden!",,,topic_diversified,2026-02-17 12:12:19.135327
270,2024-08-12,reply,democrat,en,0,0,0,0,@dom_lucre @PressSec needs to change her makeup. She blinks her eyes rapidly when she lies and it is painfully more obvious when she does.   And of course - did ANY reporter follow up with the “crackdown” of Biden/Harris against service workers? #2024Election @realDonaldTrump @KamalaHarris,"""[{'indices': [246, 259], 'text': '2024Election'}]""",1823101142139851008,FALSE,FALSE,https://twitter.com/JaxTruther/status/1823101142139850904,"""{'id': 1057000082669744130, 'id_str': '1057000082669744130', 'url': 'https://twitter.com/JaxTruther', 'username': 'JaxTruther', 'rawDescription': 'Calling it like I see it.  #MAGA #Trump2024', 'created': datetime.datetime(2018, 10, 29, 20, 3, 52, tzinfo=datetime.timezone.utc), 'followersCount': 971, 'friendsCount': 1934, 'statusesCount': 4444, 'favouritesCount': 7382, 'listedCount': 0, 'mediaCount': 107, 'location': 'Jacksonville FL.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1057002287145668611/MHj57bs4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@dom_lucre @PressSec needs to change her makeup. She blinks her eyes rapidly when she lies and it is painfully more obvious when she does.   And of course - did ANY reporter follow up with the “crackdown” of Biden/Harris against service workers? #2024Election @realDonaldTrump @KamalaHarris,dom_lucre,,topic_diversified,2026-02-17 12:12:19.135327
271,2024-08-13,reply,democrat,en,0,0,0,0,"@KyleSloter @derekjayl The man that can’t even beat Joe Biden in an election, no wonder they were furious 😂",[],1823463628562960896,FALSE,FALSE,https://twitter.com/PurplePurgatory/status/1823463628562960707,"""{'id': 1712965580074954752, 'id_str': '1712965580074954752', 'url': 'https://twitter.com/Jeffrey Justinson', 'username': 'Jeffrey Justinson', 'rawDescription': 'The artist formally known as Stoop Kid III of Vikings Twitter. Still Third of my name. Still Lord of the Stoop and still sole heir to the Iron Throne.', 'created': datetime.datetime(2023, 10, 13, 22, 56, 49, tzinfo=datetime.timezone.utc), 'followersCount': 131, 'friendsCount': 27, 'statusesCount': 3172, 'favouritesCount': 5759, 'listedCount': 0, 'mediaCount': 416, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1805710125388201984/PzHF4ujg_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@KyleSloter @derekjayl The man that can’t even beat Joe Biden in an election, no wonder they were furious 😂",KyleSloter,,topic_diversified,2026-02-17 12:12:19.135327
272,2024-08-09,reply,democrat,en,0,0,1,0,@cold_casey @RATM818 @BGrueskin Brb I’m gonna go watch Joe Biden’s college football highlights,[],1821713272644493568,FALSE,FALSE,https://twitter.com/ChrisGThree4/status/1821713272644493500,"""{'id': 1644481083398864898, 'id_str': '1644481083398864898', 'url': 'https://twitter.com/Chris G', 'username': 'Chris G', 'rawDescription': 'Into sports, politics, travel. Don\u2019t ever assume anything about me. Conformity is not democracy.', 'created': datetime.datetime(2023, 4, 7, 23, 24, 9, tzinfo=datetime.timezone.utc), 'followersCount': 500, 'friendsCount': 163, 'statusesCount': 29554, 'favouritesCount': 60906, 'listedCount': 53, 'mediaCount': 1088, 'location': 'The Coast', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1644481709323300864/3edXlv6b_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@cold_casey @RATM818 @BGrueskin Brb I’m gonna go watch Joe Biden’s college football highlights,cold_casey,,topic_diversified,2026-02-17 12:12:19.135327
273,2024-08-20,quote,democrat,en,0,0,0,0,"Wait...you mean biden the child toucher?
They both pedos, folks",[],1825876825001612032,FALSE,TRUE,https://twitter.com/minutebol/status/1825876825001611709,"""{'id': 175888182, 'id_str': '175888182', 'url': 'https://twitter.com/po jahlovw', 'username': 'po jahlovw', 'rawDescription': 'architect/ builder/ master-ing urban planning\\norganic farmer/ nutrition-healing\\n\\nKHALIFA/INTIFADIST\\n\""From the River to the Sea, Palestine will be free.\""', 'created': datetime.datetime(2010, 8, 7, 22, 53, 41, tzinfo=datetime.timezone.utc), 'followersCount': 3750, 'friendsCount': 4063, 'statusesCount': 139466, 'favouritesCount': 137357, 'listedCount': 38, 'mediaCount': 1312, 'location': 'in between here and there', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1638062184227049473/5dty-7Ke_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Wait...you mean biden the child toucher?
They both pedos, folks",,,topic_diversified,2026-02-17 12:12:19.135327
274,2024-08-19,tweet,democrat,en,0,0,0,0,"Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",[],1825575973435187200,FALSE,FALSE,https://twitter.com/jkgrand24/status/1825575973435187301,"""{'id': 1656300903471693825, 'id_str': '1656300903471693825', 'url': 'https://twitter.com/One-Eyed Pug', 'username': 'One-Eyed Pug', 'rawDescription': 'Old School Marine Vet', 'created': datetime.datetime(2023, 5, 10, 14, 11, 39, tzinfo=datetime.timezone.utc), 'followersCount': 165, 'friendsCount': 83, 'statusesCount': 3307, 'favouritesCount': 3287, 'listedCount': 0, 'mediaCount': 33, 'location': 'Flyover Country', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1754888841364717568/rhP1R65J_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Biden's criminal activity needs to be out there in the headlines. He has committed treason by selling access to his position. Ever wonder why he is so adamant about sending billions and billions to Zelensky? 
Check out the Congressional report:
https://t.co/ODx7xZiJo7",,,topic_diversified,2026-02-17 12:12:19.135327
275,2024-08-19,reply,democrat,en,0,0,0,0,"@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",[],1825592788307816704,FALSE,FALSE,https://twitter.com/XvirtueSignaler/status/1825592788307816655,"""{'id': 288961642, 'id_str': '288961642', 'url': 'https://twitter.com/Reality Check', 'username': 'Reality Check', 'rawDescription': 'Voted for Biden in 2020 and donated to BLM before I left the mainstream cult \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2011, 4, 27, 19, 22, 54, tzinfo=datetime.timezone.utc), 'followersCount': 7345, 'friendsCount': 2085, 'statusesCount': 15470, 'favouritesCount': 11452, 'listedCount': 28, 'mediaCount': 773, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1750223919775408129/jKwWPBxK_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@hodgetwins @KanekoaTheGreat Agreed. CA, CO, HI, NV, OR, UT, VT, WA, DC send mail-in ballots to ALL voters and those states also allow ballot harvesting with minimal restrictions. Shockingly, they all voted for Biden in 2020.",hodgetwins,,topic_diversified,2026-02-17 12:12:19.135327
276,2024-08-13,reply,democrat,en,0,0,0,0,@joelpollak So silly to pretend Biden is not demented,[],1823457873654862080,FALSE,FALSE,https://twitter.com/SaraAron5/status/1823457873654862083,"""{'id': 1351255203648049152, 'id_str': '1351255203648049152', 'url': 'https://twitter.com/Sara Aron', 'username': 'Sara Aron', 'rawDescription': '', 'created': datetime.datetime(2021, 1, 18, 19, 48, 56, tzinfo=datetime.timezone.utc), 'followersCount': 224, 'friendsCount': 2782, 'statusesCount': 21372, 'favouritesCount': 96066, 'listedCount': 1, 'mediaCount': 4, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1849157667073224704/aeZwI4fb_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@joelpollak So silly to pretend Biden is not demented,joelpollak,,topic_diversified,2026-02-17 12:12:19.135327
277,2024-08-18,reply,democrat,en,3,0,1,0,"@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",[],1825318675513286912,FALSE,FALSE,https://twitter.com/canyonslm/status/1825318675513286827,"""{'id': 3278978311, 'id_str': '3278978311', 'url': 'https://twitter.com/Honkers', 'username': 'Honkers', 'rawDescription': '#NeverAgain. Keep Wildlands Wild. No lists. \ud83c\udf0d\ud83c\udf0a Animal lover, birder. If you are anti-vax, get the hell off my feed. Harris/Walz 2024 #rightmatters \u2764\ufe0fUkraine', 'created': datetime.datetime(2015, 7, 13, 22, 29, 2, tzinfo=datetime.timezone.utc), 'followersCount': 5040, 'friendsCount': 5037, 'statusesCount': 35124, 'favouritesCount': 98278, 'listedCount': 7, 'mediaCount': 808, 'location': 'Reality', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/972196404008337408/i7cJc8eL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@ThePatriot420 @MarindaVannoy1 @POTUS When drug costs drop precipitously, it doesn't cost people/insurers more. It costs them LESS. Biden intends to continue to work to see those costs plummet and so does Harris. And if you ever end up with cancer and have huge bills, you will understand the need for this.",ThePatriot420,,topic_diversified,2026-02-17 12:12:19.135327
278,2024-08-14,reply,democrat,en,0,0,0,0,"@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",[],1823830773499364096,FALSE,FALSE,https://twitter.com/keleigh1959/status/1823830773499363780,"""{'id': 1432442850176798723, 'id_str': '1432442850176798723', 'url': 'https://twitter.com/Kelly', 'username': 'Kelly', 'rawDescription': 'Christian. RN Mom Mimi Patriot NO DMs. NO DMs. NO DMs. #FloridaFreedomFighter. I identify as a conspiracy theorist. My pronouns are Told/You/So. ULTRA MAGA', 'created': datetime.datetime(2021, 8, 30, 20, 39, 53, tzinfo=datetime.timezone.utc), 'followersCount': 2359, 'friendsCount': 2300, 'statusesCount': 76178, 'favouritesCount': 103863, 'listedCount': 6, 'mediaCount': 11029, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1654933278321721346/j6PBphjL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@NotGavin51 @MichaelCrush73 @PpollingNumbers Based on what data? He's never ignored FL..he's been to my hometown, Ocala..FL is HIS home..2020 he beat Biden 51.2%-47.9%. New poll shows Trump 50-Harris 47 today. 4 points then -3 now..don't get too excited yet..Spin..",NotGavin51,,topic_diversified,2026-02-17 12:12:19.135327
279,2024-08-12,tweet,democrat,en,0,0,0,0,"President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF","""[{'indices': [169, 185], 'text': 'BidenHarris2024'}, {'indices': [186, 207], 'text': 'PennsylvaniaCampaign'}, {'indices': [208, 221], 'text': 'Election2024'}]""",1822883214538452992,FALSE,FALSE,https://twitter.com/OpenPrivilege/status/1822883214538453033,"""{'id': 1729118901542465536, 'id_str': '1729118901542465536', 'url': 'https://twitter.com/Open Privilege', 'username': 'Open Privilege', 'rawDescription': 'Open Privilege brings you the latest breaking news on business, finance, entrepreneur, tech, lifestyle and more...', 'created': datetime.datetime(2023, 11, 27, 12, 44, 16, tzinfo=datetime.timezone.utc), 'followersCount': 24, 'friendsCount': 7, 'statusesCount': 5849, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 4, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1788165909892538368/dLKoWSy4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","President Joe Biden's decision to campaign for Vice President Kamala Harris in Pennsylvania underscores the importance of this battleground state in the 2024 election.

#BidenHarris2024 #PennsylvaniaCampaign #Election2024

https://t.co/FGNi2viPsF",,,topic_diversified,2026-02-17 12:12:19.135327
280,2024-08-19,quote,democrat,en,0,0,0,0,"Democrats demand body guards, weapons,walls, and police for themselves but not for you",[],1825352227885552128,FALSE,TRUE,https://twitter.com/WarriorsForAll/status/1825352227885551958,"""{'id': 1586802839128522753, 'id_str': '1586802839128522753', 'url': 'https://twitter.com/The Conservative M. D. \ud83d\udde8\ufe0f\ud83c\uddfa\ud83c\uddf8', 'username': 'The Conservative M. D. \ud83d\udde8\ufe0f\ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Look around you? Has the country done better under Biden?  Now imagine 4 more years. Trump was POTUS and never started a war, never jailed an opponent. FACT', 'created': datetime.datetime(2022, 10, 30, 19, 31, 13, tzinfo=datetime.timezone.utc), 'followersCount': 4190, 'friendsCount': 986, 'statusesCount': 92453, 'favouritesCount': 127923, 'listedCount': 9, 'mediaCount': 1429, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603621416129134596/TRuEldf1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Democrats demand body guards, weapons,walls, and police for themselves but not for you",,,topic_diversified,2026-02-17 12:12:19.135327
