row_id,post_type,text,keyword_category,hashtags,like_count,date
1106,reply,@vrokanik @markpinc @elonmusk Because biden is not for israel,democrat,[],0,2024-08-13
1107,reply,@gypsy2maine @Tashur001 @stats_feed @elonmusk Biden is not a leader. He is an old fart.,democrat,[],0,2024-08-19
1108,reply,@ProudElephantUS Omg what is wrong with these people??  they all desperately need mental evaluations!!  they are all getting paid through Ukraine and Biden money laundering schemes obviously 😂,democrat,[],0,2024-08-21
1109,reply,"@stillgray Sure she does.
It's the same ""plan"" Biden is using. And it isn't their policies. That's why they can't speak to it. They don't know if until they are told.",democrat,[],0,2024-08-08
1110,reply,"@joqween The difference is extraordinary. donald trump is doom and gloom. Kamala Harris is freedom and joy. It’s so refreshing to see hope, to feel hope, to grasp hope. I hope every American realizes these are not just talking points, these are truths about the future.",democrat,[],1,2024-08-20
1111,tweet,National Poll: Donald Trump Leads Kamala Harris https://t.co/A4bSZZs68m via @BreitbartNews Its all downhill from here for the CCP tool Harris.  The sugar high is over with. Wait until Antifa burns down parts of Chicago.,democrat,[],0,2024-08-14
1112,reply,@ScottAdamsSays Biden doesn't have dementia.,democrat,[],0,2024-08-09
1113,reply,@MatildaElaine4 @Michell33650674 Such a stupid comment how about Biden crime family taking millions from Ukraine,democrat,[],1,2024-08-12
1114,reply,"@MattNowak1 @AnitaM86 @franklinleonard I’m complaining about prices skyrocketing under Biden/Harris due to inflation and you people ignoring it. 

“It’s the economy, stupid”

The economy isn’t as strong as they want you to think it is.",democrat,[],0,2024-08-15
1115,tweet,The Biden Administration versus the Harris Administration. https://t.co/BZEOIHrkT6,democrat,[],2,2024-08-08
1116,reply,@PlanetPonzi @atensnut There is so much disgusting hate coming out of Biden’s mouth!,democrat,[],0,2024-08-20
1117,tweet,"Supreme Court Blocks Biden’s Title IX Rules That Allowed Men In Women’s Sports https://t.co/sB8dp1Mq8k
Great news!",democrat,[],0,2024-08-19
1118,reply,"@KimDotcom Border Biden Crisis
BBC",democrat,[],0,2024-08-20
1119,reply,@RepSwalwell If you would have held the Biden family to the same standard maybe we’d actually believe you and take you serious. Turning a blind eye for your own party has consequences.,democrat,[],0,2024-08-17
1120,reply,"You know nothing about the KKK  since your mother was Indian &amp; father Jamaican! The KKK were democrats from the south, when the south was mostly democratic ! Biden’s mentor was the late Grand Wizard Sen. Byrd , D-WV ! Why blacks continue to be democrats is mind-boggling!! 🙄🙄🙄",democrat,[],0,2024-08-13
1121,reply,@jefftheessene @MarcyGretsky Biden is under investigation for r*pe? Source?,democrat,[],0,2024-08-11
1122,reply,"@Dom_Magic @CollinRugg @KamalaHarris I’ve attended 3 in person. I’ve seen lots more. If you consider Trump dumb I would hate to see what you think of Kumswalla Harris when he is done wiping the floor with her. 

She’s a coward. Trump will show up to the other 2 debates and she won’t show. That’s called a coward.",democrat,[],0,2024-08-08
1123,reply,@elonmusk From bush to joe biden All of them deserve death sentence. Then there would be justice.,democrat,[],0,2024-08-10
1124,reply,"@RockyMountViews No, just like he didn’t show up for Joe Biden’s Inauguration either.",democrat,[],4,2024-08-13
1125,reply,@JamesFl He wanted to debate Biden because he could come out of it marginally clearer- but Harris is streets ahead in clarity - he’s going to be personal and dirty!,democrat,[],1,2024-08-09
1126,reply,"@jmontforttx Sooo, what you're saying is Biden undid his executive orders that caused the mass migration in the first place?",democrat,[],1,2024-08-17
1127,reply,"@FellerZach @alt_ccc Biden signed both of those bills, so i’m not sure what that has to do with what Kamala will supposedly accomplish. Let’s keep sending more money to a country that didn’t want to join NATO, but wants all of the benefits with nothing in return. what does Ukraine do for America?",democrat,[],0,2024-08-09
1128,reply,@xsavemycountryx @Franktheshank88 @SuzanaD3 Sure you’re concerned about Biden. Speaking of overthrowing the democracy what you and your orange messiah did on January 6 will be in our history books as a shameful example of an attempt to overthrow our democracy!,democrat,[],2,2024-08-19
1129,reply,@stevegrubershow I know who's not! Biden or Harris,democrat,[],0,2024-08-20
1130,tweet,Nancy Pelosi suggests adding Joe Biden to Mount Rushmore https://t.co/YRoWqew6tc,democrat,[],0,2024-08-05
1131,reply,"@Judolph @evgeni @iamnot_elon 😵 You couldn't figure out what I was saying? I SAID., ""Since you hate Trump you're  choice will be the DEMOKKKRATS &amp; Joe Biden's protege' marxist ""Kamala Harris.""  They're ALL pedo's &amp; pedo protecters,  SHE KNEW. but Hunters laptop  &amp; the video of his dad Pedo Pete, says it all",democrat,[],0,2024-08-13
1132,reply,@RedPencilScript I also loved Biden's daughter's speech - I didn't know she was a social worker.,democrat,[],1,2024-08-20
1133,quote,"Biden’s speech is not relevant. The focus should be on the failure of leadership, especially @VP, to condemn violent protests and hateful rhetoric targeting Jews.",democrat,[],0,2024-08-20
1134,reply,@neoavatara You're assuming Biden knows he has hands. 🤷‍♂️,democrat,[],0,2024-08-05
1135,quote,Where is our Democracy that Democrats scream about. Hitler was in control of all MSM via Joseph Goebbels! Now Democrats control most MSM. Angry Biden told the MSM to write/discuss good things about him. Democrats Democracy is different from USA's Democracy!,democrat,[],0,2024-08-10
1136,reply,@trumprealparody Joe Biden hates America! He is a traitor.,democrat,[],0,2024-08-10
1137,quote,Joe Biden when asked “Do you think Iran will stand down”. 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️,democrat,[],0,2024-08-05
1138,quote,"I've never felt like this, I get emotional every time I see her. Thank you for this gift, Joe Biden. #HopeandJoy #KamalaHarris2024",democrat,"""[{'indices': [101, 112], 'text': 'HopeandJoy'}, {'indices': [113, 130], 'text': 'KamalaHarris2024'}]""",0,2024-08-16
1139,reply,@QPsyOps Why do you keep saying this.  The house GOP can do nothing to stop Biden without the Senate and the Democrat controlled Senate will not move against Biden.  Look up Impeachment procedures if you do not believe me.,democrat,[],0,2024-08-19
1140,reply,"@carljacksonshow Astroturf

Biden '20 campaign was dead in the water before Clyburn saved him and the DNC in SC. Kammie '20 campaign had already sunk before IA. Having never earned anything, she knows not how to work.

Fool me once, shame on you. Fool me twice. shame on me.",democrat,[],1,2024-08-13
1141,reply,"@BPierreDelecto @PrincessBravato If dems were gonna do what you are threating they will, why didn't they do it under Clinton? 8 years! Under Obama?  8 Years! Biden? 4 years! Crazy BS scare tactics!!!",democrat,[],2,2024-08-18
1142,reply,"@Peco582 @DineshDSouza I agree that Nancy Pelosi forcing Biden out of office is dirty and underhanded. But honestly, now we're supporting two people who claim to be president. Both of which are unqualified and incompetent. So this just shows you the loyalty of the Democrat party. There is none",democrat,[],0,2024-08-10
1143,reply,@Scaramucci It’s hilarious how you all denied Joe”s issues and stated he was smart as a tack until the Kamala Coup.   Yet you immediately then throw how Trump is like Biden actually is.   You live in an upside down unreality.,democrat,[],0,2024-08-11
1144,reply,@RealJakeBroe @JDVance You only say that because the Biden/harris admiration is sending billions to Ukraine. Deal with it,democrat,[],0,2024-08-16
1145,reply,"@BarbraStreisand Bullsh*t!  Biden/Harris has taken away a woman’s right to be her God given gender!  They can’t have their own sports, their own bathroom or their name listed as mother on birth certificates in some blue states. They have erased women!",democrat,[],2,2024-08-05
1146,reply,"@krassenstein Why didn’t you post this exact thing  about Biden for almost 4 years?
“Wow, this is scary”?
Have that Same energy👌🏼",democrat,[],0,2024-08-19
1147,quote,"Biden’s 😳
Economic 😳
Adviser 😳
The Biden/Harris administration is a complete shit show. 
😡😡😡",democrat,[],0,2024-08-05
1148,tweet,Only one possible scenario to validate Kamala Harris' supposed surge to the lead 🤣 and that's if literally a million 18-25 year olds in swing states who weren't going to vote for Joe Biden have decided to vote for her.   Only that would offset Trump's gains with minorities.,democrat,[],0,2024-08-20
1149,quote,"There's some good policies in there continue some of the good things Biden did 

And if her dog or pet will bite the cia",democrat,[],0,2024-08-15
1150,quote,It’s the Biden Harris Taliban parade,democrat,[],0,2024-08-14
1151,reply,"@jared_leeper @TVietor08 Like Biden was winning the election by 7,6% according to polls and won by 0,3%? Lol. Kamala aint winning, she's barely even with him even with all the push polls and media running cover for her. Cope. Real people know her administration was SHIT.",democrat,[],0,2024-08-11
1152,reply,@POTUS Who wrote this tweet? Surely wasn’t Biden,democrat,[],1,2024-08-19
1153,reply,"@Strandjunker Vice President Harris went from joke to superstar in 3 1/2 weeks.
No new policies from the failed Biden administration. No interviews. Just the same stump speech stuff.
It’s all brainwashing and marketing propaganda.
She needs to earn her respect",democrat,[],0,2024-08-13
1154,tweet,Joe Biden made America great again. https://t.co/Ox5zdl7BSB,democrat,[],37,2024-08-12
1155,reply,"@SVS_BobbySoul @EndTribalism That whole World War III again?
Oh wait, Biden STARTED FOUR NEW wars.",democrat,[],1,2024-08-21
1156,reply,@johnpavlovitz lol you think Biden and Harris aren’t doing exactly that right now? Hahahahaha,democrat,[],0,2024-08-21
1157,reply,@POTUS Biden doesn’t even know where he is,democrat,[],0,2024-08-11
1158,reply,@bennyjohnson 8000 seats. We've seen bigger from Harris,democrat,[],1,2024-08-18
1159,reply,"@grandmagrit I was very upset. I thought they were going to shove Biden and Harris out and start with a whole new ticket. As soon as President Biden endorsed Kamala the enthusiasm was (and still is) overwhelming, my anger washed away. I'm feeling more hopeful than ever!",democrat,[],1,2024-08-13
1160,reply,@acnewsitics Biden hugging his daughter https://t.co/iIbdW1q0Wl,democrat,[],0,2024-08-20
1161,reply,"@POTUS Biden does not write, nor even know about, these posts.",democrat,[],0,2024-08-15
1162,reply,"@disclosetv ""Raised"" or as normal people call it... funds transferred from Biden's campaign",democrat,[],14,2024-08-20
1163,tweet,Trump Support GROWS TO STRONGEST EVER As He DOMINATES Kamala Harris On E... https://t.co/HmTa7AROIw via @YouTube @VP @KamalaHarris IS A FKN MORON JEEZE,democrat,[],0,2024-08-05
1164,quote,"No disrespect. but that's dumb to believe Trump. Cause he says he will send more weapons to Israel. And AIPAC bribed him too. He is corrupt just like Joe Biden.👇
https://t.co/egj5KkwUir

https://t.co/KjaBKagNqK",democrat,[],0,2024-08-11
1165,tweet,"7:01aET @ffweekend — @LawrenceBJones3 reports Joe Biden is not alive 

BRIAN: They were talking about doing this REMOTE for a while
LAWRENCE: I think the Democrats are just excited that they have someone that is living and breeeathing
AINSLEY: Oh yeah, oh yeah 

📺 https://t.co/i94O7Ql0FF",democrat,[],6,2024-08-18
1166,reply,@thejackhopkins Democrats always accuse others of doing what they do. Biden ( or whoever is running things) has done every one of those things,democrat,[],0,2024-08-14
1167,tweet,"Where’s Gene Sperling, Biden’s top economic advisor? https://t.co/2ARIHCYQDZ",democrat,[],0,2024-08-05
1168,tweet,"It's wild to see Biden still pushing for things like term limits and Supreme Court ethics reform even after dropping out of the race! I get it, these are big issues he cares about, but with an election year heating up, Congress is probably going to be stuck on funding the",democrat,[],0,2024-08-16
1169,reply,@meganmecrazyXX If Kamala Harris wins if she'll just give your tax dollars to illegal aliens and terrorists. She will do nothing just like Biden did and on top of that she will lie to the American people as she has been doing ever since she's been a kid. She's a disgrace she should be in prison,democrat,[],0,2024-08-13
1170,quote,"And Biden kept him on. Kamala needs to clean house of all those that covered for Trump, including Wray.",democrat,[],1,2024-08-18
1171,reply,"@villaverla Dude, seriously? That's the best slogan yous all can come up with? Make America HAPPY Again?  Unless of course it's because we're in a depression and you're admitting that Biden-omics doesn't work...",democrat,[],0,2024-08-11
1172,tweet,"Biden and Kamala… 

Failed Democrats… 

Demo-freaking-crats… “Vote blue while they fuck you.” https://t.co/VbwXf1E9eV",democrat,[],0,2024-08-14
1173,tweet,"Love her vibe - she is not cowering to the politically correct mess. 

Michaelah Montgomery Accuses Kamala Harris Of Harming Black Community, D... https://t.co/zXeU59uUdD via @YouTube",democrat,[],0,2024-08-05
1174,tweet,"Ridiculous quotes from the left lunacy:
Pelosi who helped kick Biden to the curb, now says ""Top of his game. Such a consequential president of the United States. A Mount Rushmore kind of president of the United States.""   
Ben Stiller - “You know, I'm Jewish and Irish. I wish I",democrat,[],0,2024-08-13
1175,reply,@TaraBull808 King of looking like Joe Biden isn't he.,democrat,[],2,2024-08-11
1176,reply,"@Ashy_slashee “Kamala Harris is the New President”
That scares the Fuck out of me! 
#Trump2024",democrat,"""[{'indices': [84, 94], 'text': 'Trump2024'}]""",0,2024-08-17
1177,reply,@wendyp4545 Only a fool doesn’t notice the damaging higher prices we pay for everything under Biden/Harris!,democrat,[],0,2024-08-14
1178,reply,"@DoctorHenryCT Poor Henry is just now discovering that the NT times tells the truth when it benefits them the most!  HENRY your liberal party leaders will “ do in” Biden by a thousand cuts, it’s time to get out!",democrat,[],0,2024-08-14
1179,reply,"@PhilMurphy @DemConvention @KamalaHarris @Tim_Walz @NJDSC Where are the children @PhilMurphy The day after the DNC endorsed amnesty for human traffickers, the DHS Inspector General confirms that Biden-Harris handed over ~320k unaccompanied alien children back to the traffickers. https://t.co/rES3f8Jy5O",democrat,[],1,2024-08-21
1180,reply,@simonateba They ousted Biden!,democrat,[],0,2024-08-11
1181,reply,@iFightForKids Why does this look like Hunter Biden though 👀 😂,democrat,[],9,2024-08-12
1182,reply,@TheOmniLiberal Weren’t you all about biden? Why did you jump ship?,democrat,[],0,2024-08-11
1183,reply,"@TuckerPoodleMA 😂😂 Yes, it is, I think he's responsible for the new Joe Biden who looks a lot taller all of a sudden, and bikes perfectly.",democrat,[],0,2024-08-12
1184,reply,"@BretWeinstein People hunger to feel good about politics again. Biden made that very difficult. They overlook the hidden tyrants and ecstatically embrace their cloak, because anything else will force them to admit how gullible they’ve been every time they’ve believed one of legacy media’s lies.",democrat,[],6,2024-08-11
1185,reply,"@donwinslow @CNN covers Biden/Harris and Trump disproportionately, often ignoring the Trump lies and disgraceful behaviour. 
I’ve lost all faith in CNN’s political reporting.",democrat,[],0,2024-08-15
1186,tweet,Kamala Harris taking over Joe Biden as a Presidential candidate was the most undemocratic event in the US history.,democrat,[],0,2024-08-10
1187,quote,"@KamalaHarris The governor of Virginia Glenn Younkin just switched through executive order to only paper ballots for Virginia and Donald Trump will most likely win Virginia now by 10- 20 %
If The Democrats can’t cheat they can’t win🤓
https://t.co/JXkUEVpEz4",democrat,[],3,2024-08-10
1188,reply,@simonateba That is hilarious it will never happen!! She and Biden decided to “ crack down” on people who received tips! It is in legislation right now!!,democrat,[],0,2024-08-11
1189,tweet,"Democrats PISSED! Joe Biden RETURNS To 2024 Race, Will CHALLENGE Kamala at DNC Convention!? https://t.co/85uomNOnTg",democrat,[],3,2024-08-16
1190,tweet,"Please listen the world is in chaos from Israel to India to Great Britain London Pakistan China the people are starting to rise up

And it's coming to America especially if Kamala Harris wins the elections wish she will if they don't f*** it up https://t.co/C92f54YwFg",democrat,[],0,2024-08-05
1191,tweet,"'Powerful Democrats' pushed President Biden out in 'coup': NYT columnist https://t.co/SsnC1jy1Ei Blaming Biden as a scapegoat. I get it. But Kamala was there and she didn't even get the border right. Smiles are merely superficial
diversions from the stark reality.",democrat,[],0,2024-08-19
1192,reply,"@LogicSixtyten @SoupDesigns1 @Trash_PandaXo Yeah, I bet you could, &amp; it still wouldn't change the fact that everything you could go on for hours about, has all been debunked. Remember russia collusion? Or the fake biden laptop that turned out to be real. You sniff your own farts and swear to god it's fresh air, lol.",democrat,[],0,2024-08-13
1193,reply,@ChrisFromGA68 Biden is still president,democrat,[],0,2024-08-08
1194,reply,"@stclairashley @Jason @GOP @KamalaHarris OEF, OIF, GWOT veteran who actually deployed to these regions.

Its a big issue for us and our families.",democrat,[],4,2024-08-13
1195,reply,"@marklevinshow Biden did it and “won,” why not?!",democrat,[],0,2024-08-15
1196,reply,@davidhogg111 Tim is the picture of masculinity and Biden was the picture of being 'mentally sharp'  until 3 weeks ago when he apparently just stopped existing.  Ridiculous.,democrat,[],0,2024-08-15
1197,reply,@JJ_McCullough @tonyblairlib I mainly like Trump because he's going to be good for my state. Biden and Kamala are openly hostile towards my state and not cooperative with our state government on issues especially the border. This is the chief reason I am voting for Trump. I would've voted for Desantis too,democrat,[],0,2024-08-10
1198,reply,@VP @POTUS I Love Biden,democrat,[],0,2024-08-05
1199,tweet,"Former US President Donald Trump and incumbent Vice President Kamala Harris have agreed to a 90-minute debate on Sept. 10 on ABC, the network said. https://t.co/hPtzpGG78F",democrat,[],14,2024-08-09
1200,reply,"@SupplyGuy66 They are grasping at straws now.
The Democrats are a Burning Train Wreck.",democrat,[],1,2024-08-10
1201,reply,"@DramaAlert Well, she did praise Biden, so there's that.",democrat,[],96,2024-08-15
1202,tweet,"WATCH: Joe Biden mispronounces Kamala's name — according to the Fake News this is HIGHLY racist.

YIKES!
https://t.co/gXb8LzieuM",democrat,[],65,2024-08-15
1203,quote,Nancy is wearing Biden's scalp as a pocket square and you're talking about Biden outsmarting Nancy,democrat,[],185,2024-08-08
1204,reply,"@bennyjohnson Prayers for our heroes overseas.  

This is on Joe Biden.",democrat,[],435,2024-08-05
1205,tweet,President Joe Biden is zeroing in on the policy goals closest to his heart now that he’s no longer seeking a second term and is visiting New Orleans to promote his administration’s “moonshot” initiative aiming at dramatically reducing cancer deaths. https://t.co/DzAsZjbpRS,democrat,[],140,2024-08-13
1206,tweet,"𝐂𝐮𝐫𝐭𝐚𝐢𝐧 𝐂𝐚𝐥𝐥
———————————————-
Confused, angry, shouting Joe Biden gets a garbage spot in the DNC Speakers lineup…

“The Joe Biden show is officially in reruns. Biden even got bumped out of prime time. 
His speech started at 11:28 p.m.” https://t.co/ybZbjMCf8K",democrat,[],79,2024-08-20
1207,reply,@MarioNawfal Free food and concert. It’s how you get Biden’s economy to come and support,democrat,[],62,2024-08-08
1208,reply,"@harrylitman It was late, but I saw the entire Biden speech. I was never a Biden fan. I saw him as an often inconsistent career politician. In the last thirty days, my impression has changed. There can be no greater sacrifice a man can give to country than self. Joe has given just that gift.",democrat,[],104,2024-08-20
1209,reply,"@ChrisDJackson Someone needs to have a Come to Jesus conversation with Nancy. Not only is her treatment of Biden contemptible, doing this less than 3 months out from the election is insane. She needs to stop talking about the President - full stop.",democrat,[],63,2024-08-11
1210,quote,"It’s incredible to see families reunited &amp; lives restored because of the work of the Biden-Harris administration and international partners.

I’m so thrilled we brought home several wrongfully detained Americans.",democrat,[],100,2024-08-16
1211,reply,"@Acyn This Donald Trump guy is unwell.
Kamala Harris’ laugh is indeed one of the many things that make her so endearing and likable.
Normal, balanced folks laugh. https://t.co/WzcvkotgHy",democrat,[],55,2024-08-14
1212,reply,"@sltrib Leonard Burningham is wrong. We had no new wars, stability, and respect on the world stage with Trump.

With Biden and Harris in office, dictators invade countries. No one is scared of them.",democrat,[],64,2024-08-04
1213,quote,I have no doubt that if someone Biden was able to make the pop-up Covid welfare state permanent his ass would be complaining about it,democrat,[],95,2024-08-09
1214,tweet,The Woker invaded Instagram too😭 now it's all woke.... Billions must Joe biden... https://t.co/QVat9eyMzF,democrat,[],213,2024-08-20
1215,reply,"@KamalaHarris Kamala Harris is moving full speed ahead, with her campaign, as Donald Trump continues to golf. Who will work harder for the people if elected??? Hmmmm.
Harris-Walz 2024.",democrat,[],66,2024-08-08
1216,tweet,joe really biden his time with the whole student loan forgiveness thing huh :/,democrat,[],64,2024-08-11
1217,reply,"@JRubinBlogger Jen, you literally gaslighted America about Biden until he crapped the bed on live TV.",democrat,[],162,2024-08-11
1218,reply,@angelalevin1 He performed better in the position than Biden has for the last three years.,democrat,[],141,2024-08-21
1219,tweet,'Mountains of thank yous:' What Democrats think about Biden leaving the race https://t.co/FKPyD8f0n1,democrat,[],121,2024-08-20
1220,tweet,"""Can you simply picture Donald Trump working at a McDonald's trying to make a McFlurry or something?""

— Tim Walz, comparing Kamala Harris' work ethic to Trump https://t.co/O6DhhCbSbA",democrat,[],180,2024-08-13
1221,tweet,"Let me try this again.  Obama was down 6% in the polls in October to Romney but won by 3%.  The recent pundit who said Biden had no path to electoral victory, and who now says the Harris path is narrow, is ignoring what history keeps telling us about polling.",democrat,[],73,2024-08-21
1222,tweet,Harris rallies are sad. https://t.co/VW5FKmIkeY,democrat,[],147,2024-08-16
1223,tweet,Joe Biden Admits He Was FORCED OUT of 2024 Race By Top Democrats https://t.co/hAELoZFEr6,democrat,[],122,2024-08-11
1224,quote,"Media won’t make it explicit but the dems are imploding. Biden gave an interview blaming Pelosi for his decision to step aside, saying she argued he was going to lose and tank Congress. Kamala was supposed to shore it up, but hasn’t been as strong as hoped. (P)recrimination/CYA.",democrat,[],73,2024-08-11
1225,reply,"@briebriejoy The ""whole her hands are tied, she can't do anything because she's V.P is a cop out."" 

She can meet with the uncommitted protestors
She can demand Biden cut aid to Israel 
She can call for a permanent ceasefire without catering to Israel 
She can stop accepting AIPAC donations",democrat,[],94,2024-08-10
1226,tweet,"Don’t call it a comeback become we never fuckin’ left. 

Emerson Pennsylvania presidential poll:

🟥 Donald Trump - 49%
🟦 Kamala Harris - 48%

With leans 
🟥 Donald Trump - 51%
🟦 Kamala Harris - 49%

8/13-14 | 1,000 LV",democrat,[],90,2024-08-16
1227,quote,"Ann and I are praying for all our military members, especially those injured in this rocket attack. 

The United States must regain our strength abroad, which we've sadly lost under the Biden-Harris admin, and respond in whatever manner it takes to stop them from ever thinking",democrat,[],186,2024-08-05
1228,reply,"Not even a phony lip-service deviation from Biden’s racist, colonial, condescending liberal-interventionism. And why should we expect a change? Kamala has always been a hardcore Zionist and a belligerent hawk.",democrat,[],111,2024-08-20
1229,quote,"A bill that expands the child tax credit passed the house *357-70,* overwhelming bipartisan support. 

It’s being held up by Rs in the senate (Vance included lmao) bc they’re afraid of giving Ds an election year “win”

Even if Kamala was puppeteering Biden,  be real for 30s 😭 https://t.co/ZVKaFbIyPu",democrat,[],98,2024-08-11
1230,tweet,Bry’s hypothesis is that we are in big trouble if safe guards against election interference are not in place this go around. She says a whole lot of nothing but her policies are even more dire than Biden’s policies. 🤦‍♂️ 😠 🙏🏻 https://t.co/hRFCX1whk6,democrat,[],149,2024-08-19
1231,reply,@johnrich They're saying there is an odor and hazmat has been called out. Biden probably shit his pants again.,democrat,[],105,2024-08-09
1232,tweet,"People vote with their STOMACH, and food is now at an all time high because of Kamabla/Biden INCOMPETENCE. With them in charge, IT WILL ONLY GET WORSE! https://t.co/Hdtb9yZugv",democrat,[],75,2024-08-05
1233,tweet,President Biden will announce $23 million grant for Tulane cancer research in New Orleans https://t.co/5ba0iVXtpo,democrat,[],359,2024-08-13
1234,tweet,"""Not ONE MORE American life should be lost to migrant crime ... On day one, my administration will terminate EVERY open border policy of the Biden/Kamala administration.""     

President Donald J. Trump

Kamala Harris has their Blood 🩸 on her hands.

 https://t.co/DbUfDCYjKd",democrat,[],171,2024-08-12
1235,reply,@KamalaHarris You are such a fraud you were not elected. You were selected 🤡 honeymoon is over https://t.co/cl8fA5eufZ,democrat,[],79,2024-08-21
1236,reply,@PatrickRuffini Nonsense...Biden one of the best.,democrat,[],52,2024-08-11
1237,reply,"@GhostPutty @ContraPoints I don't care what religion anyone is; I think most of the politicians support Israel for reasons other than their faith.

also it's tough to argue that evangelicals are in full control when Biden is catholic",democrat,[],82,2024-08-11
1238,tweet,"“By a 2-to-1 margin, voters in a CNBC poll this month trusted former president Donald Trump rather than Vice President Kamala Harris to deliver prosperity…”

Erie, Penn., a political bellwether county whose residents continue to struggle https://t.co/spVFmih6Om",democrat,[],157,2024-08-18
1239,tweet,"Kamala Harris and Donald Trump have each sought to portray the other as extreme and unfit for office. Our reporter fact-checked the two candidates’ criticisms of each other’s policies, promises and records. https://t.co/4yo32HckR9 https://t.co/fUk1cGfDS5",democrat,[],124,2024-08-17
1240,reply,"@ASMRisweird ""Without Biden, campaigning has no punchline"" https://t.co/2101OjLhBh",democrat,[],294,2024-08-09
1241,tweet,"So hacked emails are bad, unless they’re Hillary’s.   

Rallies should be covered, unless they’re Kamala’s.   

Misspeaking is NBD, unless Joe Biden does it.   

Insults are funny, unless they’re done by a Democrat.   

Do I have the rules right?",democrat,[],265,2024-08-11
1242,reply,"@MI_James57 I'm a Biden Democrat. I am moderate, but solid on support for the pillars of our country: Constitution, middle class, families, NATO, respect for differences, opportunities.",democrat,[],76,2024-08-09
1243,reply,"@KamalaHarris Yes America she’s saying it out loud. She is proud that their actions have caused a horrible economy, that you and your families are struggling to survive in. A vote for her is a vote for the same Joe Biden policies that have helped hurt this country.",democrat,[],58,2024-08-16
1244,tweet,It’s not just Black women mobilizing in support of Vice President Kamala Harris—Black men are also with her.  https://t.co/sVZOaF534D,democrat,[],169,2024-08-04
1245,tweet,"Harris campaign spokesman Quentin Fulks confirms Biden's failed policies are Kamala's failed policies.

NBC: Is there one policy where you can point to where Kamala Harris would govern differently than President Biden.

Fulks: She’s been a partner to President Biden as they have https://t.co/U2dlJU7BzT",democrat,[],139,2024-08-20
1246,quote,"We all remember Biden looking like a hostage during his dropout [Coup] announcement - with that big, noticeable bruise on his chin. https://t.co/ErAhhN3abf",democrat,[],166,2024-08-12
1247,tweet,"In light of the Fox News scoop that Biden/Harris border policies caused accidental releases of watch-listed terror suspects, re-issuing my piece about this that ran months ago: Chronic counterterrorism lapses demand immediate action 
 https://t.co/KLCik7R14s",democrat,[],132,2024-08-05
1248,reply,"@CynicalPublius Joe Biden was credibly accused of sexual assault by a liberal Democrat,  former staffer.  The press refused to cover it.  Donald Trump was not credibly accused of sexual assault by a vocal opponent who could not specify the time or date of the supposed attack.   The press not",democrat,[],102,2024-08-12
1249,quote,“[Harris and Biden are not ] the cause of the genocide” “they’re trying to help” https://t.co/RS15SDIisQ,democrat,[],389,2024-08-11
1250,tweet,"“How the Biden-Harris Economy Left Most Americans Behind”

A government spending boom fueled inflation that has crushed real average incomes. https://t.co/b2O3NQeoBG",democrat,[],94,2024-08-16
1251,reply,"@mehdirhasan Hamas just rejected the ceasefire proposal and added new conditions, along with revisiting and amending Biden's plan from May.

You posted nonstop saying Israel was the roadblock to the deal, yet you say absolutely nothing when it's Hamas.",democrat,[],142,2024-08-16
1252,tweet,"I haven't seen reports of President Biden and VP Harris going into Gaza and beheading anyone, you haven't seen that either. Neither has declared anyone non-human, but you pro Hamas have done it daily. I see you.👀 https://t.co/Dl0sYu7cNx",democrat,[],221,2024-08-11
1253,reply,"Biden won precisely because he did better than Clinton among those non-college whites AND better than Harris is currently doing.

Think Northeastern and Northwestern Pennsylvania, and Saginaw County, MI, Sauk County, WI, etc.",democrat,[],261,2024-08-15
1254,reply,"@wendyp4545 Iran is the scourge and OWNS blinken Obama 
no one is running the WH 
the Democratic Party is corrupted to the core",democrat,[],78,2024-08-05
1255,quote,I called this back in June: Biden’s people wanted to have unfettered access to the presidency. It’s also why the influencers (especially those in this pic) kept attacking anyone who called for him to step aside… https://t.co/GQLTWbtKCc,democrat,[],88,2024-08-19
1256,tweet,Three suspected ISIS TERRORISTS were admitted by Kamala Harris using Joe Biden’s speedy mobile app for illegal aliens. https://t.co/o2cJjwfHf6,democrat,[],160,2024-08-05
1257,reply,@Timcast She won’t do anything she is saying she will do. As VP she supported and did the opposite. The Biden admin loved big pharma. She left the border open. She supported the bill to add more IRS agents to go after people making tips to tax them. It’s all a lie,democrat,[],116,2024-08-13
1258,tweet,"I don't have the bandwidth to worry about a new thing.

Let's get Harris-Walz and everyone else💙 over the line and then I will maybe care a little bit.

What happened to President Biden sucked and we won't forget but he wants us to make sure MVP wins. https://t.co/NUF9XkiEaH",democrat,[],52,2024-08-08
1259,tweet,"Donald Trump vs. Kamala Harris debate on 𝕏? 

Who else wants this?",democrat,[],111,2024-08-13
1260,tweet,"Joe Biden will go down in history as the most failed, unsuccessful and unpopular president in American history

Your Thoughts? https://t.co/SqpXT1mSQy",democrat,[],62,2024-08-20
1261,tweet,"The US and UK's refusal to negotiate with Russia could lead to Ukraine breaking up into three parts. In the next three months, Russia can advance as far as it can, take as much as it can, and make sure that Ukraine never rises again, either under Biden or Harris or Trump.
Then https://t.co/pwnOIBWGvo",democrat,[],177,2024-08-12
