row_id,political_leaning,text,hashtags,post_type,like_count,date
287,democrat,"This will be the first presidential election in 48 years without a Bush, Biden, or Clinton. 

#HarrisWalz2024 #PresidentialDebate2024 #KamalaHarris","""[{'indices': [94, 109], 'text': 'HarrisWalz2024'}, {'indices': [110, 133], 'text': 'PresidentialDebate2024'}, {'indices': [134, 147], 'text': 'KamalaHarris'}]""",tweet,0,2024-08-09
288,democrat,@EdKrassen ASHLy Biden wrote that not just anybody his daughter wrote it in her Diary. Let not forget Mr Wonderful has refused to recognize a granddaughter.  Mr Wonderful my ass.,[],reply,0,2024-08-21
289,democrat,"@Maltaplication @RonFilipkowski lol, Dems, the party of love and acceptance!!
I don’t love trump, but if you think Kamala is going to run the country as president, you are a fool.   
It will still be the same powers at be, that are currently pulling the Biden strings, and running the country.  Dems=genocide",[],reply,1,2024-08-11
290,democrat,@mmpadellan Now pick on the democrats that are doing the exact same thing.,[],reply,0,2024-08-05
291,democrat,@KamalaHarris You and Biden are failing right now can anyone see it?,[],reply,0,2024-08-08
292,democrat,@fenieforeign @Snakerhea @Jay282114864665 @philia23 @KidChronic4 @simonsvoid @DETBadger @FearedBuck He did good on the israel peace deal tbf. Biden lifted the sanctions to resume the iran nuclear deal. Iran having nukes would be much worse than them funding terrorists.,[],reply,0,2024-08-08
293,democrat,@libsoftiktok She forgot to say only Biden can weaponize the DOJ against his political opponents.,[],reply,0,2024-08-14
294,democrat,"@ivankatrumpo @usanews0 ""A"" 
And now they're trying to do the same damn thing with Harris she should not be able to run for president she got no votes, none. Biden is not dead, nor he is he incapacitated.",[],reply,0,2024-08-08
295,democrat,@harryjsisson I thought you were all up Biden’s ass about winning. We are hearing that Tim likes might have pedo tendencies. Stay tuned…,[],reply,0,2024-08-08
296,democrat,"@YourAnonCentral @DonGonyea Biden said “stop the count” and these precincts did, and then the trucks pulled up w all Biden votes.",[],reply,0,2024-08-11
297,democrat,"@SocratesSword @catturd2 ACTUALLY, Primary voters choose their preferred candidate anonymously by casting secret ballots. The state where the primary is held takes the results of the vote into account to award delegates to the winners. Joe Biden was the winner thus HE got the delegates.",[],reply,0,2024-08-21
298,democrat,"@TheAtlantic @EBHarrington Sure, I guess the possibility that the economic policies of Biden/Harris are garbage is outside of the imagination of a sociologist😂😂 I guess this would be the most obvious answer! 

#Kamala","""[{'indices': [210, 217], 'text': 'Kamala'}]""",reply,0,2024-08-21
299,democrat,"@JuryTrumpTrial @NEWSMAX Haha, NBC news isn't a news outlet. You can post all the Liberal MSM bullshit you want. It doesn't change the fact that Obama made a terrible deal that IRAN never intended to honor. And then Biden loosened sanctions and gave them money, the money they've used to fund Hamas and",[],reply,0,2024-08-20
300,democrat,"@BassoonYsu @sandyhanes1 @PDXReech @Esqueer_ @riotwomennn You sure about that? Many strategists, planners, supporters are boomers. I was thrilled when Biden Greatest Gen Biden opted to drop out but I am tired of this divisive, ageist anti-boomer crap. Obama is a boomer, Walz may even qualify and even Kamala just misses the mark.",[],reply,0,2024-08-21
301,democrat,@Philzter1 @OccupyCrypto88 @krassenstein @JDVance You’re embarrassing yourself. Everything you listed up there makes absolutely no difference at all. Policy is what makes a difference and the policies of the Biden/Harris administration have almost destroyed our country in a few short years.,[],reply,1,2024-08-11
302,democrat,"If Harris was polling the same as Biden was then there would be reason to second guess his decision to drop out. 

Biden’s JA and favorability have not improved at all.  Harris is saving Biden’s legacy. https://t.co/yyCeCSAbev",[],tweet,11,2024-08-19
303,democrat,"Interesting rating changes in Florida from @CNalysis. Most significant for the Florida Delegationn so far is shifting @RepDarrenSoto and @RepMoskowitz to safe D. But they have their eye on if Harris can outperform Biden in SoFla, which has a couple Clintos seats with R Reps.",[],quote,7,2024-08-19
304,democrat,"During the “campaign?” how about during the whole term of Biden?. Drunk, drugged, medicated or ALL 3",[],quote,1,2024-08-19
305,democrat,@TheRichFromCali He threatened to leave if he lost to Joe Biden before but never left!,[],reply,0,2024-08-13
306,democrat,@harryjsisson There you go with Democracy again. We don’t want injected Harris. But I guess that’s all you have over there. No one wanted to go against her since Biden endorsed her and she got access to Biden’s box of goodies. 🤷,[],reply,1,2024-08-11
307,democrat,"@AKmicic2 @MrReali22817402 @FoxNews Yep, Harris/ Walz if you like: (since Biden/Harris took office):
Gas: +49.1%
Electricity: +31.6%
Fuel oil: +46.4%
Airfare: +32%
Hotels: +52.3%
Groceries: +21.3%
Eating out: +22.7%
Baby food: +30.5%
K-12 food: +65.1%
Rent: +21.5%
Used cars: +21.3%
Public transportation: +22.3%",[],reply,0,2024-08-21
308,democrat,"America, this is a direct result of socialists policies.  The #FarLeft democrats grow government and strip freedoms.  #KamalaHarris is NOT capable.  Research her beliefs 👀

We need a true leader #Trump2024 and #JDVance","""[{'indices': [62, 70], 'text': 'FarLeft'}, {'indices': [118, 131], 'text': 'KamalaHarris'}, {'indices': [195, 205], 'text': 'Trump2024'}, {'indices': [210, 218], 'text': 'JDVance'}]""",quote,1,2024-08-17
309,democrat,@dmsorapuru @jaf7 @RadioFreeTom You don't seem to understand the difference between someone making a decision under difficult circumstances and someone being forced to do something.  Biden had a terrible debate.  Party leaders asked him to end his campaign and he did.,[],reply,6,2024-08-18
310,democrat,"@tribelaw I’m sorry are you talking about Joe Biden ?
Your fawning over the decrepit , corrupt and senile Joe Biden really discredits absolutely anything you actually write .. The average reader would be better informed by taking whatever you write and assuming the direct opposite is",[],reply,1,2024-08-12
311,democrat,Trump Drops News About ‘Comrade Kamala’ Debate On Fox As Biden Ends His Speech [VIDEOS] https://t.co/YEN4HmdZLN via @redvoicenews,[],tweet,0,2024-08-20
312,democrat,"@ChadCar86803637 @Bob353695513355 @EmeritusDarth @LadyGravemaster Welcome to inflation, created by the Biden/Harris adminstration, that is what you get. Things were good under Trump, talk about traitor perhaps you should look at the ties the Democrats have, hell the GOP are no saints either, it is a two party problem!",[],reply,0,2024-08-20
313,democrat,@laralogan No Presidential Seal for Joe Biden at the #DNCConvention Should we be concerned is it proof he is not the President? A faux pas on massive scale. https://t.co/44JNj3cVGf,"""[{'indices': [53, 67], 'text': 'DNCConvention'}]""",reply,1,2024-08-20
314,democrat,"@jrfree2023 You're obviously a class act. Biden and Kamala have let drugs, terrorists, and child traffickers through the border. Trump will close it. Arizona has dealt with enough!",[],reply,8,2024-08-07
315,democrat,"so jealous, opposite of being followed by walz, harris, biden and obama",[],quote,0,2024-08-08
316,democrat,"@catturd2 The only way you could possibly believe that Harris is winning is if you believed Biden legitimately won in 2020!Trump beat Biden easily in 2020 and he’s much more popular now,as many more stooges have woken up.And Kommiela is despised and far less popular than Biden was in 2020!",[],reply,0,2024-08-14
317,democrat,"The Biden admin halting a humanitarian migrant parole program they just unveiled because they haven’t figured out how to do data entry for a new system, after accusations of fraud by an anti-immigration activist group, looks like a panicked political move ahead of the election.",[],quote,2,2024-08-11
318,democrat,"@democrat2theend Obama and Pelosi played that card in 2008. They know Biden. He stepped aside then for country, he stepped aside now for country. I hope the history books accurately record his successes as well as his sacrifices. 

Some members of his party have convenient amnesia.",[],reply,1,2024-08-21
319,democrat,Fuck Joe Biden and his dirty DEI VP Kamala Harris,[],quote,0,2024-08-17
320,democrat,"@DesireeAmerica4 The President that permitted Cheney, Military Industrial Complex &amp; Wall Street Financial to perpetrate the 911 World Trade Hoax. 
Bush, Clinton, Bush, Obama &amp; Biden are Globalist Puppets",[],reply,0,2024-08-10
321,democrat,@imillhiser @jbf1755 And I never even got to the part where the imaginary Joe Biden tried to overthrow the government. How would the media react to that?,[],reply,0,2024-08-21
322,democrat,Who the heck is running the country the next 2 1/2 months.  Kamala campaigning and Biden on vacation.,[],tweet,0,2024-08-20
323,democrat,@XCoachKaGeX @JuddLegum He s worse than Biden.,[],reply,4,2024-08-17
324,democrat,"Watching Biden speak at the DNC... tired, but I'm not hitting the hay until he makes his his re-election announcement.",[],tweet,0,2024-08-20
325,democrat,Oh look. The pod bros who didn't want Biden or Harris in the first place. 🙄,[],quote,0,2024-08-20
326,democrat,"DAY 21: Kamala hasn't done a single interview nor press conference since she forced Biden off the ticket.

Just the same teleprompter speech. Over and over and over again. https://t.co/tv24U7MX2y",[],tweet,0,2024-08-11
327,democrat,"Kamala at Milwaukee Rally - 2024 DNC 

#Marketalleys #News #KamalaHarris #Harris #us #usa #Democrats #KamalaHarris2024 #trump #crypto #btc #biden #DNC #DNC2024 #BIDEN #Obama https://t.co/quzEQgYh56","""[{'indices': [39, 52], 'text': 'Marketalleys'}, {'indices': [53, 58], 'text': 'News'}, {'indices': [59, 72], 'text': 'KamalaHarris'}, {'indices': [73, 80], 'text': 'Harris'}, {'indices': [81, 84], 'text': 'us'}, {'indices': [85, 89], 'text': 'usa'}, {'indices': [90, 100], 'text': 'Democrats'}, {'indices': [101, 118], 'text': 'KamalaHarris2024'}, {'indices': [119, 125], 'text': 'trump'}, {'indices': [126, 133], 'text': 'crypto'}, {'indices': [134, 138], 'text': 'btc'}, {'indices': [139, 145], 'text': 'biden'}, {'indices': [146, 150], 'text': 'DNC'}, {'indices': [151, 159], 'text': 'DNC2024'}, {'indices': [160, 166], 'text': 'BIDEN'}, {'indices': [167, 173], 'text': 'Obama'}]""",tweet,4,2024-08-21
328,democrat,@MarioNawfal That's how it got there you and Biden,[],reply,0,2024-08-08
329,democrat,"Teleprompter Harris

Biden says his legacy was curing the economy",[],quote,0,2024-08-08
330,democrat,@Paulhawkington @RadioFreeTom @rmcough @maureendowd Lmao it wasn’t a coup. Biden stepped down.,[],reply,0,2024-08-19
331,democrat,@VP How our VETS are left for dead under Biden/Obama Democrats Administrations .... https://t.co/K89UVb9nuz,[],reply,0,2024-08-12
332,democrat,"@womenoptionswin It was part of the budget Biden and Harris sent in MARCH 
https://t.co/Hx0lDHMso1",[],reply,1,2024-08-21
333,democrat,@dolorous_ed @Sadie_NC You spelled Joe Biden wrong.,[],reply,1,2024-08-11
334,democrat,"@Logically_JC We didn't deserve HRC, either. She was willing. She should be the one giving a farewell speech tonight. But what is done is done.... But I still wish there were a taco truck on every corner! 
That said, Joe Biden is the best President of my lifetime. I will miss him.",[],reply,0,2024-08-19
335,democrat,@leecrawfordux @ProjectLincoln Why the using the big stairs now?   Is Biden still with us ?   😆,[],reply,0,2024-08-07
336,democrat,@BCole100 @LanceOlsen18 @strong_side_24 @nypost Yet Biden eulogized Robert Byrd.. both Democrats.,[],reply,1,2024-08-15
337,democrat,Biden showed the true tyrant he is last night. But nobody really gives a shit about him!,[],tweet,0,2024-08-20
338,democrat,"Every single problem that Kamala mentioned today was caused by her and Joe Biden. 

You don’t get to fuck everything up through bad policy bad then claim you have the answers to fix it with even WORSE POLICY. 

We are done as a country if she is elected.",[],quote,0,2024-08-16
339,democrat,"@jsolomonReports That headline is total insanity !!

If economy is the issue, Harris/Biden (Dems in general) should be being laughed-off the scene.",[],reply,0,2024-08-10
340,democrat,@acnewsitics I loved how Biden threw Kamala under the bus and linked her with all his failures !,[],reply,0,2024-08-20
341,democrat,"@8USC12 @Larue7718 @SteveRattner @Morning_Joe Yes on point one. On point two, a majority of those entering the US “illegally”!during Biden admin are asylum seekers who presented themselves at a point of entry, and are not in fact here illegally",[],reply,0,2024-08-15
342,democrat,"@Tim_Walz Great! And 2 wars are raging, (Ukraine and Mideast) approaching nuclear threshhold. And not a word from you and the Dems. Forget about the Biden coup, we need a revamping of the entire gov't which needs to go into receivership. Jill Stein 2024!",[],reply,1,2024-08-12
343,democrat,"@Phil_Lewis_ It seems Harris and company are scared shitless of Trump talking to the media. Kamala is unable to talk for herself, she has nothing to show for her time in office but failures. Now she believes hiding like Biden will get her elected. But I don't think the people will fall for",[],reply,1,2024-08-15
344,democrat,Kamala Harris hasn’t faced the media since taking over from Joe Biden https://t.co/Ow4u2moJmE via @YouTube,[],tweet,0,2024-08-16
345,democrat,"@realpopcornpop @DaveMcCormickPA @Bob_Casey Then you'll be happy to know that the Biden administration has managed global inflation better than any other industrialized nation, by far. The economy is firing on all cylinders and yet here you are, complaining.",[],reply,0,2024-08-18
346,democrat,@MakingtheDoh See it now before they defile it with a Biden! 😳,[],reply,0,2024-08-04
347,democrat,"@KyleKulinski Do you not know what gross profit margin is ? The  stores are making the same amount they always have . 
No one is price gouging 
Joe Biden and Kamala Harris signed the “inflation production act “ the US printed trillions and new money and sent inflation skyrocketing and she was",[],reply,1,2024-08-15
348,democrat,"At Bedminster, it becomes even more apparent that Trump's campaign strategy is the cross out Biden's name and insert Kamala's name, who was the VP &amp; had no authority to do any of the shit he is blaming her for!!!",[],tweet,7,2024-08-15
349,democrat,@Court_Reinland I like this idea. I ratioed Biden once. Does that count?,[],reply,5,2024-08-14
350,democrat,@S51781902 @PPPTCE @MAGA_Meme_Man @LTaylor59980 @Quin4Trump @TNash1962 @FroniterLyn @Amy95474055 @MarilynLavala @ISafeyet @heyyylori @BlueShu22 @Visitor22 @CalvinE43701301 @Brenlin01 @kinthenorthwest @Michael_G_RnD @ginam_minto @traveler002 @ICanPlainlySee @sherry2diamond @ninepopes @TRUMP_2_0 @TwinTowerCity @maga4joe @Una_Alta_Volta @DonaldRinaldi5 @Mike24632892 @PB_RHAR @joerg_go_navy @45mx_7 @Tweeklives @RealBPL @ZeTeamZ @Tee2019K @JimPidd @goldisez @courage04ever @WhalenMona @Zegdie @Karrasamelia5 @Lisahudsonchow7 @EL4USA @emma6USA @Bree1914 @rosejam181920 @Breezy8817 Kamala Harris cackles while America&amp; the world burns.,[],reply,3,2024-08-16
351,democrat,"@ZombiePanther2 Unfortunately, neither Biden nor Harris has the spine needed to do it.",[],reply,0,2024-08-12
352,democrat,"⁦@JoeBiden⁩ sent a letter to a 9-year-old boy who asked the president to help Israel in its war against Hamas.

Biden responded to the letter, ""I want you to know: I will not be silent. The United States stands with Israel."" https://t.co/HMyqHYVwkV",[],tweet,2,2024-08-14
353,democrat,@LangmanVince Democrats take their advice from a person who looks like an alien or an eel,[],reply,0,2024-08-16
354,democrat,@nicksortor I rather hear Biden mumble,[],reply,0,2024-08-10
355,democrat,@MTGrepp Must be Hunter Biden!!!!,[],reply,0,2024-08-10
356,democrat,@KLomenenE @harris_wins The same ones that swore Biden was fit ?????,[],reply,0,2024-08-09
357,democrat,"Is Walz a temporary VP choice?  Harris following Biden's 'Trojan horse' blueprint for victory, expert says: 'distracting people' https://t.co/tRb2AtxyGs #FoxNews","""[{'indices': [153, 161], 'text': 'FoxNews'}]""",tweet,0,2024-08-12
358,democrat,"'Former President Donald Trump doubled down on his personal attacks against Vice President Kamala Harris, saying in a Thursday press conference he thinks he is “entitled to personal attacks”...'

What do they call those white privilege counseling sessions?
https://t.co/rbgks1uiPx",[],tweet,0,2024-08-16
359,democrat,"KJP Ok so what has been the achievements of the Biden/Harris administration if you can't identify anything Harris has done? Destroying the economy, increased violence across America and opened the border wide to drug and human traffickers doesn't count or doesn't really help?",[],quote,0,2024-08-13
360,democrat,@_SmokeyGirl25 @NahBabyNah He lies just like Joe Biden.,[],reply,2,2024-08-10
361,democrat,Joe Biden doing ASMR now??,[],quote,0,2024-08-18
362,democrat,@ianbremmer Hard to imagine Biden presenting a false sense of hope and joy at this time.,[],reply,1,2024-08-21
363,democrat,@Pismo_B @lakemonstercl1 1 BILLION listeners  got the message loud and clear what a FRAUD Harris is so continue on w/your meltdown CNN bc no one cares what you fake news clowns 🤡 want to spew…,[],reply,0,2024-08-13
364,democrat,@NFL_Memes Joe Biden sucks,[],reply,0,2024-08-15
365,democrat,"@Newsweek Let me fix the headline. ""Trump's GREAT IDEA of No Tax on Tips supported by everyone, including Kamala and Biden!""",[],reply,0,2024-08-13
366,democrat,"@Rothmus Jack, if Biden's punk rock, then I'm the lead singer of the 'Silent Majority.' But hey, if he's rolling up in a Camaro, maybe he's just trying to catch up to the 'Fast and Furious' franchise. #RockOnGrandpa","""[{'indices': [201, 215], 'text': 'RockOnGrandpa'}]""",reply,0,2024-08-14
367,democrat,@aravosis Now all of a sudden campaign intensity is important? Biden spent the entire 2020 campaign in his basement. You didn’t call that weird,[],reply,0,2024-08-08
368,democrat,"DAMNING Zoom Thread Proves Biden's Team DELIBERATELY Worked to Mislead Americans on His Cognitive Decline
 https://t.co/zT3ggfRaxt",[],tweet,0,2024-08-09
369,democrat,"@Kindame3 @DoodlesTrks OMG.
They didn't even get a new sign.
They just covered up Biden.
(and probably didn't give it a second thought)

Very symbolic.",[],reply,6,2024-08-10
370,democrat,@reedgalen @realDonaldTrump Yes Walz is claiming he served in combat diffidently stolen valor. President Trump has never claimed he served. Joe Biden also used deferments to avoid Vietnam. So what's your fucking problem?,[],reply,0,2024-08-09
371,democrat,@Estamannen @TheOnlyEsta Well Trump had it down to a 50 year low Biden Harris administration has it at the highest number in recorded history,[],reply,0,2024-08-17
372,democrat,"@EdKrassen Yeah, the DNC loves Biden so much they put him on at 11:30 at night when everyone has gone to bed.",[],reply,0,2024-08-20
373,democrat,@hodgetwins And the Biden regime is doubling down on punishment.  20 years for one J6er that harmed nothing!  Ramping up charges against Jake Lang because Supreme Court ruled against 1513.,[],reply,0,2024-08-10
374,democrat,"@carolmswain Pretty sure we watched Joe Biden cry over the death of Ku Klux Klan member Robert Byrd’s death.. described him as a “mentor”.. the racists will always show you who they are, will people choose to pay attention is the real test.",[],reply,0,2024-08-13
375,democrat,@OmegaX123 @RoninJoey @NateBlanchett Where did you read he said that exactly? I have no messiah. If you voted for Biden his mentor was Robert Byrd. So was Hillary. Let me know when you get some time to look him up lol.,[],reply,1,2024-08-12
376,democrat,@DrydenNovelette @TimOBrien She saw the handwriting on the wall. Did we want to protect Joe Biden’s feelings so much that we were willing to hand the election to Trump??  Biden has been a great President. His job was done. Politics isn’t for the faint of heart,[],reply,10,2024-08-08
377,democrat,Illegals will become the slaves for the Democrats,[],quote,0,2024-08-18
378,democrat,@brixwe Because he was polling against an aging man. Maybe we shouldnt have pushed on Biden so hard. 🤨,[],reply,0,2024-08-12
379,democrat,@DefiantLs So her claims about Biden- economics were false???,[],reply,0,2024-08-08
380,democrat,@BallchinianMIB @WilsonJamIII @Oilfield_Rando Like Biden and Clinton?  What was Obama service record?,[],reply,0,2024-08-09
381,democrat,@brianschatz Not going back To Biden/Harris policies.,[],reply,0,2024-08-19
382,democrat,@GOPJesusUSA @harris_wins You wish! He not Biden!!!,[],reply,0,2024-08-08
383,democrat,"@PeterHamby Bro, that wasn’t Biden’s last big public moment. 

He’s going to have to get tough and speak out if MAGA disputes the election if Kamala wins",[],reply,0,2024-08-20
384,democrat,"Mesa, AZ Mayor John Giles, a Republican who endorsed Kamala Harris for president last week, spoke yesterday at the Harris-Walz rally in Glendale, AZ. This is what putting country over party looks like. Giles didn't leave the GOP. The GOP left him. https://t.co/bp6M2ahyks",[],tweet,0,2024-08-11
385,democrat,"@UROCKlive1 Dems lied to you about the border, Covid &amp; Hunter's laptop. Dems hid or lied about Biden's  mental health decline.   But yet you complain bc of an exaggeration about eggs from a man struggling to feed his family? All living expenses rose 30% under Biden, cut the man some slack",[],reply,0,2024-08-08
386,democrat,@JRobFromMN @GioBruno1600 Proof that smoking pot kills brain cells. Did Biden smoke with her or shower?,[],reply,1,2024-08-13
387,democrat,"@Giggerton @KellyScaletta @yashar Right….. so when Putin has felt emboldened to attack Crimea during Obama’s regime, and then a full-scale invasion during Biden’s regime that was just cause of what…? Coincidence that only while Dems are in power are dictators emboldened and let off of their leash?",[],reply,0,2024-08-13
388,democrat,@janninereid1 A Biden mini-me?,[],reply,0,2024-08-18
389,democrat,"@FoxNews Nope! Women are emotional beings, sometimes we sympathize with people who don’t deserve any sympathy and help people who don’t deserve the help. Now is not the time for a female president. Biden created a mess with foreign policy. Kamala would bankrupt us to hell trying to",[],reply,0,2024-08-09
390,democrat,@RepThomasMassie Biden administration is taking the world towards WWIII. And then Americans will be asked to fight foreign wars..,[],reply,0,2024-08-10
391,democrat,@iAnonPatriot Pelosi needs to step down she’s just as competent as Biden.,[],reply,0,2024-08-12
392,democrat,@tedcruz Well don’t expect Biden/Harris to do anything about it- they allow the whole world to walk all over us!,[],reply,0,2024-08-13
393,democrat,"@LeoKearse @screwlabour Yet the ECHR supposedly protects free speech. 14 years of Conservative and “liberal” democrat government, failed to repeal these authoritarian, illiberal
provisions",[],reply,0,2024-08-08
394,democrat,"The Kamala campaign internal polls must be really terrible. We will be able to see that at their convention if they have Biden give a speech early in the week and then slip away from Biden and his policies. I think they are deeply troubled, and it is glorious! https://t.co/PwiMegvXuH",[],tweet,0,2024-08-15
395,democrat,"@BillBottrell @naomirwolf She's Obama's choice, always was. They tried to make her the nominee in 2020 but nobody liked or wanted her in charge. When Biden got the nod, they forced him to take her on the ticket. Obamas' are in charge.",[],reply,6,2024-08-12
396,democrat,"Take this with a grain of salt because I haven’t watched any night of any convention since 2008, but a Clinton/Biden lineup is a pretty sure fire way of making sure I won’t be breaking that streak.",[],tweet,2,2024-08-20
397,democrat,"The cartels are flying drones with explosives at the Borders, America has been under invasion for 3+years by terrorists and now the State Department has lost Surface-to-Air Missiles Somewhere in America!
Meanwhile @SpeakerJohnson is on Vacation and Biden is at his Beach House!",[],quote,0,2024-08-10
398,democrat,"@MSignorile If that were Biden, it would be story #1 for weeks",[],reply,0,2024-08-09
399,democrat,"@SwamileeSports @DW6519 @langerboy007 @RKING90210 @AdamBow13 @JoeyMannarinoUS Let’s see, Sanders, Clinton, Biden, klobachar, Newsome, &amp; others have all debated or done town halls on Fox.  Trump haaaates Baier. But he’s still willing to debate. Hell even NoBalzWalz is going on Fox. Harris is the only panty wetter.",[],reply,0,2024-08-09
400,democrat,@atensnut We know who tried to assassinate president Trump it was a Obama Biden Harris Pelosi was after the debate they couldn't cover up Biden's dementia anymore and they knew Harris couldn't win against President Trump,[],reply,0,2024-08-15
401,neutral,@atensnut Who wants to bet that he’s wearing his wife’s panties under his suit?,[],reply,350,2024-08-13
402,neutral,Biden just called Trump a convicted felon. Disgusting.,[],tweet,5160,2024-08-20
403,neutral,@EdKrassen @Timcast So how does this guy know what policies he likes?,[],reply,253,2024-08-11
404,neutral,"Ron DeSantis (@GovRonDeSantis) gets called out for not banning the C19 bioweapon jabs and for not releasing the data on those killed in his state by the injections. 

""There's no longer plausible deniability for anyone to look the other way. Governor, you must act now."" — Dr. https://t.co/3MgAnE2fzr",[],tweet,107,2024-08-13
405,neutral,Ron DeSantis endorsees flop in Hillsborough County School Board races https://t.co/FftIkRn6II,[],tweet,996,2024-08-21
406,neutral,@SarahLarchmont Your forehead looks like an empty arena https://t.co/HbPgn8Clam,[],reply,176,2024-08-10
407,neutral,@PeteButtigieg Lying about your military service and rank is like lying about your gender when competing in sports. It’s what weak and pathetic men do.,[],reply,193,2024-08-08
408,neutral,"Yes, but you are a Democrat pretending to be a Journalist...

Conservatives should not trust News Channel 5...",[],quote,172,2024-08-13
409,neutral,"He's too old. Incompetent. He's a puppet of CPAC. It's obvious. They should replace him. 

https://t.co/KKzSabnTJJ",[],quote,129,2024-08-21
410,neutral,"The survey from the progressive youth voting group NextGen America, first shared with the Daily Beast, shows Harris has vastly improved on Biden’s performance among voters under 35, beating Donald Trump in a multi-way survey, 53 percent to 36 percent. 
https://t.co/o62y20g17K",[],tweet,107,2024-08-13
411,neutral,"@ZenOfDesign They're scared of Harris, but they're terrified of Walz.
He's their target MAGA audience - white, straight, married, male, pro-family, Christian, veteran, gun owner and hunter, etc.
He's the guy they took for granted to vote for TFG.
But he can talk sense to the MAGA minions.",[],reply,353,2024-08-18
412,neutral,"The upcoming election is very unique, both candidates have been tested and had their time to prove themselves to the American public. Democrats can't lie about President Trump because we had the best economy in decades, peace around the globe and America was respected. On the",[],tweet,112,2024-08-12
413,neutral,Another GOP endorsement for Harris!,[],quote,288,2024-08-19
414,neutral,"What the hell is a ""White guy taco”?",[],tweet,333,2024-08-17
415,neutral,Retweet if you want @TheJusticeDept to do something about this. 😡 https://t.co/1D2Sp2m8ee,[],tweet,444,2024-08-19
416,neutral,@Chicago1Ray I pray he gets every penny he’s suing her and Fox for! 🙏🏻🙏🏻🙏🏻,[],reply,452,2024-08-17
417,neutral,"Awesome graffiti at Democratic National Convention. Ukraine was mentioned 20 times in 2024 Dem Platform, 0 were at GOP. https://t.co/vdpBCmEwDT",[],tweet,718,2024-08-19
418,neutral,"Trump said it, the Presidency was stolen from Biden.  https://t.co/dtex0mq97s",[],tweet,280,2024-08-10
419,neutral,@RadarHits Markets will react just after US elections. Let’s see,[],reply,112,2024-08-08
420,neutral,"Tom Cotton is a fool. He wants Kamala to immediately provide him with her border policy. Who the hell is he? Her master? Besides, Biden was ready to sign the border bill that was ready months ago until the coward republicans reneged. So, go ask Trump where his border policy is.",[],tweet,3380,2024-08-11
421,neutral,"Knocked doors yesterday with our Common Sense Conservative candidate @BlairTurnerCan in Ottawa-South. 

Great conversations with folks who want change after 9 years of the NDP-Liberal government.

Let’s bring it home! https://t.co/Zw8qq40elB",[],tweet,167,2024-08-21
422,neutral,"The orchestrated exercise in political falsification that is the Democratic Party National Convention begins tomorrow, following the fascistic spectacle of the RNC last month. No effort will be spared at presenting the Democrats, a right-wing party of Wall Street and the",[],tweet,116,2024-08-19
423,neutral,"Fox to GOP @SenThomTillis: Harris continues to gain in the polls. She leads in a majority of the battleground states, including in North Carolina. Her message is resonating with middle class voters. 

I love this, Fox tells NC Senator Harris is winning! https://t.co/mVWIEjiNJC",[],tweet,500,2024-08-20
424,neutral,"@RpsAgainstTrump Remember when he made that ""fantastic deal"" with the Taliban to pull out all American troops by May 1st 2021?

He handed Biden a flaming bag of poop that, unfortunately, ended just as badly as if Trump had been in office, but make no mistake about it... Trump is the one who set",[],reply,297,2024-08-16
425,neutral,"Also @MalcolmNance, literally six weeks ago you ‘riding with Biden’ and attacking those of us insisting he step aside to give the Dems a better chance of defeating Trump. The results are in: we were right, you were wrong. Your way would have guaranteed a Trump victory in Nov!",[],reply,1298,2024-08-14
426,neutral,"Dear MAGA Patriots:

In the Information War that is a Presidential political campaign, the Walz #Cowardgate issue is a tactical nuke.  

Pushing hard on this issue is incredibly effective and has the Democrats genuinely scrambling in a way other issues have not.

Please keep up","""[{'indices': [96, 107], 'text': 'Cowardgate'}]""",tweet,1273,2024-08-08
427,neutral,Why is he radioactive in this picture what happened https://t.co/elMznx3beB,[],tweet,734,2024-08-17
428,neutral,"As we head into the DNC, a thing to recall: Republicans often refer to liberals as ""godless"", but Dems remain majority religious — and majority Christian.

But the *makeup* of Christians in the Democratic Party is decidedly different — racially and theologically — than the GOP. https://t.co/5N1ylG6A2G",[],quote,103,2024-08-18
429,neutral,@SagarPrabhas141 Guess Where is kuntodu 😎 https://t.co/D612wbHDUP,[],reply,167,2024-08-09
430,neutral,"Fact: All of the Wall Street indexes have surged under the Biden/Harris administration. 401(k)s are in great shape. Meanwhile, Donald Trump left the country in near economic ruins when he left office.",[],quote,673,2024-08-15
431,neutral,@wendyp4545 I stopped watching Fox but if I still had it and wanted to watch I agree 100%,[],reply,0,2024-08-10
432,neutral,@MendlovitzMark @NathanHochmanDA Obviously another liberal that will do NOTHING but try and get elected. #Trump2024,"""[{'indices': [105, 115], 'text': 'Trump2024'}]""",reply,1,2024-08-15
433,neutral,"@jonvoight MOTHERFUCKER, YOU WANTVA CIVIL WAR, STAND YOUR BITCH ASS UP...PFFFFTTT",[],reply,0,2024-08-08
434,neutral,"@LydiaCornell I'm glad you had a great time,Lydia!😀",[],reply,1,2024-08-09
435,neutral,"One thing The Hill got right:
What’s the difference between Trump, Biden actions on insulin prices?

https://t.co/hRVnvwTkXs",[],tweet,1,2024-08-18
436,neutral,@realDonaldTrump I’m definitely better off with @POTUS Biden https://t.co/MCeE0K3kMx,[],reply,1,2024-08-12
