llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
742,239,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@fshakir Why doesn’t Biden do those things then? 🤓,1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither terms that increase distrust/distance nor emotion/exaggeration exists in the tweet.,1,Neither partially presenting political facts nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:33:56,20260307_1224
743,240,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@realDonaldTrump Do you realize Donald Trump got just as many votes in this years Democratic Primary as Kamala Harris did.
Strange, isn't it.",1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither terms that increase distrust nor emotion/exaggeration exist in the tweet.,2,The tweet partially presents a political fact (comparing votes in the Democratic Primary) with a partisan stance (implying that the comparison is strange).,9,2026-03-07 13:33:59,20260307_1224
744,241,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@agamemnus_dev @KinglyMz @HAHAHAHAHHAMAD @OnMy3rdLife @KevinMcInerJR @airdropfien @0x7d54 @coinmamba The point is that Trump messed up, I don't know why you're so adamant on defending his actions towards COVID. Conversely, I'm sure you'd be quick to point out Biden or Kamala's screwups every time you get the chance.",2,"The tweet contains emotion or exaggeration ('so adamant', 'screwups')",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,1,The tweet does not contain name-calling or terms that reduce trust,1,The tweet does not contain emotion or exaggeration that reduces trust in people in general,1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination",2,"The tweet partially presents political facts or discusses a controversial issue with a partisan stance ('Trump messed up', 'Biden or Kamala's screwups')",10,2026-03-07 13:34:02,20260307_1224
745,242,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@its_The_Dr Because she supported Biden as most loyal people do and I don’t mean those in a cult,2,"Partisan name-calling (""cult"") and emotion/exaggeration (""most loyal people do"")",1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,2,"Emotion/exaggeration (""cult"")",1,Does not satisfy any factor,1,Neither A nor B exists,10,2026-03-07 13:34:04,20260307_1224
746,243,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@wildstarryskies @ELuchesi1 @What46HasDone Harris/Walz is a good ending for this, but in the end you're losing 4 years more of Biden and that's bad because he IS the bridge between Then and Now. You won't have this opportunity much.

At least, however, you know who the backstabbers are and you can deal with them.",2,"The tweet contains emotion or exaggeration, specifically 'bad' and 'backstabbers'.",1,The tweet does not show support for undemocratic practices or partisan name-calling.,1,The tweet does not show support for partisan violence or partisan name-calling.,1,The tweet does not show support for undemocratic candidates or partisan name-calling.,1,The tweet does not contain any name-calling or terms that reduce trust.,1,The tweet does not contain any name-calling or terms that reduce trust.,1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination.",2,"The tweet partially presents political facts or discusses a controversial issue with a partisan stance, specifically 'Biden' and 'Then and Now'.",10,2026-03-07 13:34:07,20260307_1224
747,244,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,"Biden's late-night swan song: Day 1 takeaways from the DNC
Salute president Biden, you gave your best and served the United States of America 🇺🇸. Well done 🫡",1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination nor emotion/exaggeration nor events that damage communities exist in the tweet.",1,Neither partially presenting political facts nor discussing controversial issues with a partisan stance nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:34:09,20260307_1224
748,245,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@DefiantLs You related to Joe Biden?,1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion or exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion or exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion or exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination nor emotion or exaggeration exist in the tweet.",1,Neither partially presenting political facts nor emotion or exaggeration exists in the tweet.,8,2026-03-07 13:34:12,20260307_1224
749,246,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,"@tedlieu Happiness and Joy ….

Meet Kamala’s daughter, she fundraises for Hamas.",3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses the name 'Kamala's daughter' in a derogatory manner and includes an emotionally charged statement.",1,"Does not satisfy any factor, as there is no explicit support for undemocratic practices.",1,"Does not satisfy any factor, as there is no explicit support for partisan violence.",1,"Does not satisfy any factor, as there is no explicit support for undemocratic candidates.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to opposition to bipartisanship.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to social distrust.",1,"Does not satisfy any factor, as there are no terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, and no emotion or exaggeration related to social distance.",2,"One of A (partially presents political facts or discusses controversial issue with partisan stance) exists, as the tweet presents a controversial issue (funding for Hamas) with a partisan stance (implying that Kamala's daughter is involved in something negative).",11,2026-03-07 13:34:15,20260307_1224
750,247,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@MikeCarlton01 Really? A celebration of the warmongers Biden, Obama and Clinton.",3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses derogatory language ('warmongers') and an emotional tone to express disapproval.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic practices.",1,"Does not satisfy any factor, as there is no indication of support for partisan violence.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic candidates.",1,"Neither A (name-calling or terms that reduce trust) nor B (emotion or exaggeration) exists, as the tweet does not express opposition to bipartisanship.",1,"Neither A (name-calling or terms that reduce trust) nor B (emotion or exaggeration) exists, as the tweet does not express social distrust.",1,"Does not satisfy any factor, as there is no indication of social distance.",2,"One of A (partially presents political facts or discusses controversial issue with partisan stance) exists, as the tweet presents a partisan stance on a political issue (criticizing Biden, Obama, and Clinton), but does not exhibit emotion or exaggeration.",11,2026-03-07 13:34:17,20260307_1224
751,248,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,"Going from Biden-Harris to Harris-Walz in a matter of two weeks could be the seismic shift needed to win a Democratic trifecta in November. Tester might actually be able to hold on in Montana and, along with Gallego in Arizona, put us at 50 Senate seats (plus VP to break ties) 🙏",1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust nor distance, nor emotion/exaggeration exist in the tweet.",1,Neither partially presenting political facts nor emotion/exaggeration exist in the tweet.,8,2026-03-07 13:34:20,20260307_1224
752,249,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,"The betting markets are usually spot on at any point in time. When Trump was a heavy favorite vs. Biden, I pointed it out. Now, the tables have turned. 

I personally think a wager on Harris, up to -110, is a good bet. Even money would be better!",1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither terms that increase distrust/distance nor emotion/exaggeration exists in the tweet.,1,Neither partially presenting political facts nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:34:22,20260307_1224
753,250,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@In2ThinAir Not a word from anyone. Ladies and gentlemen welcome to Biden America and if they steal it again we are done. 🥺,3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses the phrase 'Biden America' and includes an emotive reaction (🥺) to express frustration.",1,"Does not satisfy any factor, as there is no explicit support for undemocratic practices mentioned in the tweet.",1,"Does not satisfy any factor, as there is no explicit support for partisan violence mentioned in the tweet.",1,"Does not satisfy any factor, as there is no explicit support for undemocratic candidates mentioned in the tweet.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration is used to express opposition to bipartisanship.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration is used to express social distrust.",1,"Does not satisfy any factor, as there are no terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, and no emotion or exaggeration is used to express social distance.",2,"One of A (partially presents political facts or discusses controversial issue with partisan stance) exists, as the tweet implies that the election may be stolen, which is a partisan stance on a controversial issue.",11,2026-03-07 13:34:25,20260307_1224
754,251,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@TonyMontana5309 @bearsfanxx @gotrice2024 @harryjsisson Biden is pro-choice.  1973 was a long damn time ago.,1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination nor emotion or exaggeration exist in the tweet.",2,"The tweet partially presents a political fact (Biden is pro-choice) without a partisan stance, but it does contain emotion/exaggeration ('a long damn time ago').",9,2026-03-07 13:34:28,20260307_1224
755,252,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@DJParticle @Papapishu If Biden was working on a ceasefire, working against a ceasefire or had forgotten to work on a ceasefire, how would you know the difference; from your perch outside the White House?",1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither terms that increase distrust nor emotion/exaggeration exist in the tweet.,2,"The tweet partially presents a political fact (Biden's actions on a ceasefire) with a neutral stance, but does not contain emotion/exaggeration.",9,2026-03-07 13:34:30,20260307_1224
756,253,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@ewlamy @vdogg11 @walls_tumbling @DanteAtkins She literally said it in her own words that she was shocked and surprised what Biden did and how quickly Harris get a coalition going. https://t.co/wCFqb8qvHD,1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination nor emotion/exaggeration nor events that damage communities exist in the tweet.",1,Neither partially presenting political facts nor discussing controversial issues with a partisan stance nor emotion/exaggeration exist in the tweet.,8,2026-03-07 13:34:33,20260307_1224
757,254,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@TheLeoTerrell Who is the REAL president now? It ain't Creepy Joe Biden, that's for sure.",3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses derogatory language ('Creepy Joe') and an emotional tone to express dislike for the opposing party.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic practices.",1,"Does not satisfy any factor, as there is no indication of support for partisan violence.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic candidates.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to opposition to bipartisanship.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to social distrust.",1,"Does not satisfy any factor, as there is no indication of terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination.",2,"One of A (partially presents political facts or discusses controversial issue with partisan stance) exists, as the tweet presents a partisan stance on the legitimacy of the president, but does not exhibit emotion or exaggeration.",11,2026-03-07 13:34:36,20260307_1224
758,255,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,"I,M ALL FOR JUSTICE ON SOME OF THE LEADERS  OF MEN..WHO FLAUNT THEIR AUTHORITY,BUT I ALSO BELIEVE  IN MERCY,FOR THE WORST OUT HERE.WHERES  JOE BIDEN BEEN ,SINCE?? I THINK HES A BROKEN  MAN ,,AFTER 50 YRS IN OFFICES.BETRAYED BY HIS SPECIOUSLY NICE FRIENDS,AN YET HE STAYS IN ,SAD",3,Both partisan name-calling (e.g. 'BROKEN MAN') and emotion/exaggeration (e.g. 'SAD') exist.,1,Does not satisfy any factor for support of undemocratic practices.,1,Does not satisfy any factor for support of partisan violence.,1,Does not satisfy any factor for support of undemocratic candidates.,2,"One of the factors exists, e.g. 'BETRAYED BY HIS SPECIOUSLY NICE FRIENDS' is a term that reduces trust.",2,"One of the factors exists, e.g. 'SAD' is an emotion that reduces trust.",2,"Satisfies A, e.g. 'BETRAYED BY HIS SPECIOUSLY NICE FRIENDS' is a term that increases distrust, but not B1 or B2.",2,"One of the factors exists, e.g. 'SINCE?? I THINK HES A BROKEN  MAN' partially presents a political fact with a partisan stance.",14,2026-03-07 13:34:38,20260307_1224
759,256,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,"Russian Federation 🇷🇺. 
Operations in Kursk region. 
Wounded Nazi Ukrainian soldiers were captured by the Russian Armed Forces in Kursk Region.
The wounded& dead Nazi Ukrainian troops are victims of traitors Joe Biden, Kamala Harris, Fake western media news & Nato propaganda. https://t.co/EJFmhpGE5P",3,Both partisan name-calling (Nazi Ukrainian) and emotion/exaggeration (traitors) exist in the tweet.,3,The tweet shows support for undemocratic practices (challenging the legitimacy of election results) by labeling Joe Biden and Kamala Harris as traitors.,3,The tweet shows support for partisan violence by labeling Ukrainian soldiers as 'Nazi' and implying that they are deserving of violence.,3,The tweet shows support for undemocratic candidates by labeling Joe Biden and Kamala Harris as traitors and implying that they are responsible for the actions of Ukrainian soldiers.,2,The tweet contains emotion/exaggeration (traitors) which reduces trust in opposing partisans.,3,The tweet contains both name-calling (Nazi Ukrainian) and emotion/exaggeration (traitors) which reduces trust in people in general.,3,The tweet contains terms that increase distrust (traitors) and emotion/exaggeration which increases social distance.,3,The tweet partially presents political facts with a partisan stance by labeling Ukrainian soldiers as 'Nazi' and implying that they are deserving of violence.,23,2026-03-07 13:34:41,20260307_1224
760,257,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@LeadingReport Because they are a few billion in debt. Meanwhile, USA is $35 TRILLION  in debt and biden/harris keep sending the corrupt tyrant more of our money",2,The tweet contains partisan name-calling ('biden/harris') and emotion/exaggeration ('corrupt tyrant'),1,"The tweet does not show support for undemocratic practices, but does contain partisan name-calling and emotion/exaggeration",1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,1,"The tweet does not contain any name-calling or terms that reduce trust, nor does it contain emotion/exaggeration related to opposition to bipartisanship",1,"The tweet does not contain any name-calling or terms that reduce trust, nor does it contain emotion/exaggeration related to social distrust",1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, nor does it contain emotion/exaggeration or events that damage communities or decrease societal trust",2,The tweet partially presents political facts (USA's debt) with a partisan stance (comparing it to another country's debt and implying that the current administration is responsible for it),10,2026-03-07 13:34:44,20260307_1224
761,258,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@RonDeSantis Basically as ethical as Joe Biden,2,Partisan name-calling (RonDeSantis) and emotion/exaggeration (Basically as ethical as) exist,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,2,Emotion/exaggeration (Basically as ethical as) exists,1,Does not satisfy any factor,2,Emotion/exaggeration (Basically as ethical as) exists,11,2026-03-07 13:34:46,20260307_1224
762,259,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,Jill Biden honors husband Joe Biden at Democratic convention https://t.co/VvDhX1xZGC via @YouTube,1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination nor emotion/exaggeration nor events that damage communities exist in the tweet.",1,Neither partially presenting political facts nor discussing controversial issues with a partisan stance nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:34:48,20260307_1224
763,260,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@Sassafrass_84 Her and Biden could fix inflation right now but they chose to lock their promise behind a vote wall. She’s literally like EA. 😂,1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither name-calling nor emotion/exaggeration exists in the tweet.,1,Neither terms that increase distrust/distance nor emotion/exaggeration exists in the tweet.,2,"The tweet partially presents a political fact (Biden and inflation) with a partisan stance, but does not contain emotion/exaggeration.",9,2026-03-07 13:34:51,20260307_1224
764,261,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@POTUS Why your name say “President Biden” didn’t you quit? 🤦🏾‍♂️🤣,3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses the name 'POTUS' and includes an emoji and a phrase that implies the President should quit.",1,"Does not satisfy any factor, as there is no support for undemocratic practices mentioned in the tweet.",1,"Does not satisfy any factor, as there is no support for partisan violence mentioned in the tweet.",1,"Does not satisfy any factor, as there is no support for undemocratic candidates mentioned in the tweet.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to opposition to bipartisanship.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to social distrust.",1,"Does not satisfy any factor, as there are no terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, and no emotion or exaggeration related to social distance.",1,"Neither A nor B exists, as there is no partially presented political fact or discussion of a controversial issue with a partisan stance, and no emotion or exaggeration related to biased evaluation of politicized facts.",10,2026-03-07 13:34:54,20260307_1224
765,262,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@davidarlington1 @sherryande @PercyTaggerts @robbystarbuck At Joe Biden 10/20 ,"" I have this strange notion, we're a Democracy....if you can't get the votes....you can't [legislate] by executive order unless your a dictator. We're a democracy. We need consensus."" He wrote more Exec Ord's than any  president history, 44 his 1st week.",1,Neither partisan name-calling nor emotion/exaggeration exists in the tweet.,2,"The tweet does not show support for undemocratic practices, but contains partisan name-calling (e.g., 'dictator').",1,Neither support for partisan violence nor partisan name-calling/emotion/exaggeration exists in the tweet.,1,Neither support for undemocratic candidates nor partisan name-calling/emotion/exaggeration exists in the tweet.,2,"The tweet contains emotion/exaggeration (e.g., 'strange notion') and implies opposition to bipartisanship.",1,Neither name-calling/emotion/exaggeration exists in the tweet.,1,Neither terms that increase distrust/distance nor emotion/exaggeration exists in the tweet.,2,The tweet partially presents a political fact (executive orders) with a partisan stance (implying that Joe Biden's actions are undemocratic).,11,2026-03-07 13:34:56,20260307_1224
766,263,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,"@chelsey0726 @NancyMace Biden showered with his daughter ! She feared him! Molester!!
Yet you said nothing. You are a fraud",3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet calls @NancyMace a 'fraud' and uses an emotive and exaggerated tone to describe Biden.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic practices.",1,"Does not satisfy any factor, as there is no indication of support for partisan violence.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic candidates.",1,"Neither A (name-calling or terms that reduce trust) nor B (emotion or exaggeration) exists, as there is no indication of opposition to bipartisanship.",2,"One of A (name-calling or terms that reduce trust) exists, as the tweet calls @NancyMace a 'fraud', but does not satisfy B (emotion or exaggeration).",1,"Does not satisfy any factor, as there is no indication of social distance.",2,"One of A (partially presents political facts or discusses controversial issue with partisan stance) exists, as the tweet presents a partisan interpretation of a political issue, but does not satisfy B (emotion or exaggeration).",12,2026-03-07 13:34:59,20260307_1224
767,264,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,tweet,Biden lied !,2,Partisan name-calling (Biden) and emotion or exaggeration (lied),1,Does not satisfy any factor,1,Does not satisfy any factor,1,Does not satisfy any factor,1,Neither A nor B exists,1,Neither A nor B exists,1,Does not satisfy any factor,2,One of A or B exists (emotion or exaggeration (lied)),10,2026-03-07 13:35:01,20260307_1224
768,265,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,"""All of this Biden/Harris stuff is physically, psychologically and emotionally manufactured pretense from the minds of people who are genuinely odd characters.""",3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet uses derogatory language to describe Biden and Harris, and also uses emotional language to describe the 'manufactured pretense'.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic practices.",1,"Does not satisfy any factor, as there is no indication of support for partisan violence.",1,"Does not satisfy any factor, as there is no indication of support for undemocratic candidates.",1,"Neither A nor B exists, as there is no name-calling or terms that reduce trust, and no emotion or exaggeration related to opposition to bipartisanship.",2,"One of A (name-calling) or B (emotion or exaggeration) exists, as the tweet uses derogatory language to describe Biden and Harris, which reduces trust.",1,"Does not satisfy any factor, as there is no indication of terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination.",2,"One of A (partially presents political facts or discusses controversial issue with partisan stance) or B (emotion or exaggeration) exists, as the tweet presents a partisan stance on Biden and Harris, and also uses emotional language.",12,2026-03-07 13:35:04,20260307_1224
769,266,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@jakejakeny It's Joe Biden what is wrong with you?,3,"Both A (partisan name-calling) and B (emotion or exaggeration) exist, as the tweet contains a derogatory term ('what is wrong with you') and a partisan name-calling ('It's Joe Biden')",1,"Does not satisfy any factor, as there is no indication of support for undemocratic practices",1,"Does not satisfy any factor, as there is no indication of support for partisan violence",1,"Does not satisfy any factor, as there is no indication of support for undemocratic candidates",1,"Neither A (name-calling or terms that reduce trust) nor B (emotion or exaggeration) exists, as the tweet does not express opposition to bipartisanship",1,"Neither A (name-calling or terms that reduce trust) nor B (emotion or exaggeration) exists, as the tweet does not express social distrust",1,"Does not satisfy any factor, as there is no indication of social distance",1,"Neither A (partially presents political facts or discusses controversial issue with partisan stance) nor B (emotion or exaggeration) exists, as the tweet does not express biased evaluation of politicized facts",10,2026-03-07 13:35:07,20260307_1224
770,267,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,quote,The award meant something aside from Obama and Biden's presidential terms.  I'm not mad at this.,1,Neither partisan name-calling nor emotion or exaggeration exists in the tweet.,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration.",1,"The tweet does not show support for undemocratic candidates, nor does it contain partisan name-calling or emotion/exaggeration.",1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,Neither name-calling nor terms that reduce trust exist in the tweet.,1,"Neither terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination nor emotion/exaggeration nor events that damage communities exist in the tweet.",1,Neither partially presenting political facts nor discussing controversial issues with a partisan stance nor emotion/exaggeration exists in the tweet.,8,2026-03-07 13:35:09,20260307_1224
771,268,3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,reply,@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,3,"Both partisan name-calling (e.g. @HouseDemocrats, @DemocracyHere) and emotion/exaggeration (e.g. 'Overturning elections is wrong not matter which party does it') exist.",1,"Does not satisfy any factor, as there is no support for undemocratic practices mentioned.",1,"Does not satisfy any factor, as there is no support for partisan violence mentioned.",1,"Does not satisfy any factor, as there is no support for undemocratic candidates mentioned.",1,Neither name-calling nor emotion/exaggeration exists.,1,Neither name-calling nor emotion/exaggeration exists.,1,"Does not satisfy any factor, as there are no terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination mentioned.",2,"One of the factors exists, as the tweet partially presents political facts with a partisan stance (e.g. 'Overturning elections is wrong not matter which party does it').",11,2026-03-07 13:35:12,20260307_1224
